Country,Category,Subcategory,Model,Fiscal Year,Value Column Name,Value
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Order Quantity",
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Sales Amount",
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Order Quantity","13"
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Sales Amount","410.592"
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","Sales Amount - Order Quantity","397.592"
"Germany","Components","Saddles","HL Mountain Seat/Saddle 2","FY2020","(Sales Amount - Order Quantity)%","30.584"
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2019","Order Quantity",
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2019","Sales Amount",
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2020","Order Quantity","61"
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2020","Sales Amount","1926.624"
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2020","Sales Amount - Order Quantity","1865.624"
"Germany","Components","Saddles","HL Touring Seat/Saddle","FY2020","(Sales Amount - Order Quantity)%","30.584"
"Germany","Components","Derailleurs","Rear Derailleur","FY2019","Order Quantity",
"Germany","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount",
"Germany","Components","Derailleurs","Rear Derailleur","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Derailleurs","Rear Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Derailleurs","Rear Derailleur","FY2020","Order Quantity","12"
"Germany","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount","874.512"
"Germany","Components","Derailleurs","Rear Derailleur","FY2020","Sales Amount - Order Quantity","862.512"
"Germany","Components","Derailleurs","Rear Derailleur","FY2020","(Sales Amount - Order Quantity)%","71.87599999999999"
"Germany","Components","Derailleurs","Front Derailleur","FY2019","Order Quantity",
"Germany","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount",
"Germany","Components","Derailleurs","Front Derailleur","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Derailleurs","Front Derailleur","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Derailleurs","Front Derailleur","FY2020","Order Quantity","45"
"Germany","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount","2470.23"
"Germany","Components","Derailleurs","Front Derailleur","FY2020","Sales Amount - Order Quantity","2425.23"
"Germany","Components","Derailleurs","Front Derailleur","FY2020","(Sales Amount - Order Quantity)%","53.894"
"Germany","Components","Pedals","LL Road Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","LL Road Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","LL Road Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","LL Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","LL Road Pedal","FY2020","Order Quantity","9"
"Germany","Components","Pedals","LL Road Pedal","FY2020","Sales Amount","218.646"
"Germany","Components","Pedals","LL Road Pedal","FY2020","Sales Amount - Order Quantity","209.646"
"Germany","Components","Pedals","LL Road Pedal","FY2020","(Sales Amount - Order Quantity)%","23.293999999999997"
"Germany","Components","Pedals","LL Mountain Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","LL Mountain Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","LL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","LL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","LL Mountain Pedal","FY2020","Order Quantity","10"
"Germany","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount","242.94"
"Germany","Components","Pedals","LL Mountain Pedal","FY2020","Sales Amount - Order Quantity","232.94"
"Germany","Components","Pedals","LL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","23.294"
"Germany","Components","Pedals","ML Mountain Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","ML Mountain Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","ML Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","ML Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","ML Mountain Pedal","FY2020","Order Quantity","8"
"Germany","Components","Pedals","ML Mountain Pedal","FY2020","Sales Amount","298.032"
"Germany","Components","Pedals","ML Mountain Pedal","FY2020","Sales Amount - Order Quantity","290.032"
"Germany","Components","Pedals","ML Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","36.254"
"Germany","Components","Pedals","HL Road Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","HL Road Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","HL Road Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","HL Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","HL Road Pedal","FY2020","Order Quantity","9"
"Germany","Components","Pedals","HL Road Pedal","FY2020","Sales Amount","437.346"
"Germany","Components","Pedals","HL Road Pedal","FY2020","Sales Amount - Order Quantity","428.346"
"Germany","Components","Pedals","HL Road Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"Germany","Components","Pedals","ML Road Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","ML Road Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","ML Road Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","ML Road Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","ML Road Pedal","FY2020","Order Quantity","12"
"Germany","Components","Pedals","ML Road Pedal","FY2020","Sales Amount","447.048"
"Germany","Components","Pedals","ML Road Pedal","FY2020","Sales Amount - Order Quantity","435.048"
"Germany","Components","Pedals","ML Road Pedal","FY2020","(Sales Amount - Order Quantity)%","36.254"
"Germany","Components","Pedals","Touring Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","Touring Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","Touring Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","Touring Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","Touring Pedal","FY2020","Order Quantity","25"
"Germany","Components","Pedals","Touring Pedal","FY2020","Sales Amount","1214.85"
"Germany","Components","Pedals","Touring Pedal","FY2020","Sales Amount - Order Quantity","1189.85"
"Germany","Components","Pedals","Touring Pedal","FY2020","(Sales Amount - Order Quantity)%","47.593999999999994"
"Germany","Components","Pedals","HL Mountain Pedal","FY2019","Order Quantity",
"Germany","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount",
"Germany","Components","Pedals","HL Mountain Pedal","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Pedals","HL Mountain Pedal","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Pedals","HL Mountain Pedal","FY2020","Order Quantity","30"
"Germany","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount","1457.82"
"Germany","Components","Pedals","HL Mountain Pedal","FY2020","Sales Amount - Order Quantity","1427.82"
"Germany","Components","Pedals","HL Mountain Pedal","FY2020","(Sales Amount - Order Quantity)%","47.59400000000001"
"Germany","Components","Handlebars","LL Touring Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","LL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","LL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","LL Touring Handlebars","FY2020","Order Quantity","6"
"Germany","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount","165.924"
"Germany","Components","Handlebars","LL Touring Handlebars","FY2020","Sales Amount - Order Quantity","159.924"
"Germany","Components","Handlebars","LL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","26.654"
"Germany","Components","Handlebars","LL Road Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","LL Road Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","LL Road Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","LL Road Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","LL Road Handlebars","FY2020","Order Quantity","7"
"Germany","Components","Handlebars","LL Road Handlebars","FY2020","Sales Amount","187.068"
"Germany","Components","Handlebars","LL Road Handlebars","FY2020","Sales Amount - Order Quantity","180.068"
"Germany","Components","Handlebars","LL Road Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.724"
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2020","Order Quantity","5"
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount","360.81"
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","355.81"
"Germany","Components","Handlebars","HL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.162"
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2020","Order Quantity","14"
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount","374.136"
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2020","Sales Amount - Order Quantity","360.136"
"Germany","Components","Handlebars","LL Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","25.724"
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2020","Order Quantity","18"
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount","668.736"
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2020","Sales Amount - Order Quantity","650.736"
"Germany","Components","Handlebars","ML Mountain Handlebars","FY2020","(Sales Amount - Order Quantity)%","36.152"
"Germany","Components","Handlebars","HL Road Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","HL Road Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","HL Road Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","HL Road Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","HL Road Handlebars","FY2020","Order Quantity","16"
"Germany","Components","Handlebars","HL Road Handlebars","FY2020","Sales Amount","1154.592"
"Germany","Components","Handlebars","HL Road Handlebars","FY2020","Sales Amount - Order Quantity","1138.592"
"Germany","Components","Handlebars","HL Road Handlebars","FY2020","(Sales Amount - Order Quantity)%","71.162"
"Germany","Components","Handlebars","HL Touring Handlebars","FY2019","Order Quantity",
"Germany","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount",
"Germany","Components","Handlebars","HL Touring Handlebars","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Handlebars","HL Touring Handlebars","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Handlebars","HL Touring Handlebars","FY2020","Order Quantity","28"
"Germany","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount","1538.376"
"Germany","Components","Handlebars","HL Touring Handlebars","FY2020","Sales Amount - Order Quantity","1510.376"
"Germany","Components","Handlebars","HL Touring Handlebars","FY2020","(Sales Amount - Order Quantity)%","53.942"
"Germany","Components","Cranksets","ML Crankset","FY2019","Order Quantity",
"Germany","Components","Cranksets","ML Crankset","FY2019","Sales Amount",
"Germany","Components","Cranksets","ML Crankset","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Cranksets","ML Crankset","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Cranksets","ML Crankset","FY2020","Order Quantity","3"
"Germany","Components","Cranksets","ML Crankset","FY2020","Sales Amount","461.682"
"Germany","Components","Cranksets","ML Crankset","FY2020","Sales Amount - Order Quantity","458.682"
"Germany","Components","Cranksets","ML Crankset","FY2020","(Sales Amount - Order Quantity)%","152.894"
"Germany","Components","Cranksets","LL Crankset","FY2019","Order Quantity",
"Germany","Components","Cranksets","LL Crankset","FY2019","Sales Amount",
"Germany","Components","Cranksets","LL Crankset","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Cranksets","LL Crankset","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Cranksets","LL Crankset","FY2020","Order Quantity","17"
"Germany","Components","Cranksets","LL Crankset","FY2020","Sales Amount","1789.998"
"Germany","Components","Cranksets","LL Crankset","FY2020","Sales Amount - Order Quantity","1772.998"
"Germany","Components","Cranksets","LL Crankset","FY2020","(Sales Amount - Order Quantity)%","104.294"
"Germany","Components","Cranksets","HL Crankset","FY2019","Order Quantity",
"Germany","Components","Cranksets","HL Crankset","FY2019","Sales Amount",
"Germany","Components","Cranksets","HL Crankset","FY2019","Sales Amount - Order Quantity",
"Germany","Components","Cranksets","HL Crankset","FY2019","(Sales Amount - Order Quantity)%",
"Germany","Components","Cranksets","HL Crankset","FY2020","Order Quantity","36"
"Germany","Components","Cranksets","HL Crankset","FY2020","Sales Amount","8747.784"
"Germany","Components","Cranksets","HL Crankset","FY2020","Sales Amount - Order Quantity","8711.784"
"Germany","Components","Cranksets","HL Crankset","FY2020","(Sales Amount - Order Quantity)%","241.99400000000003"
"Germany","Components","Road Frames","LL Road Frame","FY2019","Order Quantity",
