Country,Product,Month Name,Value Column Name,Value
"Canada","Amarilla","Jan","Discounts","26958.75"
"Canada","Amarilla","Jan","Units Sold","1659"
"Canada","Amarilla","Jan","Profit","-18663.75"
"Canada","Amarilla","Jan","Sale Price","125"
"Canada","Amarilla","Jan","Sale Price - Discounts","-26833.75"
"Canada","Amarilla","Jan","(Sale Price - Discounts)%","-0.995363286502527"
"Canada","Amarilla","Jan","Sale Price - Units Sold","-1534"
"Canada","Amarilla","Jan","(Sale Price - Units Sold)%","-0.9246534056660639"
"Canada","Amarilla","Jan","Sale Price - Profit","18788.75"
"Canada","Amarilla","Jan","(Sale Price - Profit)%","1.0066974750519053"
"Canada","Amarilla","Jan","Units Sold - Discounts","-25299.75"
"Canada","Amarilla","Jan","(Units Sold - Discounts)%","-0.9384615384615383"
"Canada","Amarilla","Jan","Profit - Discounts","-45622.5"
"Canada","Amarilla","Jan","(Profit - Discounts)%","-1.6923076923076923"
"Canada","Amarilla","Jan","Profit - Units Sold","-20322.75"
"Canada","Amarilla","Jan","(Profit - Units Sold)%","-12.25"
"Canada","Amarilla","Jul","Discounts","2201.175"
"Canada","Amarilla","Jul","Units Sold","1630.5"
"Canada","Amarilla","Jul","Profit","5951.325"
"Canada","Amarilla","Jul","Sale Price","15"
"Canada","Amarilla","Jul","Sale Price - Discounts","-2186.175"
"Canada","Amarilla","Jul","(Sale Price - Discounts)%","-0.9931854577668744"
"Canada","Amarilla","Jul","Sale Price - Units Sold","-1615.5"
"Canada","Amarilla","Jul","(Sale Price - Units Sold)%","-0.9908003679852806"
"Canada","Amarilla","Jul","Sale Price - Profit","-5936.325"
"Canada","Amarilla","Jul","(Sale Price - Profit)%","-0.9974795528726798"
"Canada","Amarilla","Jul","Units Sold - Discounts","-570.6750000000002"
"Canada","Amarilla","Jul","(Units Sold - Discounts)%","-0.2592592592592593"
"Canada","Amarilla","Jul","Profit - Discounts","3750.1499999999996"
"Canada","Amarilla","Jul","(Profit - Discounts)%","1.7037037037037035"
"Canada","Amarilla","Jul","Profit - Units Sold","4320.825"
"Canada","Amarilla","Jul","(Profit - Units Sold)%","2.65"
"Canada","Amarilla","Jun","Discounts","1688.95"
"Canada","Amarilla","Jun","Units Sold","1843"
"Canada","Amarilla","Jun","Profit","7661.05"
"Canada","Amarilla","Jun","Sale Price","27"
"Canada","Amarilla","Jun","Sale Price - Discounts","-1661.95"
"Canada","Amarilla","Jun","(Sale Price - Discounts)%","-0.9840137363450665"
"Canada","Amarilla","Jun","Sale Price - Units Sold","-1816"
"Canada","Amarilla","Jun","(Sale Price - Units Sold)%","-0.9853499728703201"
"Canada","Amarilla","Jun","Sale Price - Profit","-7634.05"
"Canada","Amarilla","Jun","(Sale Price - Profit)%","-0.9964756789212967"
"Canada","Amarilla","Jun","Units Sold - Discounts","154.04999999999995"
"Canada","Amarilla","Jun","(Units Sold - Discounts)%","0.09121051540898188"
"Canada","Amarilla","Jun","Profit - Discounts","5972.1"
"Canada","Amarilla","Jun","(Profit - Discounts)%","3.5359838953195775"
"Canada","Amarilla","Jun","Profit - Units Sold","5818.05"
"Canada","Amarilla","Jun","(Profit - Units Sold)%","3.1568366793271836"
"Canada","Amarilla","Mar","Discounts","37296"
"Canada","Amarilla","Mar","Units Sold","888"
"Canada","Amarilla","Mar","Profit","7104"
"Canada","Amarilla","Mar","Sale Price","300"
"Canada","Amarilla","Mar","Sale Price - Discounts","-36996"
"Canada","Amarilla","Mar","(Sale Price - Discounts)%","-0.9919562419562421"
"Canada","Amarilla","Mar","Sale Price - Units Sold","-588"
"Canada","Amarilla","Mar","(Sale Price - Units Sold)%","-0.6621621621621621"
"Canada","Amarilla","Mar","Sale Price - Profit","-6804"
"Canada","Amarilla","Mar","(Sale Price - Profit)%","-0.9577702702702703"
"Canada","Amarilla","Mar","Units Sold - Discounts","-36408"
"Canada","Amarilla","Mar","(Units Sold - Discounts)%","-0.9761904761904762"
"Canada","Amarilla","Mar","Profit - Discounts","-30192"
"Canada","Amarilla","Mar","(Profit - Discounts)%","-0.8095238095238095"
"Canada","Amarilla","Mar","Profit - Units Sold","6216"
"Canada","Amarilla","Mar","(Profit - Units Sold)%","7"
"Canada","Amarilla","May","Discounts","14393.75"
"Canada","Amarilla","May","Units Sold","1645"
"Canada","Amarilla","May","Profit","-6168.75"
"Canada","Amarilla","May","Sale Price","125"
"Canada","Amarilla","May","Sale Price - Discounts","-14268.75"
"Canada","Amarilla","May","(Sale Price - Discounts)%","-0.9913156752062526"
"Canada","Amarilla","May","Sale Price - Units Sold","-1520"
"Canada","Amarilla","May","(Sale Price - Units Sold)%","-0.9240121580547113"
"Canada","Amarilla","May","Sale Price - Profit","6293.75"
"Canada","Amarilla","May","(Sale Price - Profit)%","1.0202634245187436"
"Canada","Amarilla","May","Units Sold - Discounts","-12748.75"
"Canada","Amarilla","May","(Units Sold - Discounts)%","-0.8857142857142857"
"Canada","Amarilla","May","Profit - Discounts","-20562.5"
"Canada","Amarilla","May","(Profit - Discounts)%","-1.4285714285714286"
"Canada","Amarilla","May","Profit - Units Sold","-7813.75"
"Canada","Amarilla","May","(Profit - Units Sold)%","-4.75"
"Canada","Amarilla","Nov","Discounts","1565.2"
"Canada","Amarilla","Nov","Units Sold","1118"
"Canada","Amarilla","Nov","Profit","9614.8"
"Canada","Amarilla","Nov","Sale Price","20"
"Canada","Amarilla","Nov","Sale Price - Discounts","-1545.2"
"Canada","Amarilla","Nov","(Sale Price - Discounts)%","-0.9872220802453362"
"Canada","Amarilla","Nov","Sale Price - Units Sold","-1098"
"Canada","Amarilla","Nov","(Sale Price - Units Sold)%","-0.9821109123434705"
"Canada","Amarilla","Nov","Sale Price - Profit","-9594.8"
"Canada","Amarilla","Nov","(Sale Price - Profit)%","-0.9979198735283106"
"Canada","Amarilla","Nov","Units Sold - Discounts","-447.20000000000005"
"Canada","Amarilla","Nov","(Units Sold - Discounts)%","-0.28571428571428575"
"Canada","Amarilla","Nov","Profit - Discounts","8049.599999999999"
"Canada","Amarilla","Nov","(Profit - Discounts)%","5.142857142857142"
"Canada","Amarilla","Nov","Profit - Units Sold","8496.8"
"Canada","Amarilla","Nov","(Profit - Units Sold)%","7.6"
"Canada","Amarilla","Oct","Discounts","67420.36"
"Canada","Amarilla","Oct","Units Sold","6974"
"Canada","Amarilla","Oct","Profit","171492.64"
"Canada","Amarilla","Oct","Sale Price","722"
"Canada","Amarilla","Oct","Sale Price - Discounts","-66698.36"
"Canada","Amarilla","Oct","(Sale Price - Discounts)%","-0.9892910687513387"
"Canada","Amarilla","Oct","Sale Price - Units Sold","-6252"
"Canada","Amarilla","Oct","(Sale Price - Units Sold)%","-0.8964726125609407"
"Canada","Amarilla","Oct","Sale Price - Profit","-170770.64"
"Canada","Amarilla","Oct","(Sale Price - Profit)%","-0.9957899067855042"
"Canada","Amarilla","Oct","Units Sold - Discounts","-60446.36"
"Canada","Amarilla","Oct","(Units Sold - Discounts)%","-0.8965594369416005"
"Canada","Amarilla","Oct","Profit - Discounts","104072.28000000001"
"Canada","Amarilla","Oct","(Profit - Discounts)%","1.5436328135892483"
"Canada","Amarilla","Oct","Profit - Units Sold","164518.64"
"Canada","Amarilla","Oct","(Profit - Units Sold)%","23.59028391167193"
"Canada","Amarilla","Sep","Discounts","28720.84"
"Canada","Amarilla","Sep","Units Sold","3468"
"Canada","Amarilla","Sep","Profit","59758.16"
"Canada","Amarilla","Sep","Sale Price","362"
"Canada","Amarilla","Sep","Sale Price - Discounts","-28358.84"
"Canada","Amarilla","Sep","(Sale Price - Discounts)%","-0.9873959118187351"
"Canada","Amarilla","Sep","Sale Price - Units Sold","-3106"
"Canada","Amarilla","Sep","(Sale Price - Units Sold)%","-0.8956170703575548"
"Canada","Amarilla","Sep","Sale Price - Profit","-59396.16"
"Canada","Amarilla","Sep","(Sale Price - Profit)%","-0.9939422498952443"
"Canada","Amarilla","Sep","Units Sold - Discounts","-25252.84"
"Canada","Amarilla","Sep","(Units Sold - Discounts)%","-0.8792514425065562"
"Canada","Amarilla","Sep","Profit - Discounts","31037.320000000003"
"Canada","Amarilla","Sep","(Profit - Discounts)%","1.0806550226246865"
"Canada","Amarilla","Sep","Profit - Units Sold","56290.16"
"Canada","Amarilla","Sep","(Profit - Units Sold)%","16.23130334486736"
"Canada","Velo","Apr","Discounts","2310.3"
"Canada","Velo","Apr","Units Sold","3850.5"
"Canada","Velo","Apr","Profit","36194.7"
"Canada","Velo","Apr","Sale Price","20"
"Canada","Velo","Apr","Sale Price - Discounts","-2290.3"
"Canada","Velo","Apr","(Sale Price - Discounts)%","-0.9913431156126911"
"Canada","Velo","Apr","Sale Price - Units Sold","-3830.5"
"Canada","Velo","Apr","(Sale Price - Units Sold)%","-0.9948058693676145"
"Canada","Velo","Apr","Sale Price - Profit","-36174.7"
"Canada","Velo","Apr","(Sale Price - Profit)%","-0.9994474329114483"
"Canada","Velo","Apr","Units Sold - Discounts","1540.1999999999998"
"Canada","Velo","Apr","(Units Sold - Discounts)%","0.6666666666666665"
"Canada","Velo","Apr","Profit - Discounts","33884.399999999994"
"Canada","Velo","Apr","(Profit - Discounts)%","14.666666666666663"
"Canada","Velo","Apr","Profit - Units Sold","32344.199999999997"
"Canada","Velo","Apr","(Profit - Units Sold)%","8.399999999999999"
"Canada","Velo","Aug","Discounts","1153.75"
"Canada","Velo","Aug","Units Sold","923"
"Canada","Velo","Aug","Profit","3461.25"
"Canada","Velo","Aug","Sale Price","125"
"Canada","Velo","Aug","Sale Price - Discounts","-1028.75"
"Canada","Velo","Aug","(Sale Price - Discounts)%","-0.8916576381365114"
"Canada","Velo","Aug","Sale Price - Units Sold","-798"
"Canada","Velo","Aug","(Sale Price - Units Sold)%","-0.8645720476706393"
"Canada","Velo","Aug","Sale Price - Profit","-3336.25"
"Canada","Velo","Aug","(Sale Price - Profit)%","-0.9638858793788372"
"Canada","Velo","Aug","Units Sold - Discounts","-230.75"
"Canada","Velo","Aug","(Units Sold - Discounts)%","-0.2"
"Canada","Velo","Aug","Profit - Discounts","2307.5"
"Canada","Velo","Aug","(Profit - Discounts)%","2"
"Canada","Velo","Aug","Profit - Units Sold","2538.25"
"Canada","Velo","Aug","(Profit - Units Sold)%","2.75"
"Canada","Velo","Dec","Discounts","26183.78"
"Canada","Velo","Dec","Units Sold","5929"
"Canada","Velo","Dec","Profit","8439.22"
"Canada","Velo","Dec","Sale Price","144"
"Canada","Velo","Dec","Sale Price - Discounts","-26039.78"
"Canada","Velo","Dec","(Sale Price - Discounts)%","-0.9945004120871777"
"Canada","Velo","Dec","Sale Price - Units Sold","-5785"
"Canada","Velo","Dec","(Sale Price - Units Sold)%","-0.9757125990892225"
"Canada","Velo","Dec","Sale Price - Profit","-8295.22"
"Canada","Velo","Dec","(Sale Price - Profit)%","-0.9829368116958677"
"Canada","Velo","Dec","Units Sold - Discounts","-20254.78"
"Canada","Velo","Dec","(Units Sold - Discounts)%","-0.7735621060060847"
"Canada","Velo","Dec","Profit - Discounts","-17744.559999999998"
"Canada","Velo","Dec","(Profit - Discounts)%","-0.6776928312107724"
"Canada","Velo","Dec","Profit - Units Sold","2510.2199999999993"
"Canada","Velo","Dec","(Profit - Units Sold)%","0.42337999662674974"
"Canada","Velo","Feb","Discounts","7140"
"Canada","Velo","Feb","Units Sold","952"
"Canada","Velo","Feb","Profit","-2380"
"Canada","Velo","Feb","Sale Price","125"
"Canada","Velo","Feb","Sale Price - Discounts","-7015"
"Canada","Velo","Feb","(Sale Price - Discounts)%","-0.9824929971988794"
"Canada","Velo","Feb","Sale Price - Units Sold","-827"
"Canada","Velo","Feb","(Sale Price - Units Sold)%","-0.8686974789915967"
"Canada","Velo","Feb","Sale Price - Profit","2505"
"Canada","Velo","Feb","(Sale Price - Profit)%","1.0525210084033614"
"Canada","Velo","Feb","Units Sold - Discounts","-6188"
"Canada","Velo","Feb","(Units Sold - Discounts)%","-0.8666666666666667"
"Canada","Velo","Feb","Profit - Discounts","-9520"
"Canada","Velo","Feb","(Profit - Discounts)%","-1.333333333333333"
"Canada","Velo","Feb","Profit - Units Sold","-3332"
"Canada","Velo","Feb","(Profit - Units Sold)%","-3.5"
"Canada","Velo","Jan","Discounts","633.6"
"Canada","Velo","Jan","Units Sold","384"
"Canada","Velo","Jan","Profit","1286.4"
"Canada","Velo","Jan","Sale Price","15"
"Canada","Velo","Jan","Sale Price - Discounts","-618.6"
"Canada","Velo","Jan","(Sale Price - Discounts)%","-0.9763257575757575"
"Canada","Velo","Jan","Sale Price - Units Sold","-369"
"Canada","Velo","Jan","(Sale Price - Units Sold)%","-0.9609375"
"Canada","Velo","Jan","Sale Price - Profit","-1271.4"
"Canada","Velo","Jan","(Sale Price - Profit)%","-0.988339552238806"
"Canada","Velo","Jan","Units Sold - Discounts","-249.60000000000002"
"Canada","Velo","Jan","(Units Sold - Discounts)%","-0.393939393939394"
"Canada","Velo","Jan","Profit - Discounts","652.8000000000001"
"Canada","Velo","Jan","(Profit - Discounts)%","1.0303030303030303"
"Canada","Velo","Jan","Profit - Units Sold","902.4000000000001"
"Canada","Velo","Jan","(Profit - Units Sold)%","2.35"
"Canada","Velo","Jul","Discounts","102424.5"
"Canada","Velo","Jul","Units Sold","3793.5"
"Canada","Velo","Jul","Profit","87250.5"
"Canada","Velo","Jul","Sale Price","300"
"Canada","Velo","Jul","Sale Price - Discounts","-102124.5"
"Canada","Velo","Jul","(Sale Price - Discounts)%","-0.9970710132829548"
"Canada","Velo","Jul","Sale Price - Units Sold","-3493.5"
"Canada","Velo","Jul","(Sale Price - Units Sold)%","-0.9209173586397784"
"Canada","Velo","Jul","Sale Price - Profit","-86950.5"
"Canada","Velo","Jul","(Sale Price - Profit)%","-0.996561624288686"
"Canada","Velo","Jul","Units Sold - Discounts","-98631"
"Canada","Velo","Jul","(Units Sold - Discounts)%","-0.9629629629629629"
"Canada","Velo","Jul","Profit - Discounts","-15174"
"Canada","Velo","Jul","(Profit - Discounts)%","-0.14814814814814814"
"Canada","Velo","Jul","Profit - Units Sold","83457"
"Canada","Velo","Jul","(Profit - Units Sold)%","22"
"Canada","Velo","Jun","Discounts","120312.15"
"Canada","Velo","Jun","Units Sold","3767"
"Canada","Velo","Jun","Profit","118837.85"
"Canada","Velo","Jun","Sale Price","357"
"Canada","Velo","Jun","Sale Price - Discounts","-119955.15"
"Canada","Velo","Jun","(Sale Price - Discounts)%","-0.9970327186406361"
"Canada","Velo","Jun","Sale Price - Units Sold","-3410"
"Canada","Velo","Jun","(Sale Price - Units Sold)%","-0.905229625696841"
"Canada","Velo","Jun","Sale Price - Profit","-118480.85"
"Canada","Velo","Jun","(Sale Price - Profit)%","-0.9969959066071962"
"Canada","Velo","Jun","Units Sold - Discounts","-116545.15"
"Canada","Velo","Jun","(Units Sold - Discounts)%","-0.9686897790455908"
"Canada","Velo","Jun","Profit - Discounts","-1474.2999999999884"
"Canada","Velo","Jun","(Profit - Discounts)%","-0.012253957725799004"
"Canada","Velo","Jun","Profit - Units Sold","115070.85"
"Canada","Velo","Jun","(Profit - Units Sold)%","30.547079904433236"
"Canada","Velo","Mar","Discounts","574.08"
"Canada","Velo","Mar","Units Sold","598"
"Canada","Velo","Mar","Profit","4807.92"
"Canada","Velo","Mar","Sale Price","12"
"Canada","Velo","Mar","Sale Price - Discounts","-562.08"
"Canada","Velo","Mar","(Sale Price - Discounts)%","-0.9790969899665553"
"Canada","Velo","Mar","Sale Price - Units Sold","-586"
"Canada","Velo","Mar","(Sale Price - Units Sold)%","-0.979933110367893"
"Canada","Velo","Mar","Sale Price - Profit","-4795.92"
"Canada","Velo","Mar","(Sale Price - Profit)%","-0.9975041182049619"
"Canada","Velo","Mar","Units Sold - Discounts","23.91999999999996"
"Canada","Velo","Mar","(Units Sold - Discounts)%","0.0416666666666666"
"Canada","Velo","Mar","Profit - Discounts","4233.84"
"Canada","Velo","Mar","(Profit - Discounts)%","7.375"
"Canada","Velo","Mar","Profit - Units Sold","4209.92"
"Canada","Velo","Mar","(Profit - Units Sold)%","7.04"
"Canada","Velo","May","Discounts","1325.1"
"Canada","Velo","May","Units Sold","1262"
"Canada","Velo","May","Profit","4984.9"
"Canada","Velo","May","Sale Price","15"
"Canada","Velo","May","Sale Price - Discounts","-1310.1"
"Canada","Velo","May","(Sale Price - Discounts)%","-0.9886800996151234"
"Canada","Velo","May","Sale Price - Units Sold","-1247"
"Canada","Velo","May","(Sale Price - Units Sold)%","-0.9881141045958796"
"Canada","Velo","May","Sale Price - Profit","-4969.9"
"Canada","Velo","May","(Sale Price - Profit)%","-0.9969909125559188"
"Canada","Velo","May","Units Sold - Discounts","-63.09999999999991"
"Canada","Velo","May","(Units Sold - Discounts)%","-0.047619047619047554"
"Canada","Velo","May","Profit - Discounts","3659.7999999999997"
"Canada","Velo","May","(Profit - Discounts)%","2.761904761904762"
"Canada","Velo","May","Profit - Units Sold","3722.8999999999996"
"Canada","Velo","May","(Profit - Units Sold)%","2.95"
"Canada","Velo","Nov","Discounts","1538.6"
"Canada","Velo","Nov","Units Sold","3900"
"Canada","Velo","Nov","Profit","6261.4"
"Canada","Velo","Nov","Sale Price","14"
"Canada","Velo","Nov","Sale Price - Discounts","-1524.6"
"Canada","Velo","Nov","(Sale Price - Discounts)%","-0.9909008189262967"
"Canada","Velo","Nov","Sale Price - Units Sold","-3886"
"Canada","Velo","Nov","(Sale Price - Units Sold)%","-0.9964102564102564"
"Canada","Velo","Nov","Sale Price - Profit","-6247.4"
"Canada","Velo","Nov","(Sale Price - Profit)%","-0.9977640783211421"
"Canada","Velo","Nov","Units Sold - Discounts","2361.4"
"Canada","Velo","Nov","(Units Sold - Discounts)%","1.5347718705316522"
"Canada","Velo","Nov","Profit - Discounts","4722.799999999999"
"Canada","Velo","Nov","(Profit - Discounts)%","3.0695437410633044"
"Canada","Velo","Nov","Profit - Units Sold","2361.3999999999996"
"Canada","Velo","Nov","(Profit - Units Sold)%","0.6054871794871793"
"Canada","Velo","Oct","Discounts","58805.25"
"Canada","Velo","Oct","Units Sold","3892"
"Canada","Velo","Oct","Profit","80624.75"
"Canada","Velo","Oct","Sale Price","900"
"Canada","Velo","Oct","Sale Price - Discounts","-57905.25"
"Canada","Velo","Oct","(Sale Price - Discounts)%","-0.9846952440470876"
"Canada","Velo","Oct","Sale Price - Units Sold","-2992"
"Canada","Velo","Oct","(Sale Price - Units Sold)%","-0.7687564234326826"
"Canada","Velo","Oct","Sale Price - Profit","-79724.75"
"Canada","Velo","Oct","(Sale Price - Profit)%","-0.9888371746889137"
"Canada","Velo","Oct","Units Sold - Discounts","-54913.25"
"Canada","Velo","Oct","(Units Sold - Discounts)%","-0.93381543314585"
"Canada","Velo","Oct","Profit - Discounts","21819.5"
"Canada","Velo","Oct","(Profit - Discounts)%","0.37104680279396823"
"Canada","Velo","Oct","Profit - Units Sold","76732.75"
"Canada","Velo","Oct","(Profit - Units Sold)%","19.715506166495373"
"Canada","Velo","Sep","Discounts","8495.55"
"Canada","Velo","Sep","Units Sold","3213"
