Category,Sub-Category,Region,Segment,Value Column Name,Value
"Technology","Accessories","East","Consumer","FC - Quantity","1181"
"Technology","Accessories","East","Consumer","(FC - Quantity)%","3.3361581920903958"
"Technology","Accessories","East","Consumer","FC - PL","-1251"
"Technology","Accessories","East","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","East","Corporate","Quantity","222"
"Technology","Accessories","East","Corporate","PL","2786"
"Technology","Accessories","East","Corporate","FC","1535"
"Technology","Accessories","East","Corporate","Profit","2933.5911"
"Technology","Accessories","East","Corporate","Profit - Quantity","2711.5911"
"Technology","Accessories","East","Corporate","(Profit - Quantity)%","12.214374324324327"
"Technology","Accessories","East","Corporate","Profit - PL","147.5911000000001"
"Technology","Accessories","East","Corporate","(Profit - PL)%","0.052975987078248424"
"Technology","Accessories","East","Corporate","Profit - FC","1398.5911"
"Technology","Accessories","East","Corporate","(Profit - FC)%","0.9111342671009772"
"Technology","Accessories","East","Corporate","PL - Quantity","2564"
"Technology","Accessories","East","Corporate","(PL - Quantity)%","11.54954954954955"
"Technology","Accessories","East","Corporate","FC - Quantity","1313"
"Technology","Accessories","East","Corporate","(FC - Quantity)%","5.914414414414415"
"Technology","Accessories","East","Corporate","FC - PL","-1251"
"Technology","Accessories","East","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","East","Home Office","Quantity","148"
"Technology","Accessories","East","Home Office","PL","2786"
"Technology","Accessories","East","Home Office","FC","1535"
"Technology","Accessories","East","Home Office","Profit","3022.195"
"Technology","Accessories","East","Home Office","Profit - Quantity","2874.195"
"Technology","Accessories","East","Home Office","(Profit - Quantity)%","19.420236486486488"
"Technology","Accessories","East","Home Office","Profit - PL","236.19500000000016"
"Technology","Accessories","East","Home Office","(Profit - PL)%","0.08477925340990673"
"Technology","Accessories","East","Home Office","Profit - FC","1487.1950000000002"
"Technology","Accessories","East","Home Office","(Profit - FC)%","0.9688566775244299"
"Technology","Accessories","East","Home Office","PL - Quantity","2638"
"Technology","Accessories","East","Home Office","(PL - Quantity)%","17.824324324324323"
"Technology","Accessories","East","Home Office","FC - Quantity","1387"
"Technology","Accessories","East","Home Office","(FC - Quantity)%","9.371621621621621"
"Technology","Accessories","East","Home Office","FC - PL","-1251"
"Technology","Accessories","East","Home Office","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","South","Consumer","Quantity","265"
"Technology","Accessories","South","Consumer","PL","2786"
"Technology","Accessories","South","Consumer","FC","1535"
"Technology","Accessories","South","Consumer","Profit","2788.3072"
"Technology","Accessories","South","Consumer","Profit - Quantity","2523.3072"
"Technology","Accessories","South","Consumer","(Profit - Quantity)%","9.521913962264152"
"Technology","Accessories","South","Consumer","Profit - PL","2.3072000000001935"
"Technology","Accessories","South","Consumer","(Profit - PL)%","0.0008281407035176574"
"Technology","Accessories","South","Consumer","Profit - FC","1253.3072000000002"
"Technology","Accessories","South","Consumer","(Profit - FC)%","0.8164867752442998"
"Technology","Accessories","South","Consumer","PL - Quantity","2521"
"Technology","Accessories","South","Consumer","(PL - Quantity)%","9.513207547169811"
"Technology","Accessories","South","Consumer","FC - Quantity","1270"
"Technology","Accessories","South","Consumer","(FC - Quantity)%","4.7924528301886795"
"Technology","Accessories","South","Consumer","FC - PL","-1251"
"Technology","Accessories","South","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","South","Corporate","Quantity","129"
"Technology","Accessories","South","Corporate","PL","2786"
"Technology","Accessories","South","Corporate","FC","1535"
"Technology","Accessories","South","Corporate","Profit","3085.4777"
"Technology","Accessories","South","Corporate","Profit - Quantity","2956.4777"
"Technology","Accessories","South","Corporate","(Profit - Quantity)%","22.918431782945735"
"Technology","Accessories","South","Corporate","Profit - PL","299.4776999999999"
"Technology","Accessories","South","Corporate","(Profit - PL)%","0.10749379038047376"
"Technology","Accessories","South","Corporate","Profit - FC","1550.4777"
"Technology","Accessories","South","Corporate","(Profit - FC)%","1.0100831921824103"
"Technology","Accessories","South","Corporate","PL - Quantity","2657"
"Technology","Accessories","South","Corporate","(PL - Quantity)%","20.5968992248062"
"Technology","Accessories","South","Corporate","FC - Quantity","1406"
"Technology","Accessories","South","Corporate","(FC - Quantity)%","10.89922480620155"
"Technology","Accessories","South","Corporate","FC - PL","-1251"
"Technology","Accessories","South","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","South","Home Office","Quantity","110"
"Technology","Accessories","South","Home Office","PL","2786"
"Technology","Accessories","South","Home Office","FC","1535"
"Technology","Accessories","South","Home Office","Profit","1130.7575"
"Technology","Accessories","South","Home Office","Profit - Quantity","1020.7574999999999"
"Technology","Accessories","South","Home Office","(Profit - Quantity)%","9.279613636363635"
"Technology","Accessories","South","Home Office","Profit - PL","-1655.2425"
"Technology","Accessories","South","Home Office","(Profit - PL)%","-0.5941286791098349"
"Technology","Accessories","South","Home Office","Profit - FC","-404.24250000000006"
"Technology","Accessories","South","Home Office","(Profit - FC)%","-0.2633501628664496"
"Technology","Accessories","South","Home Office","PL - Quantity","2676"
"Technology","Accessories","South","Home Office","(PL - Quantity)%","24.327272727272728"
"Technology","Accessories","South","Home Office","FC - Quantity","1425"
"Technology","Accessories","South","Home Office","(FC - Quantity)%","12.954545454545455"
"Technology","Accessories","South","Home Office","FC - PL","-1251"
"Technology","Accessories","South","Home Office","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","West","Consumer","Quantity","567"
"Technology","Accessories","West","Consumer","PL","2786"
"Technology","Accessories","West","Consumer","FC","1535"
"Technology","Accessories","West","Consumer","Profit","8964.1511"
"Technology","Accessories","West","Consumer","Profit - Quantity","8397.1511"
"Technology","Accessories","West","Consumer","(Profit - Quantity)%","14.809790299823632"
"Technology","Accessories","West","Consumer","Profit - PL","6178.151099999999"
"Technology","Accessories","West","Consumer","(Profit - PL)%","2.217570387652548"
"Technology","Accessories","West","Consumer","Profit - FC","7429.151099999999"
"Technology","Accessories","West","Consumer","(Profit - FC)%","4.839837850162866"
"Technology","Accessories","West","Consumer","PL - Quantity","2219"
"Technology","Accessories","West","Consumer","(PL - Quantity)%","3.9135802469135803"
"Technology","Accessories","West","Consumer","FC - Quantity","968"
"Technology","Accessories","West","Consumer","(FC - Quantity)%","1.707231040564374"
"Technology","Accessories","West","Consumer","FC - PL","-1251"
"Technology","Accessories","West","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","West","Corporate","Quantity","335"
"Technology","Accessories","West","Corporate","PL","2786"
"Technology","Accessories","West","Corporate","FC","1535"
"Technology","Accessories","West","Corporate","Profit","5225.478"
"Technology","Accessories","West","Corporate","Profit - Quantity","4890.478"
"Technology","Accessories","West","Corporate","(Profit - Quantity)%","14.598441791044774"
"Technology","Accessories","West","Corporate","Profit - PL","2439.478"
"Technology","Accessories","West","Corporate","(Profit - PL)%","0.8756202440775306"
"Technology","Accessories","West","Corporate","Profit - FC","3690.478"
"Technology","Accessories","West","Corporate","(Profit - FC)%","2.4042201954397395"
"Technology","Accessories","West","Corporate","PL - Quantity","2451"
"Technology","Accessories","West","Corporate","(PL - Quantity)%","7.316417910447761"
"Technology","Accessories","West","Corporate","FC - Quantity","1200"
"Technology","Accessories","West","Corporate","(FC - Quantity)%","3.582089552238806"
"Technology","Accessories","West","Corporate","FC - PL","-1251"
"Technology","Accessories","West","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Accessories","West","Home Office","Quantity","130"
"Technology","Accessories","West","Home Office","PL","2786"
"Technology","Accessories","West","Home Office","FC","1535"
"Technology","Accessories","West","Home Office","Profit","2294.9692"
"Technology","Accessories","West","Home Office","Profit - Quantity","2164.9692"
"Technology","Accessories","West","Home Office","(Profit - Quantity)%","16.65360923076923"
"Technology","Accessories","West","Home Office","Profit - PL","-491.0308"
"Technology","Accessories","West","Home Office","(Profit - PL)%","-0.17624938980617372"
"Technology","Accessories","West","Home Office","Profit - FC","759.9692"
"Technology","Accessories","West","Home Office","(Profit - FC)%","0.49509394136807816"
"Technology","Accessories","West","Home Office","PL - Quantity","2656"
"Technology","Accessories","West","Home Office","(PL - Quantity)%","20.43076923076923"
"Technology","Accessories","West","Home Office","FC - Quantity","1405"
"Technology","Accessories","West","Home Office","(FC - Quantity)%","10.80769230769231"
"Technology","Accessories","West","Home Office","FC - PL","-1251"
"Technology","Accessories","West","Home Office","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","Central","Consumer","Quantity","28"
"Technology","Machines","Central","Consumer","PL","2786"
"Technology","Machines","Central","Consumer","FC","1535"
"Technology","Machines","Central","Consumer","Profit","-1667.028"
"Technology","Machines","Central","Consumer","Profit - Quantity","-1695.028"
"Technology","Machines","Central","Consumer","(Profit - Quantity)%","-60.53671428571429"
"Technology","Machines","Central","Consumer","Profit - PL","-4453.028"
"Technology","Machines","Central","Consumer","(Profit - PL)%","-1.5983589375448672"
"Technology","Machines","Central","Consumer","Profit - FC","-3202.0280000000002"
"Technology","Machines","Central","Consumer","(Profit - FC)%","-2.086011726384365"
"Technology","Machines","Central","Consumer","PL - Quantity","2758"
"Technology","Machines","Central","Consumer","(PL - Quantity)%","98.5"
"Technology","Machines","Central","Consumer","FC - Quantity","1507"
"Technology","Machines","Central","Consumer","(FC - Quantity)%","53.82142857142857"
"Technology","Machines","Central","Consumer","FC - PL","-1251"
"Technology","Machines","Central","Consumer","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","Central","Corporate","Quantity","23"
"Technology","Machines","Central","Corporate","PL","2786"
"Technology","Machines","Central","Corporate","FC","1535"
"Technology","Machines","Central","Corporate","Profit","-361.5044"
"Technology","Machines","Central","Corporate","Profit - Quantity","-384.5044"
"Technology","Machines","Central","Corporate","(Profit - Quantity)%","-16.71758260869565"
"Technology","Machines","Central","Corporate","Profit - PL","-3147.5044"
"Technology","Machines","Central","Corporate","(Profit - PL)%","-1.1297575017946877"
"Technology","Machines","Central","Corporate","Profit - FC","-1896.5044"
"Technology","Machines","Central","Corporate","(Profit - FC)%","-1.2355077524429967"
"Technology","Machines","Central","Corporate","PL - Quantity","2763"
"Technology","Machines","Central","Corporate","(PL - Quantity)%","120.1304347826087"
"Technology","Machines","Central","Corporate","FC - Quantity","1512"
"Technology","Machines","Central","Corporate","(FC - Quantity)%","65.73913043478261"
"Technology","Machines","Central","Corporate","FC - PL","-1251"
"Technology","Machines","Central","Corporate","(FC - PL)%","-0.44903086862885855"
"Technology","Machines","Central","Home Office","Quantity","15"
"Technology","Machines","Central","Home Office","PL","2786"
"Technology","Machines","Central","Home Office","FC","1535"
"Technology","Machines","Central","Home Office","Profit","542.4658"
"Technology","Machines","Central","Home Office","Profit - Quantity","527.4658"
"Technology","Machines","Central","Home Office","(Profit - Quantity)%","35.164386666666665"
