Category,Sub-Category,Segment,Month,Value Column Name,Value
"Furniture","Furnishings","Corporate","April","(Sum of Sales - Sum of Profit)%","2.572782801967652"
"Furniture","Furnishings","Corporate","May","Sum of Profit","420.1545999999999"
"Furniture","Furnishings","Corporate","May","Sum of Sales","2447.662"
"Furniture","Furnishings","Corporate","May","Sum of Sales - Sum of Profit","2027.5074"
"Furniture","Furnishings","Corporate","May","(Sum of Sales - Sum of Profit)%","4.825622282845411"
"Furniture","Furnishings","Corporate","June","Sum of Profit","333.43539999999996"
"Furniture","Furnishings","Corporate","June","Sum of Sales","1582.1580000000004"
"Furniture","Furnishings","Corporate","June","Sum of Sales - Sum of Profit","1248.7226000000005"
"Furniture","Furnishings","Corporate","June","(Sum of Sales - Sum of Profit)%","3.7450210745469756"
"Furniture","Furnishings","Corporate","July","Sum of Profit","-62.83640000000014"
"Furniture","Furnishings","Corporate","July","Sum of Sales","2145.262"
"Furniture","Furnishings","Corporate","July","Sum of Sales - Sum of Profit","2208.0984000000003"
"Furniture","Furnishings","Corporate","July","(Sum of Sales - Sum of Profit)%","35.140434525211425"
"Furniture","Furnishings","Corporate","August","Sum of Profit","258.02259999999995"
"Furniture","Furnishings","Corporate","August","Sum of Sales","1238.0240000000001"
"Furniture","Furnishings","Corporate","August","Sum of Sales - Sum of Profit","980.0014000000001"
"Furniture","Furnishings","Corporate","August","(Sum of Sales - Sum of Profit)%","3.798122335020267"
"Furniture","Furnishings","Corporate","September","Sum of Profit","540.5483999999999"
"Furniture","Furnishings","Corporate","September","Sum of Sales","3095.0340000000006"
"Furniture","Furnishings","Corporate","September","Sum of Sales - Sum of Profit","2554.485600000001"
"Furniture","Furnishings","Corporate","September","(Sum of Sales - Sum of Profit)%","4.7257296478909225"
"Furniture","Furnishings","Corporate","October","Sum of Profit","355.7061"
"Furniture","Furnishings","Corporate","October","Sum of Sales","2745.5840000000003"
"Furniture","Furnishings","Corporate","October","Sum of Sales - Sum of Profit","2389.8779000000004"
"Furniture","Furnishings","Corporate","October","(Sum of Sales - Sum of Profit)%","6.718686859741795"
"Furniture","Furnishings","Corporate","November","Sum of Profit","342.5701"
"Furniture","Furnishings","Corporate","November","Sum of Sales","3556.118"
"Furniture","Furnishings","Corporate","November","Sum of Sales - Sum of Profit","3213.5479"
"Furniture","Furnishings","Corporate","November","(Sum of Sales - Sum of Profit)%","9.380701643254913"
"Furniture","Furnishings","Corporate","December","Sum of Profit","196.06489999999997"
"Furniture","Furnishings","Corporate","December","Sum of Sales","3573.896"
"Furniture","Furnishings","Corporate","December","Sum of Sales - Sum of Profit","3377.8311000000003"
"Furniture","Furnishings","Corporate","December","(Sum of Sales - Sum of Profit)%","17.22812752308037"
"Furniture","Furnishings","Home Office","January","Sum of Profit","-166.16499999999994"
"Furniture","Furnishings","Home Office","January","Sum of Sales","801.946"
"Furniture","Furnishings","Home Office","January","Sum of Sales - Sum of Profit","968.111"
"Furniture","Furnishings","Home Office","January","(Sum of Sales - Sum of Profit)%","5.826202870640631"
"Furniture","Furnishings","Home Office","February","Sum of Profit","23.274700000000017"
"Furniture","Furnishings","Home Office","February","Sum of Sales","199.118"
"Furniture","Furnishings","Home Office","February","Sum of Sales - Sum of Profit","175.84329999999997"
"Furniture","Furnishings","Home Office","February","(Sum of Sales - Sum of Profit)%","7.555126381865281"
"Furniture","Furnishings","Home Office","March","Sum of Profit","265.96559999999994"
"Furniture","Furnishings","Home Office","March","Sum of Sales","1302.784"
"Furniture","Furnishings","Home Office","March","Sum of Sales - Sum of Profit","1036.8184"
"Furniture","Furnishings","Home Office","March","(Sum of Sales - Sum of Profit)%","3.89831767717329"
"Furniture","Furnishings","Home Office","April","Sum of Profit","114.09469999999988"
"Furniture","Furnishings","Home Office","April","Sum of Sales","2509.098"
"Furniture","Furnishings","Home Office","April","Sum of Sales - Sum of Profit","2395.0033000000003"
"Furniture","Furnishings","Home Office","April","(Sum of Sales - Sum of Profit)%","20.9913633148604"
"Furniture","Furnishings","Home Office","May","Sum of Profit","448.09189999999995"
"Furniture","Furnishings","Home Office","May","Sum of Sales","1982.9800000000002"
"Furniture","Furnishings","Home Office","May","Sum of Sales - Sum of Profit","1534.8881000000003"
"Furniture","Furnishings","Home Office","May","(Sum of Sales - Sum of Profit)%","3.425386845868003"
"Furniture","Furnishings","Home Office","June","Sum of Profit","36.865899999999996"
"Furniture","Furnishings","Home Office","June","Sum of Sales","293.89599999999996"
"Furniture","Furnishings","Home Office","June","Sum of Sales - Sum of Profit","257.03009999999995"
"Furniture","Furnishings","Home Office","June","(Sum of Sales - Sum of Profit)%","6.972028351403328"
"Furniture","Furnishings","Home Office","July","Sum of Profit","-223.86660000000012"
"Furniture","Furnishings","Home Office","July","Sum of Sales","1246.5900000000001"
"Furniture","Furnishings","Home Office","July","Sum of Sales - Sum of Profit","1470.4566000000002"
"Furniture","Furnishings","Home Office","July","(Sum of Sales - Sum of Profit)%","6.568450139502719"
"Furniture","Furnishings","Home Office","August","Sum of Profit","80.01480000000004"
"Furniture","Furnishings","Home Office","August","Sum of Sales","433.376"
"Furniture","Furnishings","Home Office","August","Sum of Sales - Sum of Profit","353.36119999999994"
"Furniture","Furnishings","Home Office","August","(Sum of Sales - Sum of Profit)%","4.416198003369374"
"Furniture","Furnishings","Home Office","September","Sum of Profit","187.80299999999994"
"Furniture","Furnishings","Home Office","September","Sum of Sales","1575.784"
"Furniture","Furnishings","Home Office","September","Sum of Sales - Sum of Profit","1387.9810000000002"
"Furniture","Furnishings","Home Office","September","(Sum of Sales - Sum of Profit)%","7.390622088039065"
"Furniture","Furnishings","Home Office","October","Sum of Profit","148.44769999999994"
"Furniture","Furnishings","Home Office","October","Sum of Sales","939.5099999999998"
"Furniture","Furnishings","Home Office","October","Sum of Sales - Sum of Profit","791.0622999999998"
"Furniture","Furnishings","Home Office","October","(Sum of Sales - Sum of Profit)%","5.3288956312559925"
"Furniture","Furnishings","Home Office","November","Sum of Profit","478.03529999999984"
"Furniture","Furnishings","Home Office","November","Sum of Sales","4494.380000000002"
"Furniture","Furnishings","Home Office","November","Sum of Sales - Sum of Profit","4016.344700000002"
"Furniture","Furnishings","Home Office","November","(Sum of Sales - Sum of Profit)%","8.401774304115206"
"Furniture","Furnishings","Home Office","December","Sum of Profit","238.95119999999997"
"Furniture","Furnishings","Home Office","December","Sum of Sales","1304.3900000000003"
"Furniture","Furnishings","Home Office","December","Sum of Sales - Sum of Profit","1065.4388000000004"
"Furniture","Furnishings","Home Office","December","(Sum of Sales - Sum of Profit)%","4.458813347662621"
"Furniture","Tables","Consumer","January","Sum of Profit","-3036.2784"
"Furniture","Tables","Consumer","January","Sum of Sales","7541.888000000001"
"Furniture","Tables","Consumer","January","Sum of Sales - Sum of Profit","10578.166400000002"
"Furniture","Tables","Consumer","January","(Sum of Sales - Sum of Profit)%","3.483925057728567"
"Furniture","Tables","Consumer","February","Sum of Profit","34.27639999999991"
"Furniture","Tables","Consumer","February","Sum of Sales","2399.9230000000002"
"Furniture","Tables","Consumer","February","Sum of Sales - Sum of Profit","2365.6466000000005"
"Furniture","Tables","Consumer","February","(Sum of Sales - Sum of Profit)%","69.016775390648"
"Furniture","Tables","Consumer","March","Sum of Profit","-626.81"
"Furniture","Tables","Consumer","March","Sum of Sales","8572.520999999999"
"Furniture","Tables","Consumer","March","Sum of Sales - Sum of Profit","9199.330999999998"
"Furniture","Tables","Consumer","March","(Sum of Sales - Sum of Profit)%","14.676426668368403"
"Furniture","Tables","Consumer","April","Sum of Profit","-608.5104000000001"
"Furniture","Tables","Consumer","April","Sum of Sales","3996.8995"
"Furniture","Tables","Consumer","April","Sum of Sales - Sum of Profit","4605.409900000001"
"Furniture","Tables","Consumer","April","(Sum of Sales - Sum of Profit)%","7.568333918368527"
"Furniture","Tables","Consumer","May","Sum of Profit","-1005.9365000000001"
"Furniture","Tables","Consumer","May","Sum of Sales","3513.087"
"Furniture","Tables","Consumer","May","Sum of Sales - Sum of Profit","4519.0235"
"Furniture","Tables","Consumer","May","(Sum of Sales - Sum of Profit)%","4.492354636699234"
"Furniture","Tables","Consumer","June","Sum of Profit","-234.65230000000054"
"Furniture","Tables","Consumer","June","Sum of Sales","8657.240000000002"
"Furniture","Tables","Consumer","June","Sum of Sales - Sum of Profit","8891.892300000001"
"Furniture","Tables","Consumer","June","(Sum of Sales - Sum of Profit)%","37.893906430919195"
"Furniture","Tables","Consumer","July","Sum of Profit","-640.9969"
"Furniture","Tables","Consumer","July","Sum of Sales","5459.413999999999"
"Furniture","Tables","Consumer","July","Sum of Sales - Sum of Profit","6100.410899999999"
"Furniture","Tables","Consumer","July","(Sum of Sales - Sum of Profit)%","9.5170677112479"
"Furniture","Tables","Consumer","August","Sum of Profit","-828.5968000000003"
"Furniture","Tables","Consumer","August","Sum of Sales","5412.856499999999"
"Furniture","Tables","Consumer","August","Sum of Sales - Sum of Profit","6241.453299999999"
"Furniture","Tables","Consumer","August","(Sum of Sales - Sum of Profit)%","7.532557813402124"
"Furniture","Tables","Consumer","September","Sum of Profit","-850.8806000000004"
"Furniture","Tables","Consumer","September","Sum of Sales","11083.132000000001"
"Furniture","Tables","Consumer","September","Sum of Sales - Sum of Profit","11934.012600000002"
"Furniture","Tables","Consumer","September","(Sum of Sales - Sum of Profit)%","14.025484421668558"
"Furniture","Tables","Consumer","October","Sum of Profit","-245.2277000000002"
"Furniture","Tables","Consumer","October","Sum of Sales","8092.3655"
"Furniture","Tables","Consumer","October","Sum of Sales - Sum of Profit","8337.5932"
"Furniture","Tables","Consumer","October","(Sum of Sales - Sum of Profit)%","33.999394032566435"
"Furniture","Tables","Consumer","November","Sum of Profit","-1733.4027000000006"
"Furniture","Tables","Consumer","November","Sum of Sales","14792.085500000001"
"Furniture","Tables","Consumer","November","Sum of Sales - Sum of Profit","16525.4882"
"Furniture","Tables","Consumer","November","(Sum of Sales - Sum of Profit)%","9.533553974503441"
"Furniture","Tables","Consumer","December","Sum of Profit","48.97809999999919"
"Furniture","Tables","Consumer","December","Sum of Sales","20412.382999999998"
"Furniture","Tables","Consumer","December","Sum of Sales - Sum of Profit","20363.404899999998"
"Furniture","Tables","Consumer","December","(Sum of Sales - Sum of Profit)%","415.7655135662742"
"Furniture","Tables","Corporate","January","Sum of Profit","337.5601999999999"
"Furniture","Tables","Corporate","January","Sum of Sales","3410.2040000000006"
"Furniture","Tables","Corporate","January","Sum of Sales - Sum of Profit","3072.6438000000007"
"Furniture","Tables","Corporate","January","(Sum of Sales - Sum of Profit)%","9.102506160382656"
"Furniture","Tables","Corporate","February","Sum of Profit","-28.22399999999999"
"Furniture","Tables","Corporate","February","Sum of Sales","493.9199999999999"
"Furniture","Tables","Corporate","February","Sum of Sales - Sum of Profit","522.1439999999999"
"Furniture","Tables","Corporate","February","(Sum of Sales - Sum of Profit)%","18.500000000000004"
"Furniture","Tables","Corporate","March","Sum of Profit","-529.5688"
"Furniture","Tables","Corporate","March","Sum of Sales","7157.954000000001"
"Furniture","Tables","Corporate","March","Sum of Sales - Sum of Profit","7687.522800000001"
"Furniture","Tables","Corporate","March","(Sum of Sales - Sum of Profit)%","14.516570462610337"
"Furniture","Tables","Corporate","April","Sum of Profit","357.3527"
"Furniture","Tables","Corporate","April","Sum of Sales","2917.8199999999997"
"Furniture","Tables","Corporate","April","Sum of Sales - Sum of Profit","2560.4673"
"Furniture","Tables","Corporate","April","(Sum of Sales - Sum of Profit)%","7.165098514716692"
"Furniture","Tables","Corporate","May","Sum of Profit","567.3335999999997"
"Furniture","Tables","Corporate","May","Sum of Sales","5488.354"
"Furniture","Tables","Corporate","May","Sum of Sales - Sum of Profit","4921.0204"
"Furniture","Tables","Corporate","May","(Sum of Sales - Sum of Profit)%","8.6739449241152"
"Furniture","Tables","Corporate","June","Sum of Profit","-416.08420000000024"
"Furniture","Tables","Corporate","June","Sum of Sales","5239.0380000000005"
"Furniture","Tables","Corporate","June","Sum of Sales - Sum of Profit","5655.122200000001"
"Furniture","Tables","Corporate","June","(Sum of Sales - Sum of Profit)%","13.591292820059012"
"Furniture","Tables","Corporate","July","Sum of Profit","49.34209999999976"
"Furniture","Tables","Corporate","July","Sum of Sales","4189.948"
"Furniture","Tables","Corporate","July","Sum of Sales - Sum of Profit","4140.6059000000005"
"Furniture","Tables","Corporate","July","(Sum of Sales - Sum of Profit)%","83.91628852440452"
"Furniture","Tables","Corporate","August","Sum of Profit","-56.24880000000016"
"Furniture","Tables","Corporate","August","Sum of Sales","7690.6715"
"Furniture","Tables","Corporate","August","Sum of Sales - Sum of Profit","7746.920300000001"
"Furniture","Tables","Corporate","August","(Sum of Sales - Sum of Profit)%","137.7259657094903"
"Furniture","Tables","Corporate","September","Sum of Profit","-331.557"
"Furniture","Tables","Corporate","September","Sum of Sales","4573.941000000001"
