Model3_Invoice_Table.Invoice Date,Model3_Invoice_Table.Order Date,Model3_Invoice_Table.Shipping Date,Model3_Invoice_Table.Bill To Address,Model3_Invoice_Table.Shipping Address,Model3_Invoice_Table.Company Name,Model3_Invoice_Table.Company Address,Model3_Invoice_Table.Date,Model3_Invoice_Table.Phone,Model3_Invoice_Table.Invoice Number,Model3_Invoice_Table.Item Code,Model3_Invoice_Table.Description,Sum(Model3_Invoice_Table.Unit Price),Sum(Model3_Invoice_Table.Quantity),Sum(Model3_Invoice_Table.Discount),Sum(Model3_Invoice_Table.Price)
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D62706,Invoice-D62706,364,37,50,13418
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D62706,Invoice-D62706,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63100,Invoice-D63100,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63100,Invoice-D63100,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63100,Invoice-D63100,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63100,Invoice-D63100,378,46,57,17331
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63100,Invoice-D63100,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63752,Invoice-D63752,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63752,Invoice-D63752,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63752,Invoice-D63752,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63752,Invoice-D63752,387,51,51,19686
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63752,Invoice-D63752,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63815,Invoice-D63815,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63815,Invoice-D63815,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63815,Invoice-D63815,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63815,Invoice-D63815,450,45,33,20217
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D63815,Invoice-D63815,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D64512,Invoice-D64512,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D64512,Invoice-D64512,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D64512,Invoice-D64512,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D64512,Invoice-D64512,301,60,51,18009
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D64512,Invoice-D64512,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D65194,Invoice-D65194,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D65194,Invoice-D65194,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D65194,Invoice-D65194,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D65194,Invoice-D65194,306,55,28,16802
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D65194,Invoice-D65194,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D66180,Invoice-D66180,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D66180,Invoice-D66180,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D66180,Invoice-D66180,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D66180,Invoice-D66180,460,59,43,27097
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D66180,Invoice-D66180,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69068,Invoice-D69068,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69068,Invoice-D69068,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69068,Invoice-D69068,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69068,Invoice-D69068,282,31,31,8711
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69068,Invoice-D69068,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69389,Invoice-D69389,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69389,Invoice-D69389,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69389,Invoice-D69389,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69389,Invoice-D69389,266,56,66,14830
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69389,Invoice-D69389,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69709,Invoice-D69709,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69709,Invoice-D69709,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69709,Invoice-D69709,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69709,Invoice-D69709,366,45,41,16429
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D69709,Invoice-D69709,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D70030,Invoice-D70030,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D70030,Invoice-D70030,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D70030,Invoice-D70030,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D70030,Invoice-D70030,231,36,57,8259
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D70030,Invoice-D70030,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D71828,Invoice-D71828,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D71828,Invoice-D71828,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D71828,Invoice-D71828,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D71828,Invoice-D71828,117,38,21,4425
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D71828,Invoice-D71828,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D72732,Invoice-D72732,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D72732,Invoice-D72732,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D72732,Invoice-D72732,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D72732,Invoice-D72732,186,39,57,7197
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D72732,Invoice-D72732,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73081,Invoice-D73081,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73081,Invoice-D73081,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73081,Invoice-D73081,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73081,Invoice-D73081,466,26,35,12081
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73081,Invoice-D73081,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73728,Invoice-D73728,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73728,Invoice-D73728,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73728,Invoice-D73728,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73728,Invoice-D73728,250,35,21,8729
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D73728,Invoice-D73728,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D74485,Invoice-D74485,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D74485,Invoice-D74485,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D74485,Invoice-D74485,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D74485,Invoice-D74485,431,18,49,7709
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D74485,Invoice-D74485,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75006,Invoice-D75006,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75006,Invoice-D75006,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75006,Invoice-D75006,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75006,Invoice-D75006,183,55,39,10026
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75006,Invoice-D75006,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75734,Invoice-D75734,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75734,Invoice-D75734,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75734,Invoice-D75734,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75734,Invoice-D75734,314,45,65,14065
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D75734,Invoice-D75734,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76013,Invoice-D76013,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76013,Invoice-D76013,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76013,Invoice-D76013,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76013,Invoice-D76013,342,41,36,13986
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76013,Invoice-D76013,,,,
12/02/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76382,Invoice-D76382,,,,
25/04/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76382,Invoice-D76382,,,,
02/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76382,Invoice-D76382,,,,
12/06/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76382,Invoice-D76382,499,57,54,28389
03/07/2021,12/06/2021,17/06/2021,335 Phoenix Maricopa County Arizona United States,335 Phoenix Maricopa County Arizona United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",22/12/2020,454-6456-389,100150,D76382,Invoice-D76382,,,,
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D13098,Invoice-D13098,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D13098,Invoice-D13098,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D13098,Invoice-D13098,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D13098,Invoice-D13098,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D13098,Invoice-D13098,460,43,63,19717
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D14490,Invoice-D14490,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D14490,Invoice-D14490,,,,
02/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D14490,Invoice-D14490,,,,
12/06/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D14490,Invoice-D14490,,,,
03/07/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D14490,Invoice-D14490,135,56,65,7495
12/02/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D19401,Invoice-D19401,,,,
25/04/2021,03/07/2021,08/07/2021,1684 Costa Mesa Orange County California United States,1684 Costa Mesa Orange County California United States,Contoso Ltd,"567, Walnut Lane, Moline, MO 098765",14/07/2020,453-3456-389,100140,D19401,Invoice-D19401,,,,
