Orders.Order Date.Variation.Date Hierarchy.Day,Orders.Order Date.Variation.Date Hierarchy.Month,Orders.Order Date.Variation.Date Hierarchy.Quarter,Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Sum(Orders.Profit),Sum(Orders.Quantity),Sum(Orders.Sales)
19,July,Qtr 3,2014,Furniture,Chairs,,,
20,July,Qtr 3,2014,Furniture,Chairs,-140.19599999999997,2,981.372
21,July,Qtr 3,2014,Furniture,Chairs,-43.89199999999997,7,1459.498
22,July,Qtr 3,2014,Furniture,Chairs,71.77200000000002,3,717.72
23,July,Qtr 3,2014,Furniture,Chairs,,,
25,July,Qtr 3,2014,Furniture,Chairs,,,
26,July,Qtr 3,2014,Furniture,Chairs,-91.25460000000012,5,742.2320000000001
27,July,Qtr 3,2014,Furniture,Chairs,,,
28,July,Qtr 3,2014,Furniture,Chairs,,,
30,July,Qtr 3,2014,Furniture,Chairs,,,
1,August,Qtr 3,2014,Furniture,Chairs,,,
2,August,Qtr 3,2014,Furniture,Chairs,,,
3,August,Qtr 3,2014,Furniture,Chairs,,,
4,August,Qtr 3,2014,Furniture,Chairs,,,
5,August,Qtr 3,2014,Furniture,Chairs,315.93000000000006,12,1473.494
6,August,Qtr 3,2014,Furniture,Chairs,,,
8,August,Qtr 3,2014,Furniture,Chairs,,,
9,August,Qtr 3,2014,Furniture,Chairs,,,
11,August,Qtr 3,2014,Furniture,Chairs,,,
12,August,Qtr 3,2014,Furniture,Chairs,,,
15,August,Qtr 3,2014,Furniture,Chairs,-12.196000000000005,4,195.136
16,August,Qtr 3,2014,Furniture,Chairs,,,
17,August,Qtr 3,2014,Furniture,Chairs,,,
19,August,Qtr 3,2014,Furniture,Chairs,,,
20,August,Qtr 3,2014,Furniture,Chairs,139.04999999999987,15,921.612
22,August,Qtr 3,2014,Furniture,Chairs,,,
23,August,Qtr 3,2014,Furniture,Chairs,,,
24,August,Qtr 3,2014,Furniture,Chairs,,,
25,August,Qtr 3,2014,Furniture,Chairs,,,
26,August,Qtr 3,2014,Furniture,Chairs,,,
27,August,Qtr 3,2014,Furniture,Chairs,,,
29,August,Qtr 3,2014,Furniture,Chairs,,,
30,August,Qtr 3,2014,Furniture,Chairs,,,
31,August,Qtr 3,2014,Furniture,Chairs,,,
1,September,Qtr 3,2014,Furniture,Chairs,,,
2,September,Qtr 3,2014,Furniture,Chairs,,,
3,September,Qtr 3,2014,Furniture,Chairs,,,
5,September,Qtr 3,2014,Furniture,Chairs,,,
6,September,Qtr 3,2014,Furniture,Chairs,,,
7,September,Qtr 3,2014,Furniture,Chairs,45.34880000000001,2,161.96
8,September,Qtr 3,2014,Furniture,Chairs,96.75919999999962,21,3855.4439999999995
9,September,Qtr 3,2014,Furniture,Chairs,212.18759999999997,6,785.8799999999999
10,September,Qtr 3,2014,Furniture,Chairs,148.70400000000006,5,1487.04
11,September,Qtr 3,2014,Furniture,Chairs,,,
12,September,Qtr 3,2014,Furniture,Chairs,420.5880000000002,6,3785.2920000000004
13,September,Qtr 3,2014,Furniture,Chairs,-9.717599999999976,6,340.116
14,September,Qtr 3,2014,Furniture,Chairs,,,
15,September,Qtr 3,2014,Furniture,Chairs,,,
16,September,Qtr 3,2014,Furniture,Chairs,,,
17,September,Qtr 3,2014,Furniture,Chairs,,,
19,September,Qtr 3,2014,Furniture,Chairs,177.42059999999998,7,887.103
20,September,Qtr 3,2014,Furniture,Chairs,140.39599999999993,2,631.782
21,September,Qtr 3,2014,Furniture,Chairs,,,
22,September,Qtr 3,2014,Furniture,Chairs,83.70959999999997,4,579.528
23,September,Qtr 3,2014,Furniture,Chairs,,,
24,September,Qtr 3,2014,Furniture,Chairs,,,
25,September,Qtr 3,2014,Furniture,Chairs,,,
26,September,Qtr 3,2014,Furniture,Chairs,73.19399999999996,5,731.12
27,September,Qtr 3,2014,Furniture,Chairs,45.29400000000001,5,603.92
28,September,Qtr 3,2014,Furniture,Chairs,,,
29,September,Qtr 3,2014,Furniture,Chairs,,,
30,September,Qtr 3,2014,Furniture,Chairs,,,
1,October,Qtr 4,2014,Furniture,Chairs,,,
2,October,Qtr 4,2014,Furniture,Chairs,,,
3,October,Qtr 4,2014,Furniture,Chairs,-56.33970000000003,6,380.631
4,October,Qtr 4,2014,Furniture,Chairs,-6.549000000000049,5,589.41
5,October,Qtr 4,2014,Furniture,Chairs,,,
6,October,Qtr 4,2014,Furniture,Chairs,,,
7,October,Qtr 4,2014,Furniture,Chairs,,,
8,October,Qtr 4,2014,Furniture,Chairs,,,
9,October,Qtr 4,2014,Furniture,Chairs,,,
10,October,Qtr 4,2014,Furniture,Chairs,13.764599999999994,3,122.352
11,October,Qtr 4,2014,Furniture,Chairs,-65.03520000000005,2,433.56800000000004
12,October,Qtr 4,2014,Furniture,Chairs,,,
13,October,Qtr 4,2014,Furniture,Chairs,27.057799999999986,2,245.98
14,October,Qtr 4,2014,Furniture,Chairs,260.61120000000017,9,1628.82
15,October,Qtr 4,2014,Furniture,Chairs,-7.858800000000002,2,183.37199999999999
16,October,Qtr 4,2014,Furniture,Chairs,,,
17,October,Qtr 4,2014,Furniture,Chairs,,,
18,October,Qtr 4,2014,Furniture,Chairs,216.24599999999998,12,1151.22
19,October,Qtr 4,2014,Furniture,Chairs,,,
20,October,Qtr 4,2014,Furniture,Chairs,,,
21,October,Qtr 4,2014,Furniture,Chairs,,,
22,October,Qtr 4,2014,Furniture,Chairs,,,
24,October,Qtr 4,2014,Furniture,Chairs,,,
25,October,Qtr 4,2014,Furniture,Chairs,,,
26,October,Qtr 4,2014,Furniture,Chairs,,,
27,October,Qtr 4,2014,Furniture,Chairs,,,
28,October,Qtr 4,2014,Furniture,Chairs,,,
29,October,Qtr 4,2014,Furniture,Chairs,,,
31,October,Qtr 4,2014,Furniture,Chairs,472.3229999999999,8,1751.2520000000002
1,November,Qtr 4,2014,Furniture,Chairs,,,
2,November,Qtr 4,2014,Furniture,Chairs,,,
3,November,Qtr 4,2014,Furniture,Chairs,,,
4,November,Qtr 4,2014,Furniture,Chairs,24.156800000000004,1,135.882
5,November,Qtr 4,2014,Furniture,Chairs,40.473,5,149.9
6,November,Qtr 4,2014,Furniture,Chairs,,,
7,November,Qtr 4,2014,Furniture,Chairs,0,4,683.1439999999999
8,November,Qtr 4,2014,Furniture,Chairs,,,
9,November,Qtr 4,2014,Furniture,Chairs,,,
10,November,Qtr 4,2014,Furniture,Chairs,112.78800000000001,3,563.9399999999999
11,November,Qtr 4,2014,Furniture,Chairs,29.758799999999937,10,1514.512
12,November,Qtr 4,2014,Furniture,Chairs,,,
14,November,Qtr 4,2014,Furniture,Chairs,14.62239999999999,2,69.264
15,November,Qtr 4,2014,Furniture,Chairs,,,
16,November,Qtr 4,2014,Furniture,Chairs,-1.0656000000000017,2,37.296
17,November,Qtr 4,2014,Furniture,Chairs,-12.406999999999982,10,1137.83
18,November,Qtr 4,2014,Furniture,Chairs,43.223399999999984,3,392.93999999999994
19,November,Qtr 4,2014,Furniture,Chairs,,,
20,November,Qtr 4,2014,Furniture,Chairs,,,
21,November,Qtr 4,2014,Furniture,Chairs,,,
22,November,Qtr 4,2014,Furniture,Chairs,,,
23,November,Qtr 4,2014,Furniture,Chairs,-79.61460000000002,9,1140.732
24,November,Qtr 4,2014,Furniture,Chairs,-53.024400000000014,4,731.77
25,November,Qtr 4,2014,Furniture,Chairs,54.400800000000004,4,725.344
26,November,Qtr 4,2014,Furniture,Chairs,,,
27,November,Qtr 4,2014,Furniture,Chairs,,,
28,November,Qtr 4,2014,Furniture,Chairs,,,
29,November,Qtr 4,2014,Furniture,Chairs,,,
30,November,Qtr 4,2014,Furniture,Chairs,,,
1,December,Qtr 4,2014,Furniture,Chairs,602.6388000000002,17,4391.618
2,December,Qtr 4,2014,Furniture,Chairs,64.7568,8,239.84
3,December,Qtr 4,2014,Furniture,Chairs,,,
4,December,Qtr 4,2014,Furniture,Chairs,,,
5,December,Qtr 4,2014,Furniture,Chairs,,,
6,December,Qtr 4,2014,Furniture,Chairs,,,
7,December,Qtr 4,2014,Furniture,Chairs,,,
8,December,Qtr 4,2014,Furniture,Chairs,45.29400000000001,5,603.92
9,December,Qtr 4,2014,Furniture,Chairs,,,
10,December,Qtr 4,2014,Furniture,Chairs,4.22939999999997,3,338.352
12,December,Qtr 4,2014,Furniture,Chairs,,,
13,December,Qtr 4,2014,Furniture,Chairs,,,
14,December,Qtr 4,2014,Furniture,Chairs,13.9728,4,186.304
15,December,Qtr 4,2014,Furniture,Chairs,-130.07420000000002,12,1209.0819999999999
16,December,Qtr 4,2014,Furniture,Chairs,189.69680000000002,16,2659.3200000000006
17,December,Qtr 4,2014,Furniture,Chairs,,,
19,December,Qtr 4,2014,Furniture,Chairs,163.78740000000002,14,1819.8600000000001
20,December,Qtr 4,2014,Furniture,Chairs,68.46419999999992,9,1097.4180000000001
21,December,Qtr 4,2014,Furniture,Chairs,184.90799999999987,9,1897.92
22,December,Qtr 4,2014,Furniture,Chairs,,,
23,December,Qtr 4,2014,Furniture,Chairs,6.478400000000004,1,64.784
24,December,Qtr 4,2014,Furniture,Chairs,18.266999999999967,6,292.27200000000005
26,December,Qtr 4,2014,Furniture,Chairs,11.576399999999936,6,830.9100000000001
27,December,Qtr 4,2014,Furniture,Chairs,184.99539999999996,17,997.4940000000001
28,December,Qtr 4,2014,Furniture,Chairs,,,
29,December,Qtr 4,2014,Furniture,Chairs,,,
30,December,Qtr 4,2014,Furniture,Chairs,,,
31,December,Qtr 4,2014,Furniture,Chairs,151.47000000000003,6,605.88
3,January,Qtr 1,2014,Furniture,Furnishings,,,
4,January,Qtr 1,2014,Furniture,Furnishings,,,
5,January,Qtr 1,2014,Furniture,Furnishings,,,
6,January,Qtr 1,2014,Furniture,Furnishings,,,
7,January,Qtr 1,2014,Furniture,Furnishings,-53.70959999999999,3,76.72800000000001
9,January,Qtr 1,2014,Furniture,Furnishings,,,
10,January,Qtr 1,2014,Furniture,Furnishings,21.2954,1,51.94
11,January,Qtr 1,2014,Furniture,Furnishings,3.0813999999999995,2,9.94
13,January,Qtr 1,2014,Furniture,Furnishings,,,
14,January,Qtr 1,2014,Furniture,Furnishings,,,
15,January,Qtr 1,2014,Furniture,Furnishings,,,
16,January,Qtr 1,2014,Furniture,Furnishings,28.598399999999998,6,127.10400000000001
18,January,Qtr 1,2014,Furniture,Furnishings,,,
19,January,Qtr 1,2014,Furniture,Furnishings,,,
20,January,Qtr 1,2014,Furniture,Furnishings,52.25430000000001,12,345.57000000000005
21,January,Qtr 1,2014,Furniture,Furnishings,4.102799999999999,3,25.248
23,January,Qtr 1,2014,Furniture,Furnishings,,,
26,January,Qtr 1,2014,Furniture,Furnishings,35.253,6,75.24000000000001
27,January,Qtr 1,2014,Furniture,Furnishings,,,
28,January,Qtr 1,2014,Furniture,Furnishings,,,
30,January,Qtr 1,2014,Furniture,Furnishings,,,
31,January,Qtr 1,2014,Furniture,Furnishings,,,
1,February,Qtr 1,2014,Furniture,Furnishings,,,
2,February,Qtr 1,2014,Furniture,Furnishings,,,
3,February,Qtr 1,2014,Furniture,Furnishings,,,
4,February,Qtr 1,2014,Furniture,Furnishings,,,
6,February,Qtr 1,2014,Furniture,Furnishings,,,
7,February,Qtr 1,2014,Furniture,Furnishings,,,
8,February,Qtr 1,2014,Furniture,Furnishings,5.5328,2,14.56
11,February,Qtr 1,2014,Furniture,Furnishings,53.270399999999995,3,332.94
12,February,Qtr 1,2014,Furniture,Furnishings,,,
14,February,Qtr 1,2014,Furniture,Furnishings,,,
15,February,Qtr 1,2014,Furniture,Furnishings,,,
16,February,Qtr 1,2014,Furniture,Furnishings,,,
17,February,Qtr 1,2014,Furniture,Furnishings,,,
18,February,Qtr 1,2014,Furniture,Furnishings,-11.322,5,25.16
20,February,Qtr 1,2014,Furniture,Furnishings,6.908799999999999,4,20.32
21,February,Qtr 1,2014,Furniture,Furnishings,,,
22,February,Qtr 1,2014,Furniture,Furnishings,,,
23,February,Qtr 1,2014,Furniture,Furnishings,,,
24,February,Qtr 1,2014,Furniture,Furnishings,,,
27,February,Qtr 1,2014,Furniture,Furnishings,,,
1,March,Qtr 1,2014,Furniture,Furnishings,-34.9536,6,63.55200000000001
2,March,Qtr 1,2014,Furniture,Furnishings,,,
3,March,Qtr 1,2014,Furniture,Furnishings,,,
4,March,Qtr 1,2014,Furniture,Furnishings,,,
5,March,Qtr 1,2014,Furniture,Furnishings,,,
7,March,Qtr 1,2014,Furniture,Furnishings,,,
10,March,Qtr 1,2014,Furniture,Furnishings,,,
11,March,Qtr 1,2014,Furniture,Furnishings,2.2880000000000003,5,8.32
14,March,Qtr 1,2014,Furniture,Furnishings,,,
15,March,Qtr 1,2014,Furniture,Furnishings,5.140799999999992,3,45.696
16,March,Qtr 1,2014,Furniture,Furnishings,,,
17,March,Qtr 1,2014,Furniture,Furnishings,,,
18,March,Qtr 1,2014,Furniture,Furnishings,37.8006,7,264.12
19,March,Qtr 1,2014,Furniture,Furnishings,6.877200000000002,6,25.008000000000003
21,March,Qtr 1,2014,Furniture,Furnishings,6.590399999999999,3,32.952000000000005
22,March,Qtr 1,2014,Furniture,Furnishings,,,
23,March,Qtr 1,2014,Furniture,Furnishings,,,
24,March,Qtr 1,2014,Furniture,Furnishings,14.572799999999997,2,40.48
25,March,Qtr 1,2014,Furniture,Furnishings,,,
26,March,Qtr 1,2014,Furniture,Furnishings,,,
28,March,Qtr 1,2014,Furniture,Furnishings,,,
29,March,Qtr 1,2014,Furniture,Furnishings,,,
30,March,Qtr 1,2014,Furniture,Furnishings,,,
31,March,Qtr 1,2014,Furniture,Furnishings,,,
1,April,Qtr 2,2014,Furniture,Furnishings,,,
2,April,Qtr 2,2014,Furniture,Furnishings,46.196799999999996,2,177.68
3,April,Qtr 2,2014,Furniture,Furnishings,,,
4,April,Qtr 2,2014,Furniture,Furnishings,2.3521,1,5.47
5,April,Qtr 2,2014,Furniture,Furnishings,,,
6,April,Qtr 2,2014,Furniture,Furnishings,28.546099999999992,9,125.07
7,April,Qtr 2,2014,Furniture,Furnishings,2.7775999999999996,2,8.96
8,April,Qtr 2,2014,Furniture,Furnishings,,,
11,April,Qtr 2,2014,Furniture,Furnishings,,,
12,April,Qtr 2,2014,Furniture,Furnishings,,,
13,April,Qtr 2,2014,Furniture,Furnishings,,,
15,April,Qtr 2,2014,Furniture,Furnishings,76.9816,4,187.76
16,April,Qtr 2,2014,Furniture,Furnishings,,,
18,April,Qtr 2,2014,Furniture,Furnishings,,,
19,April,Qtr 2,2014,Furniture,Furnishings,26.648999999999997,3,76.14
20,April,Qtr 2,2014,Furniture,Furnishings,27.563200000000002,4,59.92
21,April,Qtr 2,2014,Furniture,Furnishings,,,
22,April,Qtr 2,2014,Furniture,Furnishings,,,
23,April,Qtr 2,2014,Furniture,Furnishings,7.8176,4,22.336000000000002
25,April,Qtr 2,2014,Furniture,Furnishings,63.6825,5,303.25
26,April,Qtr 2,2014,Furniture,Furnishings,,,
28,April,Qtr 2,2014,Furniture,Furnishings,,,
29,April,Qtr 2,2014,Furniture,Furnishings,5.936399999999999,2,17.46
30,April,Qtr 2,2014,Furniture,Furnishings,,,
2,May,Qtr 2,2014,Furniture,Furnishings,,,
3,May,Qtr 2,2014,Furniture,Furnishings,,,
4,May,Qtr 2,2014,Furniture,Furnishings,13.7832,9,39.64
5,May,Qtr 2,2014,Furniture,Furnishings,,,
6,May,Qtr 2,2014,Furniture,Furnishings,,,
7,May,Qtr 2,2014,Furniture,Furnishings,,,
8,May,Qtr 2,2014,Furniture,Furnishings,,,
9,May,Qtr 2,2014,Furniture,Furnishings,,,
10,May,Qtr 2,2014,Furniture,Furnishings,,,
11,May,Qtr 2,2014,Furniture,Furnishings,-84.29279999999999,4,66.11200000000001
12,May,Qtr 2,2014,Furniture,Furnishings,10.784899999999999,7,34.79
13,May,Qtr 2,2014,Furniture,Furnishings,,,
14,May,Qtr 2,2014,Furniture,Furnishings,23.31599999999999,2,310.88000000000005
16,May,Qtr 2,2014,Furniture,Furnishings,,,
17,May,Qtr 2,2014,Furniture,Furnishings,,,
18,May,Qtr 2,2014,Furniture,Furnishings,3.730800000000002,3,149.232
19,May,Qtr 2,2014,Furniture,Furnishings,,,
20,May,Qtr 2,2014,Furniture,Furnishings,54.198900000000016,10,150.192
21,May,Qtr 2,2014,Furniture,Furnishings,,,
22,May,Qtr 2,2014,Furniture,Furnishings,,,
23,May,Qtr 2,2014,Furniture,Furnishings,,,
24,May,Qtr 2,2014,Furniture,Furnishings,,,
25,May,Qtr 2,2014,Furniture,Furnishings,-24.188999999999993,2,29.32
26,May,Qtr 2,2014,Furniture,Furnishings,,,
27,May,Qtr 2,2014,Furniture,Furnishings,,,
28,May,Qtr 2,2014,Furniture,Furnishings,,,
30,May,Qtr 2,2014,Furniture,Furnishings,,,
31,May,Qtr 2,2014,Furniture,Furnishings,,,
1,June,Qtr 2,2014,Furniture,Furnishings,9.102000000000002,6,22.200000000000003
2,June,Qtr 2,2014,Furniture,Furnishings,21.99599999999999,6,73.32000000000001
3,June,Qtr 2,2014,Furniture,Furnishings,-40.0036,7,61.544
4,June,Qtr 2,2014,Furniture,Furnishings,27.776000000000003,4,70.92
6,June,Qtr 2,2014,Furniture,Furnishings,,,
7,June,Qtr 2,2014,Furniture,Furnishings,,,
8,June,Qtr 2,2014,Furniture,Furnishings,,,
9,June,Qtr 2,2014,Furniture,Furnishings,28.381399999999996,9,86.25999999999999
10,June,Qtr 2,2014,Furniture,Furnishings,,,
13,June,Qtr 2,2014,Furniture,Furnishings,,,
14,June,Qtr 2,2014,Furniture,Furnishings,,,
15,June,Qtr 2,2014,Furniture,Furnishings,,,
16,June,Qtr 2,2014,Furniture,Furnishings,,,
17,June,Qtr 2,2014,Furniture,Furnishings,2.6208000000000005,3,6.24
18,June,Qtr 2,2014,Furniture,Furnishings,,,
20,June,Qtr 2,2014,Furniture,Furnishings,,,
21,June,Qtr 2,2014,Furniture,Furnishings,15.208800000000005,2,107.994
22,June,Qtr 2,2014,Furniture,Furnishings,,,
23,June,Qtr 2,2014,Furniture,Furnishings,,,
24,June,Qtr 2,2014,Furniture,Furnishings,0.9611999999999998,2,4.272
25,June,Qtr 2,2014,Furniture,Furnishings,,,
27,June,Qtr 2,2014,Furniture,Furnishings,,,
28,June,Qtr 2,2014,Furniture,Furnishings,,,
29,June,Qtr 2,2014,Furniture,Furnishings,,,
30,June,Qtr 2,2014,Furniture,Furnishings,,,
1,July,Qtr 3,2014,Furniture,Furnishings,,,
2,July,Qtr 3,2014,Furniture,Furnishings,,,
4,July,Qtr 3,2014,Furniture,Furnishings,,,
5,July,Qtr 3,2014,Furniture,Furnishings,21.359199999999994,5,232.73600000000002
6,July,Qtr 3,2014,Furniture,Furnishings,,,
7,July,Qtr 3,2014,Furniture,Furnishings,12.0764,2,69.00800000000001
8,July,Qtr 3,2014,Furniture,Furnishings,,,
9,July,Qtr 3,2014,Furniture,Furnishings,,,
11,July,Qtr 3,2014,Furniture,Furnishings,52.126200000000004,9,124.10999999999999
12,July,Qtr 3,2014,Furniture,Furnishings,,,
13,July,Qtr 3,2014,Furniture,Furnishings,,,
14,July,Qtr 3,2014,Furniture,Furnishings,1.1993999999999998,2,31.983999999999998
15,July,Qtr 3,2014,Furniture,Furnishings,,,
18,July,Qtr 3,2014,Furniture,Furnishings,,,
19,July,Qtr 3,2014,Furniture,Furnishings,,,
20,July,Qtr 3,2014,Furniture,Furnishings,1.2582000000000022,8,59.75999999999999
21,July,Qtr 3,2014,Furniture,Furnishings,,,
22,July,Qtr 3,2014,Furniture,Furnishings,,,
23,July,Qtr 3,2014,Furniture,Furnishings,,,
25,July,Qtr 3,2014,Furniture,Furnishings,34.284800000000004,8,77.92
26,July,Qtr 3,2014,Furniture,Furnishings,35.3781,15,177.216
27,July,Qtr 3,2014,Furniture,Furnishings,,,
28,July,Qtr 3,2014,Furniture,Furnishings,12.98879999999999,6,129.888
30,July,Qtr 3,2014,Furniture,Furnishings,,,
1,August,Qtr 3,2014,Furniture,Furnishings,12.135200000000001,4,44.128
2,August,Qtr 3,2014,Furniture,Furnishings,,,
3,August,Qtr 3,2014,Furniture,Furnishings,,,
4,August,Qtr 3,2014,Furniture,Furnishings,,,
5,August,Qtr 3,2014,Furniture,Furnishings,,,
6,August,Qtr 3,2014,Furniture,Furnishings,,,
8,August,Qtr 3,2014,Furniture,Furnishings,111.36800000000002,18,503.01599999999996
9,August,Qtr 3,2014,Furniture,Furnishings,,,
11,August,Qtr 3,2014,Furniture,Furnishings,5.434,1,12.35
12,August,Qtr 3,2014,Furniture,Furnishings,31.612800000000004,3,85.44
15,August,Qtr 3,2014,Furniture,Furnishings,,,
16,August,Qtr 3,2014,Furniture,Furnishings,,,
17,August,Qtr 3,2014,Furniture,Furnishings,,,
19,August,Qtr 3,2014,Furniture,Furnishings,26.03160000000001,7,289.24
20,August,Qtr 3,2014,Furniture,Furnishings,,,
22,August,Qtr 3,2014,Furniture,Furnishings,,,
23,August,Qtr 3,2014,Furniture,Furnishings,1.2672000000000003,3,4.224
24,August,Qtr 3,2014,Furniture,Furnishings,6.3744,2,13.28
25,August,Qtr 3,2014,Furniture,Furnishings,2.6376000000000004,1,6.28
26,August,Qtr 3,2014,Furniture,Furnishings,4.0584,4,10.68
27,August,Qtr 3,2014,Furniture,Furnishings,12.521600000000003,4,29.12
29,August,Qtr 3,2014,Furniture,Furnishings,,,
30,August,Qtr 3,2014,Furniture,Furnishings,,,
31,August,Qtr 3,2014,Furniture,Furnishings,,,
1,September,Qtr 3,2014,Furniture,Furnishings,,,
2,September,Qtr 3,2014,Furniture,Furnishings,4.949699999999993,1,70.71
3,September,Qtr 3,2014,Furniture,Furnishings,,,
5,September,Qtr 3,2014,Furniture,Furnishings,1.998999999999998,2,31.983999999999998
6,September,Qtr 3,2014,Furniture,Furnishings,12.145199999999997,6,41.88
7,September,Qtr 3,2014,Furniture,Furnishings,245.8153,11,921.938
8,September,Qtr 3,2014,Furniture,Furnishings,,,
9,September,Qtr 3,2014,Furniture,Furnishings,17.915999999999997,9,78.144
10,September,Qtr 3,2014,Furniture,Furnishings,76.46999999999998,5,254.89999999999998
11,September,Qtr 3,2014,Furniture,Furnishings,21.751499999999986,3,127.94999999999999
12,September,Qtr 3,2014,Furniture,Furnishings,12.979199999999999,2,40.56
13,September,Qtr 3,2014,Furniture,Furnishings,5.534100000000001,3,14.190000000000001
14,September,Qtr 3,2014,Furniture,Furnishings,49.7393,13,165.48800000000003
15,September,Qtr 3,2014,Furniture,Furnishings,23.150399999999998,6,118.496
16,September,Qtr 3,2014,Furniture,Furnishings,,,
17,September,Qtr 3,2014,Furniture,Furnishings,13.429200000000002,2,35.34
19,September,Qtr 3,2014,Furniture,Furnishings,,,
20,September,Qtr 3,2014,Furniture,Furnishings,50.9082,3,164.22
21,September,Qtr 3,2014,Furniture,Furnishings,-7.475999999999999,2,8.544
22,September,Qtr 3,2014,Furniture,Furnishings,35.078399999999995,3,97.44
23,September,Qtr 3,2014,Furniture,Furnishings,,,
24,September,Qtr 3,2014,Furniture,Furnishings,,,
25,September,Qtr 3,2014,Furniture,Furnishings,,,
26,September,Qtr 3,2014,Furniture,Furnishings,4.7664,1,21.184
27,September,Qtr 3,2014,Furniture,Furnishings,37.6422,3,87.53999999999999
28,September,Qtr 3,2014,Furniture,Furnishings,16.854399999999984,4,337.088
29,September,Qtr 3,2014,Furniture,Furnishings,92.53439999999999,8,328.12
30,September,Qtr 3,2014,Furniture,Furnishings,5.1815999999999995,3,15.24
1,October,Qtr 4,2014,Furniture,Furnishings,,,
2,October,Qtr 4,2014,Furniture,Furnishings,,,
3,October,Qtr 4,2014,Furniture,Furnishings,-19.065600000000007,3,31.776000000000003
4,October,Qtr 4,2014,Furniture,Furnishings,,,
5,October,Qtr 4,2014,Furniture,Furnishings,,,
6,October,Qtr 4,2014,Furniture,Furnishings,,,
7,October,Qtr 4,2014,Furniture,Furnishings,21.112000000000002,5,129.92
8,October,Qtr 4,2014,Furniture,Furnishings,,,
9,October,Qtr 4,2014,Furniture,Furnishings,,,
10,October,Qtr 4,2014,Furniture,Furnishings,3.515399999999998,7,46.872
11,October,Qtr 4,2014,Furniture,Furnishings,22.965799999999998,15,72.39
12,October,Qtr 4,2014,Furniture,Furnishings,,,
13,October,Qtr 4,2014,Furniture,Furnishings,,,
14,October,Qtr 4,2014,Furniture,Furnishings,,,
15,October,Qtr 4,2014,Furniture,Furnishings,4.038300000000001,1,15.384
16,October,Qtr 4,2014,Furniture,Furnishings,,,
17,October,Qtr 4,2014,Furniture,Furnishings,-1.5935999999999995,2,5.312
18,October,Qtr 4,2014,Furniture,Furnishings,,,
19,October,Qtr 4,2014,Furniture,Furnishings,,,
20,October,Qtr 4,2014,Furniture,Furnishings,,,
21,October,Qtr 4,2014,Furniture,Furnishings,,,
22,October,Qtr 4,2014,Furniture,Furnishings,23.303199999999983,8,223.808
24,October,Qtr 4,2014,Furniture,Furnishings,,,
25,October,Qtr 4,2014,Furniture,Furnishings,,,
26,October,Qtr 4,2014,Furniture,Furnishings,3.195999999999998,4,63.92
27,October,Qtr 4,2014,Furniture,Furnishings,,,
28,October,Qtr 4,2014,Furniture,Furnishings,,,
29,October,Qtr 4,2014,Furniture,Furnishings,,,
31,October,Qtr 4,2014,Furniture,Furnishings,12.0552,5,32.43
1,November,Qtr 4,2014,Furniture,Furnishings,26.138,8,100.38399999999999
2,November,Qtr 4,2014,Furniture,Furnishings,24.121800000000004,6,89.34
3,November,Qtr 4,2014,Furniture,Furnishings,-51.29400000000004,3,410.352
4,November,Qtr 4,2014,Furniture,Furnishings,13.429200000000002,2,35.34
5,November,Qtr 4,2014,Furniture,Furnishings,-25.378400000000024,8,293.608
6,November,Qtr 4,2014,Furniture,Furnishings,,,
7,November,Qtr 4,2014,Furniture,Furnishings,,,
8,November,Qtr 4,2014,Furniture,Furnishings,,,
9,November,Qtr 4,2014,Furniture,Furnishings,21.477600000000002,9,56.52
10,November,Qtr 4,2014,Furniture,Furnishings,26.062400000000004,7,93.08000000000001
11,November,Qtr 4,2014,Furniture,Furnishings,-0.17379999999999995,4,34.952000000000005
12,November,Qtr 4,2014,Furniture,Furnishings,-6.9102,3,25.128000000000004
14,November,Qtr 4,2014,Furniture,Furnishings,,,
15,November,Qtr 4,2014,Furniture,Furnishings,3.2351999999999994,3,10.11
16,November,Qtr 4,2014,Furniture,Furnishings,,,
