Category,Sub-Category,Segment,Region,Year,Value Column Name,Value
"Furniture","Chairs","Corporate","Central","2017","Count of Ship Mode","14"
"Furniture","Chairs","Corporate","Central","2017","Sum of Sales","8273.273000000001"
"Furniture","Chairs","Corporate","Central","2017","Sum of Sales - Count of Ship Mode","8259.273000000001"
"Furniture","Chairs","Corporate","Central","2017","(Sum of Sales - Count of Ship Mode)%","589.9480714285716"
"Furniture","Chairs","Corporate","Central","2017","Sum of Profit","1926.4706999999999"
"Furniture","Chairs","Corporate","East","2014","Count of Ship Mode","9"
"Furniture","Chairs","Corporate","East","2014","Sum of Sales","5396.138999999999"
"Furniture","Chairs","Corporate","East","2014","Sum of Sales - Count of Ship Mode","5387.138999999999"
"Furniture","Chairs","Corporate","East","2014","(Sum of Sales - Count of Ship Mode)%","598.5709999999999"
"Furniture","Chairs","Corporate","East","2014","Sum of Profit","882.9467999999999"
"Furniture","Chairs","Corporate","East","2015","Count of Ship Mode","11"
"Furniture","Chairs","Corporate","East","2015","Sum of Sales","6039.421"
"Furniture","Chairs","Corporate","East","2015","Sum of Sales - Count of Ship Mode","6028.421"
"Furniture","Chairs","Corporate","East","2015","(Sum of Sales - Count of Ship Mode)%","548.0382727272728"
"Furniture","Chairs","Corporate","East","2015","Sum of Profit","592.9418000000001"
"Furniture","Chairs","Corporate","East","2016","Count of Ship Mode","10"
"Furniture","Chairs","Corporate","East","2016","Sum of Sales","4260.718"
"Furniture","Chairs","Corporate","East","2016","Sum of Sales - Count of Ship Mode","4250.718"
"Furniture","Chairs","Corporate","East","2016","(Sum of Sales - Count of Ship Mode)%","425.0718"
"Furniture","Chairs","Corporate","East","2016","Sum of Profit","271.024"
"Furniture","Chairs","Corporate","East","2017","Count of Ship Mode","16"
"Furniture","Chairs","Corporate","East","2017","Sum of Sales","7808.952000000001"
"Furniture","Chairs","Corporate","East","2017","Sum of Sales - Count of Ship Mode","7792.952000000001"
"Furniture","Chairs","Corporate","East","2017","(Sum of Sales - Count of Ship Mode)%","487.05950000000007"
"Furniture","Chairs","Corporate","East","2017","Sum of Profit","973.6751999999997"
"Furniture","Chairs","Corporate","South","2014","Count of Ship Mode","6"
"Furniture","Chairs","Corporate","South","2014","Sum of Sales","3397.228"
"Furniture","Chairs","Corporate","South","2014","Sum of Sales - Count of Ship Mode","3391.228"
"Furniture","Chairs","Corporate","South","2014","(Sum of Sales - Count of Ship Mode)%","565.2046666666666"
"Furniture","Chairs","Corporate","South","2014","Sum of Profit","543.5437999999998"
"Furniture","Chairs","Corporate","South","2015","Count of Ship Mode","7"
"Furniture","Chairs","Corporate","South","2015","Sum of Sales","3134.476"
"Furniture","Chairs","Corporate","South","2015","Sum of Sales - Count of Ship Mode","3127.476"
"Furniture","Chairs","Corporate","South","2015","(Sum of Sales - Count of Ship Mode)%","446.7822857142857"
"Furniture","Chairs","Corporate","South","2015","Sum of Profit","-101.9027000000003"
"Furniture","Chairs","Corporate","South","2016","Count of Ship Mode","6"
"Furniture","Chairs","Corporate","South","2016","Sum of Sales","2079.2479999999996"
"Furniture","Chairs","Corporate","South","2016","Sum of Sales - Count of Ship Mode","2073.2479999999996"
"Furniture","Chairs","Corporate","South","2016","(Sum of Sales - Count of Ship Mode)%","345.54133333333334"
"Furniture","Chairs","Corporate","South","2016","Sum of Profit","335.4869999999999"
"Furniture","Chairs","Corporate","South","2017","Count of Ship Mode","7"
"Furniture","Chairs","Corporate","South","2017","Sum of Sales","2755.92"
"Furniture","Chairs","Corporate","South","2017","Sum of Sales - Count of Ship Mode","2748.92"
"Furniture","Chairs","Corporate","South","2017","(Sum of Sales - Count of Ship Mode)%","392.70285714285717"
"Furniture","Chairs","Corporate","South","2017","Sum of Profit","406.8264"
"Furniture","Chairs","Corporate","West","2014","Count of Ship Mode","13"
"Furniture","Chairs","Corporate","West","2014","Sum of Sales","5310.408"
"Furniture","Chairs","Corporate","West","2014","Sum of Sales - Count of Ship Mode","5297.408"
"Furniture","Chairs","Corporate","West","2014","(Sum of Sales - Count of Ship Mode)%","407.4929230769231"
"Furniture","Chairs","Corporate","West","2014","Sum of Profit","269.6639999999998"
"Furniture","Chairs","Corporate","West","2015","Count of Ship Mode","14"
"Furniture","Chairs","Corporate","West","2015","Sum of Sales","7319.928"
"Furniture","Chairs","Corporate","West","2015","Sum of Sales - Count of Ship Mode","7305.928"
"Furniture","Chairs","Corporate","West","2015","(Sum of Sales - Count of Ship Mode)%","521.852"
"Furniture","Chairs","Corporate","West","2015","Sum of Profit","111.08749999999962"
"Furniture","Chairs","Corporate","West","2016","Count of Ship Mode","24"
"Furniture","Chairs","Corporate","West","2016","Sum of Sales","14118.592"
"Furniture","Chairs","Corporate","West","2016","Sum of Sales - Count of Ship Mode","14094.592"
"Furniture","Chairs","Corporate","West","2016","(Sum of Sales - Count of Ship Mode)%","587.2746666666667"
"Furniture","Chairs","Corporate","West","2016","Sum of Profit","601.6498999999994"
"Furniture","Chairs","Corporate","West","2017","Count of Ship Mode","20"
"Furniture","Chairs","Corporate","West","2017","Sum of Sales","9530.296000000002"
"Furniture","Chairs","Corporate","West","2017","Sum of Sales - Count of Ship Mode","9510.296000000002"
"Furniture","Chairs","Corporate","West","2017","(Sum of Sales - Count of Ship Mode)%","475.5148000000001"
"Furniture","Chairs","Corporate","West","2017","Sum of Profit","250.82909999999944"
"Furniture","Chairs","Home Office","Central","2014","Count of Ship Mode","9"
"Furniture","Chairs","Home Office","Central","2014","Sum of Sales","5839.542"
"Furniture","Chairs","Home Office","Central","2014","Sum of Sales - Count of Ship Mode","5830.542"
"Furniture","Chairs","Home Office","Central","2014","(Sum of Sales - Count of Ship Mode)%","647.8380000000001"
"Furniture","Chairs","Home Office","Central","2014","Sum of Profit","353.1291999999998"
"Furniture","Chairs","Home Office","Central","2015","Count of Ship Mode","6"
"Furniture","Chairs","Home Office","Central","2015","Sum of Sales","2630.955"
"Furniture","Chairs","Home Office","Central","2015","Sum of Sales - Count of Ship Mode","2624.955"
"Furniture","Chairs","Home Office","Central","2015","(Sum of Sales - Count of Ship Mode)%","437.4925"
"Furniture","Chairs","Home Office","Central","2015","Sum of Profit","202.46910000000003"
"Furniture","Chairs","Home Office","Central","2016","Count of Ship Mode","5"
"Furniture","Chairs","Home Office","Central","2016","Sum of Sales","2743.908"
"Furniture","Chairs","Home Office","Central","2016","Sum of Sales - Count of Ship Mode","2738.908"
"Furniture","Chairs","Home Office","Central","2016","(Sum of Sales - Count of Ship Mode)%","547.7816"
"Furniture","Chairs","Home Office","Central","2016","Sum of Profit","-110.93960000000003"
"Furniture","Chairs","Home Office","Central","2017","Count of Ship Mode","8"
"Furniture","Chairs","Home Office","Central","2017","Sum of Sales","3093.3140000000003"
"Furniture","Chairs","Home Office","Central","2017","Sum of Sales - Count of Ship Mode","3085.3140000000003"
"Furniture","Chairs","Home Office","Central","2017","(Sum of Sales - Count of Ship Mode)%","385.66425000000004"
"Furniture","Chairs","Home Office","Central","2017","Sum of Profit","20.278399999999827"
"Furniture","Chairs","Home Office","East","2014","Count of Ship Mode","7"
"Furniture","Chairs","Home Office","East","2014","Sum of Sales","2313.748"
"Furniture","Chairs","Home Office","East","2014","Sum of Sales - Count of Ship Mode","2306.748"
"Furniture","Chairs","Home Office","East","2014","(Sum of Sales - Count of Ship Mode)%","329.53542857142855"
"Furniture","Chairs","Home Office","East","2014","Sum of Profit","341.5362"
"Furniture","Chairs","Home Office","East","2015","Count of Ship Mode","7"
"Furniture","Chairs","Home Office","East","2015","Sum of Sales","4103.098"
"Furniture","Chairs","Home Office","East","2015","Sum of Sales - Count of Ship Mode","4096.098"
"Furniture","Chairs","Home Office","East","2015","(Sum of Sales - Count of Ship Mode)%","585.1568571428571"
"Furniture","Chairs","Home Office","East","2015","Sum of Profit","735.9805999999998"
"Furniture","Chairs","Home Office","East","2016","Count of Ship Mode","4"
"Furniture","Chairs","Home Office","East","2016","Sum of Sales","1922.885"
"Furniture","Chairs","Home Office","East","2016","Sum of Sales - Count of Ship Mode","1918.885"
"Furniture","Chairs","Home Office","East","2016","(Sum of Sales - Count of Ship Mode)%","479.72125"
"Furniture","Chairs","Home Office","East","2016","Sum of Profit","285.50079999999997"
"Furniture","Chairs","Home Office","East","2017","Count of Ship Mode","10"
"Furniture","Chairs","Home Office","East","2017","Sum of Sales","4770.589"
"Furniture","Chairs","Home Office","East","2017","Sum of Sales - Count of Ship Mode","4760.589"
"Furniture","Chairs","Home Office","East","2017","(Sum of Sales - Count of Ship Mode)%","476.0589"
"Furniture","Chairs","Home Office","East","2017","Sum of Profit","356.76999999999964"
"Furniture","Chairs","Home Office","South","2014","Count of Ship Mode","2"
"Furniture","Chairs","Home Office","South","2014","Sum of Sales","3713.7400000000002"
"Furniture","Chairs","Home Office","South","2014","Sum of Sales - Count of Ship Mode","3711.7400000000002"
"Furniture","Chairs","Home Office","South","2014","(Sum of Sales - Count of Ship Mode)%","1855.87"
"Furniture","Chairs","Home Office","South","2014","Sum of Profit","1031.3877999999997"
"Furniture","Chairs","Home Office","South","2015","Count of Ship Mode","1"
"Furniture","Chairs","Home Office","South","2015","Sum of Sales","1166.92"
"Furniture","Chairs","Home Office","South","2015","Sum of Sales - Count of Ship Mode","1165.92"
"Furniture","Chairs","Home Office","South","2015","(Sum of Sales - Count of Ship Mode)%","1165.92"
"Furniture","Chairs","Home Office","South","2015","Sum of Profit","131.27849999999995"
"Furniture","Chairs","Home Office","South","2016","Count of Ship Mode","1"
"Furniture","Chairs","Home Office","South","2016","Sum of Sales","121.78"
"Furniture","Chairs","Home Office","South","2016","Sum of Sales - Count of Ship Mode","120.78"
"Furniture","Chairs","Home Office","South","2016","(Sum of Sales - Count of Ship Mode)%","120.78"
"Furniture","Chairs","Home Office","South","2016","Sum of Profit","30.444999999999993"
"Furniture","Chairs","Home Office","South","2017","Count of Ship Mode","5"
"Furniture","Chairs","Home Office","South","2017","Sum of Sales","2002.908"
"Furniture","Chairs","Home Office","South","2017","Sum of Sales - Count of Ship Mode","1997.908"
"Furniture","Chairs","Home Office","South","2017","(Sum of Sales - Count of Ship Mode)%","399.5816"
"Furniture","Chairs","Home Office","South","2017","Sum of Profit","217.98879999999997"
"Furniture","Chairs","Home Office","West","2014","Count of Ship Mode","6"
"Furniture","Chairs","Home Office","West","2014","Sum of Sales","3174.128"
"Furniture","Chairs","Home Office","West","2014","Sum of Sales - Count of Ship Mode","3168.128"
"Furniture","Chairs","Home Office","West","2014","(Sum of Sales - Count of Ship Mode)%","528.0213333333334"
"Furniture","Chairs","Home Office","West","2014","Sum of Profit","275.7146"
"Furniture","Chairs","Home Office","West","2015","Count of Ship Mode","10"
"Furniture","Chairs","Home Office","West","2015","Sum of Sales","7619.448"
"Furniture","Chairs","Home Office","West","2015","Sum of Sales - Count of Ship Mode","7609.448"
"Furniture","Chairs","Home Office","West","2015","(Sum of Sales - Count of Ship Mode)%","760.9448"
"Furniture","Chairs","Home Office","West","2015","Sum of Profit","464.34679999999986"
"Furniture","Chairs","Home Office","West","2016","Count of Ship Mode","7"
"Furniture","Chairs","Home Office","West","2016","Sum of Sales","4526.400000000001"
"Furniture","Chairs","Home Office","West","2016","Sum of Sales - Count of Ship Mode","4519.400000000001"
"Furniture","Chairs","Home Office","West","2016","(Sum of Sales - Count of Ship Mode)%","645.6285714285715"
"Furniture","Chairs","Home Office","West","2016","Sum of Profit","383.54279999999983"
"Furniture","Chairs","Home Office","West","2017","Count of Ship Mode","12"
"Furniture","Chairs","Home Office","West","2017","Sum of Sales","6702.120000000001"
"Furniture","Chairs","Home Office","West","2017","Sum of Sales - Count of Ship Mode","6690.120000000001"
"Furniture","Chairs","Home Office","West","2017","(Sum of Sales - Count of Ship Mode)%","557.5100000000001"
"Furniture","Chairs","Home Office","West","2017","Sum of Profit","290.7488999999994"
"Furniture","Furnishings","Consumer","Central","2014","Count of Ship Mode","26"
"Furniture","Furnishings","Consumer","Central","2014","Sum of Sales","2153.2679999999996"
"Furniture","Furnishings","Consumer","Central","2014","Sum of Sales - Count of Ship Mode","2127.2679999999996"
"Furniture","Furnishings","Consumer","Central","2014","(Sum of Sales - Count of Ship Mode)%","81.81799999999998"
"Furniture","Furnishings","Consumer","Central","2014","Sum of Profit","-144.59579999999988"
"Furniture","Furnishings","Consumer","Central","2015","Count of Ship Mode","22"
"Furniture","Furnishings","Consumer","Central","2015","Sum of Sales","1618.0380000000002"
"Furniture","Furnishings","Consumer","Central","2015","Sum of Sales - Count of Ship Mode","1596.0380000000002"
"Furniture","Furnishings","Consumer","Central","2015","(Sum of Sales - Count of Ship Mode)%","72.54718181818183"
"Furniture","Furnishings","Consumer","Central","2015","Sum of Profit","-299.7335"
"Furniture","Furnishings","Consumer","Central","2016","Count of Ship Mode","29"
"Furniture","Furnishings","Consumer","Central","2016","Sum of Sales","3118.87"
"Furniture","Furnishings","Consumer","Central","2016","Sum of Sales - Count of Ship Mode","3089.87"
"Furniture","Furnishings","Consumer","Central","2016","(Sum of Sales - Count of Ship Mode)%","106.54724137931035"
"Furniture","Furnishings","Consumer","Central","2016","Sum of Profit","-417.3794000000002"
"Furniture","Furnishings","Consumer","Central","2017","Count of Ship Mode","31"
"Furniture","Furnishings","Consumer","Central","2017","Sum of Sales","2609.814"
"Furniture","Furnishings","Consumer","Central","2017","Sum of Sales - Count of Ship Mode","2578.814"
"Furniture","Furnishings","Consumer","Central","2017","(Sum of Sales - Count of Ship Mode)%","83.18754838709678"
"Furniture","Furnishings","Consumer","Central","2017","Sum of Profit","-592.3437000000001"
