Category,Sub-Category,Year,Region,Value Column Name,Value
"Furniture","Chairs","2015","Central","Sum of Sales - Sum of Profit","16231.557200000001"
"Furniture","Chairs","2015","Central","(Sum of Sales - Sum of Profit)%","9.67922627048976"
"Furniture","Chairs","2015","Central","Sum of Sales - Sum of Discount","17902.505"
"Furniture","Chairs","2015","Central","(Sum of Sales - Sum of Discount)%","2983.7508333333344"
"Furniture","Chairs","2015","Central","Sum of Profit - Sum of Quantity","1531.9477999999992"
"Furniture","Chairs","2015","Central","(Sum of Profit - Sum of Quantity)%","10.565157241379303"
"Furniture","Chairs","2015","Central","Sum of Discount - Sum of Quantity","-139"
"Furniture","Chairs","2015","Central","(Sum of Discount - Sum of Quantity)%","-0.9586206896551723"
"Furniture","Chairs","2015","Central","Sum of Discount - Sum of Profit","-1670.9477999999992"
"Furniture","Chairs","2015","Central","(Sum of Discount - Sum of Profit)%","-0.9964220710984564"
"Furniture","Chairs","2015","Central","Count of Postal Code",""
"Furniture","Chairs","2015","East","Sum of Quantity","156"
"Furniture","Chairs","2015","East","Sum of Profit","2478.8016"
"Furniture","Chairs","2015","East","Sum of Discount","5"
"Furniture","Chairs","2015","East","Sum of Sales","20009.271999999997"
"Furniture","Chairs","2015","East","Sum of Sales - Sum of Quantity","19853.271999999997"
"Furniture","Chairs","2015","East","(Sum of Sales - Sum of Quantity)%","127.26456410256407"
"Furniture","Chairs","2015","East","Sum of Sales - Sum of Profit","17530.4704"
"Furniture","Chairs","2015","East","(Sum of Sales - Sum of Profit)%","7.072155512567041"
"Furniture","Chairs","2015","East","Sum of Sales - Sum of Discount","20004.271999999997"
"Furniture","Chairs","2015","East","(Sum of Sales - Sum of Discount)%","4000.8543999999993"
"Furniture","Chairs","2015","East","Sum of Profit - Sum of Quantity","2322.8016"
"Furniture","Chairs","2015","East","(Sum of Profit - Sum of Quantity)%","14.889753846153845"
"Furniture","Chairs","2015","East","Sum of Discount - Sum of Quantity","-151"
"Furniture","Chairs","2015","East","(Sum of Discount - Sum of Quantity)%","-0.967948717948718"
"Furniture","Chairs","2015","East","Sum of Discount - Sum of Profit","-2473.8016"
"Furniture","Chairs","2015","East","(Sum of Discount - Sum of Profit)%","-0.9979828962511561"
"Furniture","Chairs","2015","East","Count of Postal Code",""
"Furniture","Chairs","2015","South","Sum of Quantity","78"
"Furniture","Chairs","2015","South","Sum of Profit","1100.2275999999997"
"Furniture","Chairs","2015","South","Sum of Discount","1.9999999999999998"
"Furniture","Chairs","2015","South","Sum of Sales","10116.736"
"Furniture","Chairs","2015","South","Sum of Sales - Sum of Quantity","10038.736"
"Furniture","Chairs","2015","South","(Sum of Sales - Sum of Quantity)%","128.7017435897436"
"Furniture","Chairs","2015","South","Sum of Sales - Sum of Profit","9016.5084"
"Furniture","Chairs","2015","South","(Sum of Sales - Sum of Profit)%","8.195130171248206"
"Furniture","Chairs","2015","South","Sum of Sales - Sum of Discount","10114.736"
"Furniture","Chairs","2015","South","(Sum of Sales - Sum of Discount)%","5057.368000000001"
"Furniture","Chairs","2015","South","Sum of Profit - Sum of Quantity","1022.2275999999997"
"Furniture","Chairs","2015","South","(Sum of Profit - Sum of Quantity)%","13.105482051282047"
"Furniture","Chairs","2015","South","Sum of Discount - Sum of Quantity","-76"
"Furniture","Chairs","2015","South","(Sum of Discount - Sum of Quantity)%","-0.9743589743589743"
"Furniture","Chairs","2015","South","Sum of Discount - Sum of Profit","-1098.2275999999997"
"Furniture","Chairs","2015","South","(Sum of Discount - Sum of Profit)%","-0.9981821943023426"
"Furniture","Chairs","2015","South","Count of Postal Code",""
"Furniture","Chairs","2015","West","Sum of Quantity","149"
"Furniture","Chairs","2015","West","Sum of Profit","972.4390999999996"
"Furniture","Chairs","2015","West","Sum of Discount","8.200000000000003"
"Furniture","Chairs","2015","West","Sum of Sales","23700.016000000003"
"Furniture","Chairs","2015","West","Sum of Sales - Sum of Quantity","23551.016000000003"
"Furniture","Chairs","2015","West","(Sum of Sales - Sum of Quantity)%","158.0605100671141"
"Furniture","Chairs","2015","West","Sum of Sales - Sum of Profit","22727.576900000004"
"Furniture","Chairs","2015","West","(Sum of Sales - Sum of Profit)%","23.371722609672947"
"Furniture","Chairs","2015","West","Sum of Sales - Sum of Discount","23691.816000000003"
"Furniture","Chairs","2015","West","(Sum of Sales - Sum of Discount)%","2889.2458536585355"
"Furniture","Chairs","2015","West","Sum of Profit - Sum of Quantity","823.4390999999996"
"Furniture","Chairs","2015","West","(Sum of Profit - Sum of Quantity)%","5.526436912751675"
"Furniture","Chairs","2015","West","Sum of Discount - Sum of Quantity","-140.8"
"Furniture","Chairs","2015","West","(Sum of Discount - Sum of Quantity)%","-0.9449664429530202"
"Furniture","Chairs","2015","West","Sum of Discount - Sum of Profit","-964.2390999999996"
"Furniture","Chairs","2015","West","(Sum of Discount - Sum of Profit)%","-0.9915675953383611"
"Furniture","Chairs","2015","West","Count of Postal Code",""
"Furniture","Chairs","2016","Central","Sum of Quantity","166"
"Furniture","Chairs","2016","Central","Sum of Profit","1504.2379999999998"
"Furniture","Chairs","2016","Central","Sum of Discount","8.399999999999999"
"Furniture","Chairs","2016","Central","Sum of Sales","23349.623999999996"
"Furniture","Chairs","2016","Central","Sum of Sales - Sum of Quantity","23183.623999999996"
"Furniture","Chairs","2016","Central","(Sum of Sales - Sum of Quantity)%","139.66038554216865"
"Furniture","Chairs","2016","Central","Sum of Sales - Sum of Profit","21845.385999999995"
"Furniture","Chairs","2016","Central","(Sum of Sales - Sum of Profit)%","14.52255959495771"
"Furniture","Chairs","2016","Central","Sum of Sales - Sum of Discount","23341.223999999995"
"Furniture","Chairs","2016","Central","(Sum of Sales - Sum of Discount)%","2778.717142857143"
"Furniture","Chairs","2016","Central","Sum of Profit - Sum of Quantity","1338.2379999999998"
"Furniture","Chairs","2016","Central","(Sum of Profit - Sum of Quantity)%","8.06167469879518"
"Furniture","Chairs","2016","Central","Sum of Discount - Sum of Quantity","-157.6"
"Furniture","Chairs","2016","Central","(Sum of Discount - Sum of Quantity)%","-0.9493975903614458"
"Furniture","Chairs","2016","Central","Sum of Discount - Sum of Profit","-1495.8379999999997"
"Furniture","Chairs","2016","Central","(Sum of Discount - Sum of Profit)%","-0.9944157772905616"
"Furniture","Chairs","2016","Central","Count of Postal Code",""
"Furniture","Chairs","2016","East","Sum of Quantity","175"
"Furniture","Chairs","2016","East","Sum of Profit","1782.8010999999997"
"Furniture","Chairs","2016","East","Sum of Discount","7.299999999999995"
"Furniture","Chairs","2016","East","Sum of Sales","23010.482999999993"
"Furniture","Chairs","2016","East","Sum of Sales - Sum of Quantity","22835.482999999993"
"Furniture","Chairs","2016","East","(Sum of Sales - Sum of Quantity)%","130.48847428571423"
"Furniture","Chairs","2016","East","Sum of Sales - Sum of Profit","21227.681899999992"
"Furniture","Chairs","2016","East","(Sum of Sales - Sum of Profit)%","11.906926633599225"
"Furniture","Chairs","2016","East","Sum of Sales - Sum of Discount","23003.182999999994"
"Furniture","Chairs","2016","East","(Sum of Sales - Sum of Discount)%","3151.1209589041114"
"Furniture","Chairs","2016","East","Sum of Profit - Sum of Quantity","1607.8010999999997"
"Furniture","Chairs","2016","East","(Sum of Profit - Sum of Quantity)%","9.187434857142856"
"Furniture","Chairs","2016","East","Sum of Discount - Sum of Quantity","-167.70000000000002"
"Furniture","Chairs","2016","East","(Sum of Discount - Sum of Quantity)%","-0.9582857142857144"
"Furniture","Chairs","2016","East","Sum of Discount - Sum of Profit","-1775.5010999999997"
"Furniture","Chairs","2016","East","(Sum of Discount - Sum of Profit)%","-0.9959053200045703"
"Furniture","Chairs","2016","East","Count of Postal Code",""
"Furniture","Chairs","2016","South","Sum of Quantity","52"
"Furniture","Chairs","2016","South","Sum of Profit","1276.07"
"Furniture","Chairs","2016","South","Sum of Discount","1.4"
"Furniture","Chairs","2016","South","Sum of Sales","6331.122"
"Furniture","Chairs","2016","South","Sum of Sales - Sum of Quantity","6279.122"
"Furniture","Chairs","2016","South","(Sum of Sales - Sum of Quantity)%","120.75234615384616"
"Furniture","Chairs","2016","South","Sum of Sales - Sum of Profit","5055.052000000001"
"Furniture","Chairs","2016","South","(Sum of Sales - Sum of Profit)%","3.961422179034066"
"Furniture","Chairs","2016","South","Sum of Sales - Sum of Discount","6329.722000000001"
"Furniture","Chairs","2016","South","(Sum of Sales - Sum of Discount)%","4521.2300000000005"
"Furniture","Chairs","2016","South","Sum of Profit - Sum of Quantity","1224.07"
"Furniture","Chairs","2016","South","(Sum of Profit - Sum of Quantity)%","23.53980769230769"
"Furniture","Chairs","2016","South","Sum of Discount - Sum of Quantity","-50.6"
"Furniture","Chairs","2016","South","(Sum of Discount - Sum of Quantity)%","-0.9730769230769231"
"Furniture","Chairs","2016","South","Sum of Discount - Sum of Profit","-1274.6699999999998"
"Furniture","Chairs","2016","South","(Sum of Discount - Sum of Profit)%","-0.9989028815033657"
"Furniture","Chairs","2016","South","Count of Postal Code",""
"Furniture","Chairs","2016","West","Sum of Quantity","221"
"Furniture","Chairs","2016","West","Sum of Profit","1200.0447999999983"
"Furniture","Chairs","2016","West","Sum of Discount","12.399999999999988"
"Furniture","Chairs","2016","West","Sum of Sales","31227.415999999987"
"Furniture","Chairs","2016","West","Sum of Sales - Sum of Quantity","31006.415999999987"
"Furniture","Chairs","2016","West","(Sum of Sales - Sum of Quantity)%","140.30052488687778"
"Furniture","Chairs","2016","West","Sum of Sales - Sum of Profit","30027.371199999987"
"Furniture","Chairs","2016","West","(Sum of Sales - Sum of Profit)%","25.021875183326515"
"Furniture","Chairs","2016","West","Sum of Sales - Sum of Discount","31215.015999999985"
"Furniture","Chairs","2016","West","(Sum of Sales - Sum of Discount)%","2517.340000000001"
"Furniture","Chairs","2016","West","Sum of Profit - Sum of Quantity","979.0447999999983"
"Furniture","Chairs","2016","West","(Sum of Profit - Sum of Quantity)%","4.430066968325784"
"Furniture","Chairs","2016","West","Sum of Discount - Sum of Quantity","-208.60000000000002"
"Furniture","Chairs","2016","West","(Sum of Discount - Sum of Quantity)%","-0.9438914027149322"
"Furniture","Chairs","2016","West","Sum of Discount - Sum of Profit","-1187.6447999999982"
"Furniture","Chairs","2016","West","(Sum of Discount - Sum of Profit)%","-0.9896670524300426"
"Furniture","Chairs","2016","West","Count of Postal Code",""
"Furniture","Chairs","2017","Central","Sum of Quantity","168"
"Furniture","Chairs","2017","Central","Sum of Profit","2712.274599999999"
"Furniture","Chairs","2017","Central","Sum of Discount","8.099999999999998"
"Furniture","Chairs","2017","Central","Sum of Sales","23218.465000000004"
"Furniture","Chairs","2017","Central","Sum of Sales - Sum of Quantity","23050.465000000004"
"Furniture","Chairs","2017","Central","(Sum of Sales - Sum of Quantity)%","137.20514880952382"
"Furniture","Chairs","2017","Central","Sum of Sales - Sum of Profit","20506.190400000007"
"Furniture","Chairs","2017","Central","(Sum of Sales - Sum of Profit)%","7.560514116085448"
"Furniture","Chairs","2017","Central","Sum of Sales - Sum of Discount","23210.365000000005"
"Furniture","Chairs","2017","Central","(Sum of Sales - Sum of Discount)%","2865.4771604938287"
"Furniture","Chairs","2017","Central","Sum of Profit - Sum of Quantity","2544.274599999999"
"Furniture","Chairs","2017","Central","(Sum of Profit - Sum of Quantity)%","15.14449166666666"
"Furniture","Chairs","2017","Central","Sum of Discount - Sum of Quantity","-159.9"
"Furniture","Chairs","2017","Central","(Sum of Discount - Sum of Quantity)%","-0.9517857142857143"
"Furniture","Chairs","2017","Central","Sum of Discount - Sum of Profit","-2704.174599999999"
"Furniture","Chairs","2017","Central","(Sum of Discount - Sum of Profit)%","-0.9970135767226519"
"Furniture","Chairs","2017","Central","Count of Postal Code",""
"Furniture","Chairs","2017","East","Sum of Quantity","201"
"Furniture","Chairs","2017","East","Sum of Profit","2376.783899999999"
"Furniture","Chairs","2017","East","Sum of Discount","8.5"
"Furniture","Chairs","2017","East","Sum of Sales","31232.659999999996"
"Furniture","Chairs","2017","East","Sum of Sales - Sum of Quantity","31031.659999999996"
"Furniture","Chairs","2017","East","(Sum of Sales - Sum of Quantity)%","154.38636815920395"
"Furniture","Chairs","2017","East","Sum of Sales - Sum of Profit","28855.876099999998"
"Furniture","Chairs","2017","East","(Sum of Sales - Sum of Profit)%","12.140723479320105"
"Furniture","Chairs","2017","East","Sum of Sales - Sum of Discount","31224.159999999996"
"Furniture","Chairs","2017","East","(Sum of Sales - Sum of Discount)%","3673.430588235294"
"Furniture","Chairs","2017","East","Sum of Profit - Sum of Quantity","2175.783899999999"
"Furniture","Chairs","2017","East","(Sum of Profit - Sum of Quantity)%","10.824795522388053"
"Furniture","Chairs","2017","East","Sum of Discount - Sum of Quantity","-192.5"
"Furniture","Chairs","2017","East","(Sum of Discount - Sum of Quantity)%","-0.9577114427860697"
"Furniture","Chairs","2017","East","Sum of Discount - Sum of Profit","-2368.283899999999"
"Furniture","Chairs","2017","East","(Sum of Discount - Sum of Profit)%","-0.9964237388178202"
"Furniture","Chairs","2017","East","Count of Postal Code",""
"Furniture","Chairs","2017","South","Sum of Quantity","99"
"Furniture","Chairs","2017","South","Sum of Profit","1931.0776999999998"
"Furniture","Chairs","2017","South","Sum of Discount","3.600000000000001"
"Furniture","Chairs","2017","South","Sum of Sales","15656.308"
"Furniture","Chairs","2017","South","Sum of Sales - Sum of Quantity","15557.308"
"Furniture","Chairs","2017","South","(Sum of Sales - Sum of Quantity)%","157.14452525252526"
"Furniture","Chairs","2017","South","Sum of Sales - Sum of Profit","13725.230300000001"
"Furniture","Chairs","2017","South","(Sum of Sales - Sum of Profit)%","7.107549478718543"
"Furniture","Chairs","2017","South","Sum of Sales - Sum of Discount","15652.708"
"Furniture","Chairs","2017","South","(Sum of Sales - Sum of Discount)%","4347.974444444443"
"Furniture","Chairs","2017","South","Sum of Profit - Sum of Quantity","1832.0776999999998"
"Furniture","Chairs","2017","South","(Sum of Profit - Sum of Quantity)%","18.505835353535353"
"Furniture","Chairs","2017","South","Sum of Discount - Sum of Quantity","-95.4"
"Furniture","Chairs","2017","South","(Sum of Discount - Sum of Quantity)%","-0.9636363636363637"
"Furniture","Chairs","2017","South","Sum of Discount - Sum of Profit","-1927.4777"
"Furniture","Chairs","2017","South","(Sum of Discount - Sum of Profit)%","-0.9981357560081606"
