Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Segment,Orders.Region,Orders.City,Sum(Orders.Profit)
2017,Corporate,South,Lafayette,
2014,Corporate,South,Lakeland,68.63529999999997
2015,Corporate,South,Lakeland,-129.5882000000002
2016,Corporate,South,Lakeland,-255.5875000000001
2017,Corporate,South,Lakeland,
2014,Corporate,South,Little Rock,187.74039999999997
2015,Corporate,South,Little Rock,
2016,Corporate,South,Little Rock,
2017,Corporate,South,Little Rock,287.2439999999999
2014,Corporate,South,Louisville,
2015,Corporate,South,Louisville,
2016,Corporate,South,Louisville,
2017,Corporate,South,Louisville,231.7752
2014,Corporate,South,Macon,43.055099999999996
2015,Corporate,South,Macon,18.6624
2016,Corporate,South,Macon,
2017,Corporate,South,Macon,
2014,Corporate,South,Marietta,
2015,Corporate,South,Marietta,
2016,Corporate,South,Marietta,431.2022999999999
2017,Corporate,South,Marietta,
2014,Corporate,South,Melbourne,
2015,Corporate,South,Melbourne,
2016,Corporate,South,Melbourne,
2017,Corporate,South,Melbourne,9.56160000000001
2014,Corporate,South,Memphis,68.94899999999991
2015,Corporate,South,Memphis,28.424799999999994
2016,Corporate,South,Memphis,
2017,Corporate,South,Memphis,21.904
2014,Corporate,South,Miami,-1.3082999999999996
2015,Corporate,South,Miami,-1017.6419000000001
2016,Corporate,South,Miami,101.37000000000006
2017,Corporate,South,Miami,10.366900000000001
2014,Corporate,South,Miramar,
2015,Corporate,South,Miramar,
2016,Corporate,South,Miramar,
2017,Corporate,South,Miramar,34.896199999999936
2014,Corporate,South,Mobile,
2015,Corporate,South,Mobile,
2016,Corporate,South,Mobile,1556.6951999999999
2017,Corporate,South,Mobile,
2014,Corporate,South,Monroe,
2015,Corporate,South,Monroe,25.87499999999997
2016,Corporate,South,Monroe,47.2424
2017,Corporate,South,Monroe,27.193399999999993
2014,Corporate,South,Montgomery,444.69019999999995
2015,Corporate,South,Montgomery,96.79060000000001
2016,Corporate,South,Montgomery,
2017,Corporate,South,Montgomery,3.4543999999999997
2014,Corporate,South,Murfreesboro,
2015,Corporate,South,Murfreesboro,9.486999999999991
2016,Corporate,South,Murfreesboro,5.2026
2017,Corporate,South,Murfreesboro,0.999499999999999
2014,Corporate,South,Nashville,
2015,Corporate,South,Nashville,12.136699999999992
2016,Corporate,South,Nashville,-20.72399999999999
2017,Corporate,South,Nashville,293.4967000000001
2014,Corporate,South,Newport News,122.96619999999997
2015,Corporate,South,Newport News,
2016,Corporate,South,Newport News,
2017,Corporate,South,Newport News,
2014,Corporate,South,North Charleston,
2015,Corporate,South,North Charleston,
2016,Corporate,South,North Charleston,
2017,Corporate,South,North Charleston,4.280399999999998
2014,Corporate,South,Orlando,-4.427999999999999
2015,Corporate,South,Orlando,
2016,Corporate,South,Orlando,39.80409999999998
2017,Corporate,South,Orlando,7.2576
2014,Corporate,South,Owensboro,6.63
2015,Corporate,South,Owensboro,
2016,Corporate,South,Owensboro,
2017,Corporate,South,Owensboro,
2014,Corporate,South,Palm Coast,14.492199999999997
2015,Corporate,South,Palm Coast,
2016,Corporate,South,Palm Coast,-5.699399999999997
2017,Corporate,South,Palm Coast,
2014,Corporate,South,Plantation,
2015,Corporate,South,Plantation,-43.707900000000045
2016,Corporate,South,Plantation,
2017,Corporate,South,Plantation,
2014,Corporate,South,Pompano Beach,
2015,Corporate,South,Pompano Beach,
2016,Corporate,South,Pompano Beach,
2017,Corporate,South,Pompano Beach,15.006499999999999
2014,Corporate,South,Port Saint Lucie,
2015,Corporate,South,Port Saint Lucie,5.798000000000002
2016,Corporate,South,Port Saint Lucie,
2017,Corporate,South,Port Saint Lucie,
2014,Corporate,South,Raleigh,
2015,Corporate,South,Raleigh,55.279599999999995
2016,Corporate,South,Raleigh,
2017,Corporate,South,Raleigh,111.13500000000003
2014,Corporate,South,Richmond,630.8674
2015,Corporate,South,Richmond,21.445199999999996
2016,Corporate,South,Richmond,706.3044999999998
2017,Corporate,South,Richmond,21.0418
2014,Corporate,South,Roswell,
2015,Corporate,South,Roswell,11.901000000000002
2016,Corporate,South,Roswell,
2017,Corporate,South,Roswell,1641.8136999999997
2014,Corporate,South,Saint Petersburg,51.05719999999996
2015,Corporate,South,Saint Petersburg,96.5101
2016,Corporate,South,Saint Petersburg,
2017,Corporate,South,Saint Petersburg,
2014,Corporate,South,Sandy Springs,7.9958
2015,Corporate,South,Sandy Springs,
2016,Corporate,South,Sandy Springs,
2017,Corporate,South,Sandy Springs,166.22050000000002
2014,Corporate,South,Smyrna,-51.515399999999985
2015,Corporate,South,Smyrna,59.03740000000001
2016,Corporate,South,Smyrna,10.181699999999994
2017,Corporate,South,Smyrna,
2014,Corporate,South,Southaven,
2015,Corporate,South,Southaven,
2016,Corporate,South,Southaven,
2017,Corporate,South,Southaven,336.78499999999997
2014,Corporate,South,Springfield,1542.6709000000003
2015,Corporate,South,Springfield,652.023
2016,Corporate,South,Springfield,1548.0005999999994
2017,Corporate,South,Springfield,
2014,Corporate,South,Suffolk,
2015,Corporate,South,Suffolk,16.3896
2016,Corporate,South,Suffolk,
2017,Corporate,South,Suffolk,213.73319999999998
2014,Corporate,South,Summerville,
2015,Corporate,South,Summerville,
2016,Corporate,South,Summerville,
2017,Corporate,South,Summerville,196.91319999999996
2014,Corporate,South,Tallahassee,
2015,Corporate,South,Tallahassee,
2016,Corporate,South,Tallahassee,-4.957000000000015
2017,Corporate,South,Tallahassee,17.234700000000007
2014,Corporate,South,Tamarac,
2015,Corporate,South,Tamarac,
2016,Corporate,South,Tamarac,-349.3704999999999
2017,Corporate,South,Tamarac,
2014,Corporate,South,Tampa,
2015,Corporate,South,Tampa,29.747999999999976
2016,Corporate,South,Tampa,-102.34190000000007
2017,Corporate,South,Tampa,0.9773999999999999
2014,Corporate,South,Texarkana,145.2816
2015,Corporate,South,Texarkana,
2016,Corporate,South,Texarkana,
2017,Corporate,South,Texarkana,
2014,Corporate,South,Virginia Beach,1495.7155
2015,Corporate,South,Virginia Beach,
2016,Corporate,South,Virginia Beach,2.959200000000001
2017,Corporate,South,Virginia Beach,
2014,Corporate,South,Warner Robins,
2015,Corporate,South,Warner Robins,43.223399999999984
2016,Corporate,South,Warner Robins,
2017,Corporate,South,Warner Robins,
2014,Corporate,South,Wilmington,9.768
2015,Corporate,South,Wilmington,
2016,Corporate,South,Wilmington,
2017,Corporate,South,Wilmington,
2014,Corporate,South,Wilson,
2015,Corporate,South,Wilson,
2016,Corporate,South,Wilson,-24.403200000000005
2017,Corporate,South,Wilson,
2014,Corporate,West,Albuquerque,112.57400000000001
2015,Corporate,West,Albuquerque,
2016,Corporate,West,Albuquerque,
2017,Corporate,West,Albuquerque,137.38300000000004
2014,Corporate,West,Anaheim,
2015,Corporate,West,Anaheim,272.58299999999997
2016,Corporate,West,Anaheim,80.84300000000007
2017,Corporate,West,Anaheim,477.1796
2014,Corporate,West,Antioch,
2015,Corporate,West,Antioch,
2016,Corporate,West,Antioch,9.3312
2017,Corporate,West,Antioch,
2014,Corporate,West,Apple Valley,
2015,Corporate,West,Apple Valley,
2016,Corporate,West,Apple Valley,
2017,Corporate,West,Apple Valley,255.23699999999994
2014,Corporate,West,Arvada,
2015,Corporate,West,Arvada,
2016,Corporate,West,Arvada,59.85559999999998
2017,Corporate,West,Arvada,
2014,Corporate,West,Aurora,65.3808
2015,Corporate,West,Aurora,21.431999999999988
2016,Corporate,West,Aurora,-461.2000000000001
2017,Corporate,West,Aurora,-0.03849999999999909
2014,Corporate,West,Bakersfield,
2015,Corporate,West,Bakersfield,
2016,Corporate,West,Bakersfield,14.340799999999998
2017,Corporate,West,Bakersfield,
2014,Corporate,West,Bellevue,
2015,Corporate,West,Bellevue,1.5312
2016,Corporate,West,Bellevue,
2017,Corporate,West,Bellevue,
2014,Corporate,West,Bellingham,
2015,Corporate,West,Bellingham,
2016,Corporate,West,Bellingham,
2017,Corporate,West,Bellingham,362.83500000000004
2014,Corporate,West,Billings,2.693599999999999
2015,Corporate,West,Billings,
2016,Corporate,West,Billings,
2017,Corporate,West,Billings,
2014,Corporate,West,Boise,
2015,Corporate,West,Boise,184.1499
2016,Corporate,West,Boise,
2017,Corporate,West,Boise,
2014,Corporate,West,Brentwood,115.87199999999996
2015,Corporate,West,Brentwood,
2016,Corporate,West,Brentwood,
2017,Corporate,West,Brentwood,904.9577999999998
2014,Corporate,West,Broomfield,
2015,Corporate,West,Broomfield,
2016,Corporate,West,Broomfield,8.553999999999988
2017,Corporate,West,Broomfield,
2014,Corporate,West,Caldwell,58.69659999999997
2015,Corporate,West,Caldwell,
2016,Corporate,West,Caldwell,
2017,Corporate,West,Caldwell,
2014,Corporate,West,Camarillo,
2015,Corporate,West,Camarillo,151.57789999999986
2016,Corporate,West,Camarillo,
2017,Corporate,West,Camarillo,
2014,Corporate,West,Carlsbad,
2015,Corporate,West,Carlsbad,
2016,Corporate,West,Carlsbad,8.2365
2017,Corporate,West,Carlsbad,26.909299999999998
2014,Corporate,West,Chandler,-45.82730000000001
2015,Corporate,West,Chandler,
2016,Corporate,West,Chandler,
2017,Corporate,West,Chandler,29.357999999999997
2014,Corporate,West,Chico,
2015,Corporate,West,Chico,
2016,Corporate,West,Chico,
2017,Corporate,West,Chico,-14.044500000000056
2014,Corporate,West,Coachella,
2015,Corporate,West,Coachella,
2016,Corporate,West,Coachella,
2017,Corporate,West,Coachella,47.1736
2014,Corporate,West,Colorado Springs,20.869200000000006
2015,Corporate,West,Colorado Springs,17.568399999999993
2016,Corporate,West,Colorado Springs,
2017,Corporate,West,Colorado Springs,
2014,Corporate,West,Concord,
2015,Corporate,West,Concord,
2016,Corporate,West,Concord,
2017,Corporate,West,Concord,123.65400000000001
2014,Corporate,West,Covington,
2015,Corporate,West,Covington,13.132000000000001
2016,Corporate,West,Covington,
2017,Corporate,West,Covington,
2014,Corporate,West,Denver,
2015,Corporate,West,Denver,124.34920000000007
2016,Corporate,West,Denver,-146.51310000000018
2017,Corporate,West,Denver,-316.4639999999999
2014,Corporate,West,Draper,34.698299999999996
2015,Corporate,West,Draper,
2016,Corporate,West,Draper,
2017,Corporate,West,Draper,
2014,Corporate,West,Edmonds,
2015,Corporate,West,Edmonds,
2016,Corporate,West,Edmonds,86.38560000000001
2017,Corporate,West,Edmonds,
2014,Corporate,West,El Cajon,
2015,Corporate,West,El Cajon,
2016,Corporate,West,El Cajon,4.839199999999991
2017,Corporate,West,El Cajon,
2014,Corporate,West,Escondido,6.036799999999999
2015,Corporate,West,Escondido,
2016,Corporate,West,Escondido,
2017,Corporate,West,Escondido,
2014,Corporate,West,Eugene,
2015,Corporate,West,Eugene,
2016,Corporate,West,Eugene,134.0371999999999
2017,Corporate,West,Eugene,
2014,Corporate,West,Everett,
2015,Corporate,West,Everett,
2016,Corporate,West,Everett,
2017,Corporate,West,Everett,1.3978000000000002
2014,Corporate,West,Fairfield,
2015,Corporate,West,Fairfield,
2016,Corporate,West,Fairfield,
2017,Corporate,West,Fairfield,117.97739999999995
2014,Corporate,West,Farmington,
2015,Corporate,West,Farmington,
2016,Corporate,West,Farmington,
2017,Corporate,West,Farmington,54.39659999999999
2014,Corporate,West,Fresno,22.444200000000006
2015,Corporate,West,Fresno,
2016,Corporate,West,Fresno,260.706
2017,Corporate,West,Fresno,
2014,Corporate,West,Gilbert,174.29039999999998
2015,Corporate,West,Gilbert,148.05659999999992
2016,Corporate,West,Gilbert,
2017,Corporate,West,Gilbert,
2014,Corporate,West,Glendale,7.719199999999998
2015,Corporate,West,Glendale,13.317599999999985
2016,Corporate,West,Glendale,10.768499999999996
2017,Corporate,West,Glendale,
2014,Corporate,West,Gresham,
2015,Corporate,West,Gresham,
2016,Corporate,West,Gresham,25.198000000000008
2017,Corporate,West,Gresham,
2014,Corporate,West,Helena,
2015,Corporate,West,Helena,
2016,Corporate,West,Helena,
2017,Corporate,West,Helena,10.373999999999999
2014,Corporate,West,Henderson,
2015,Corporate,West,Henderson,
2016,Corporate,West,Henderson,322.322
2017,Corporate,West,Henderson,70.72199999999998
2014,Corporate,West,Hesperia,
2015,Corporate,West,Hesperia,
2016,Corporate,West,Hesperia,136.7385
2017,Corporate,West,Hesperia,-38.21160000000003
2014,Corporate,West,Hillsboro,
2015,Corporate,West,Hillsboro,
2016,Corporate,West,Hillsboro,
2017,Corporate,West,Hillsboro,3.1527000000000003
2014,Corporate,West,Huntington Beach,8.4038
2015,Corporate,West,Huntington Beach,
2016,Corporate,West,Huntington Beach,
2017,Corporate,West,Huntington Beach,839.9860000000001
2014,Corporate,West,Inglewood,
2015,Corporate,West,Inglewood,
2016,Corporate,West,Inglewood,
2017,Corporate,West,Inglewood,931.9469999999999
2014,Corporate,West,La Quinta,
2015,Corporate,West,La Quinta,18.0648
2016,Corporate,West,La Quinta,
2017,Corporate,West,La Quinta,
2014,Corporate,West,Laguna Niguel,
2015,Corporate,West,Laguna Niguel,
2016,Corporate,West,Laguna Niguel,
2017,Corporate,West,Laguna Niguel,18.832499999999996
2014,Corporate,West,Las Vegas,
2015,Corporate,West,Las Vegas,73.2076
2016,Corporate,West,Las Vegas,
2017,Corporate,West,Las Vegas,
2014,Corporate,West,Lehi,
2015,Corporate,West,Lehi,1.6776
2016,Corporate,West,Lehi,
2017,Corporate,West,Lehi,
2014,Corporate,West,Lodi,16.268800000000002
2015,Corporate,West,Lodi,
2016,Corporate,West,Lodi,
2017,Corporate,West,Lodi,
2014,Corporate,West,Long Beach,4.3738
2015,Corporate,West,Long Beach,
2016,Corporate,West,Long Beach,
2017,Corporate,West,Long Beach,-34.07040000000001
2014,Corporate,West,Longmont,
2015,Corporate,West,Longmont,
2016,Corporate,West,Longmont,-6.210000000000015
2017,Corporate,West,Longmont,
2014,Corporate,West,Los Angeles,1308.7740999999994
2015,Corporate,West,Los Angeles,1295.4105000000004
2016,Corporate,West,Los Angeles,2469.4458000000004
2017,Corporate,West,Los Angeles,2279.4184999999984
2014,Corporate,West,Louisville,
2015,Corporate,West,Louisville,0.5992000000000002
2016,Corporate,West,Louisville,
2017,Corporate,West,Louisville,6.731399999999994
2014,Corporate,West,Loveland,
2015,Corporate,West,Loveland,
2016,Corporate,West,Loveland,
2017,Corporate,West,Loveland,5.082600000000001
2014,Corporate,West,Medford,
2015,Corporate,West,Medford,-6.833400000000001
2016,Corporate,West,Medford,
2017,Corporate,West,Medford,
2014,Corporate,West,Meridian,
2015,Corporate,West,Meridian,
2016,Corporate,West,Meridian,
2017,Corporate,West,Meridian,7.991999999999999
2014,Corporate,West,Mesa,-1.2588000000000008
2015,Corporate,West,Mesa,-126.53460000000001
2016,Corporate,West,Mesa,
2017,Corporate,West,Mesa,
2014,Corporate,West,Modesto,
2015,Corporate,West,Modesto,
2016,Corporate,West,Modesto,
2017,Corporate,West,Modesto,4.619300000000003
2014,Corporate,West,Montebello,
2015,Corporate,West,Montebello,
2016,Corporate,West,Montebello,3.903200000000002
2017,Corporate,West,Montebello,
2014,Corporate,West,Moreno Valley,
2015,Corporate,West,Moreno Valley,84.0512
2016,Corporate,West,Moreno Valley,
2017,Corporate,West,Moreno Valley,
2014,Corporate,West,North Las Vegas,55.312
2015,Corporate,West,North Las Vegas,
2016,Corporate,West,North Las Vegas,19.331399999999995
2017,Corporate,West,North Las Vegas,
2014,Corporate,West,Oakland,
2015,Corporate,West,Oakland,
2016,Corporate,West,Oakland,8.709600000000005
2017,Corporate,West,Oakland,374.57979999999975
2014,Corporate,West,Oceanside,
2015,Corporate,West,Oceanside,
2016,Corporate,West,Oceanside,
2017,Corporate,West,Oceanside,31.042399999999997
2014,Corporate,West,Orem,
2015,Corporate,West,Orem,
2016,Corporate,West,Orem,
2017,Corporate,West,Orem,4.2048
2014,Corporate,West,Oxnard,
2015,Corporate,West,Oxnard,37.2649
2016,Corporate,West,Oxnard,
2017,Corporate,West,Oxnard,
2014,Corporate,West,Parker,
2015,Corporate,West,Parker,
2016,Corporate,West,Parker,33.042699999999996
2017,Corporate,West,Parker,
2014,Corporate,West,Pasadena,
2015,Corporate,West,Pasadena,
2016,Corporate,West,Pasadena,89.86679999999998
2017,Corporate,West,Pasadena,-6.423300000000026
2014,Corporate,West,Peoria,
2015,Corporate,West,Peoria,-5.3644
2016,Corporate,West,Peoria,
2017,Corporate,West,Peoria,
2014,Corporate,West,Phoenix,-456.46220000000017
2015,Corporate,West,Phoenix,32.402799999999985
2016,Corporate,West,Phoenix,-382.1808
2017,Corporate,West,Phoenix,-140.712
2014,Corporate,West,Pleasant Grove,
2015,Corporate,West,Pleasant Grove,4.098599999999999
2016,Corporate,West,Pleasant Grove,
2017,Corporate,West,Pleasant Grove,
2014,Corporate,West,Pomona,
2015,Corporate,West,Pomona,
2016,Corporate,West,Pomona,
2017,Corporate,West,Pomona,123.64459999999995
2014,Corporate,West,Portland,
2015,Corporate,West,Portland,
2016,Corporate,West,Portland,57.32199999999999
2017,Corporate,West,Portland,12.1134
2014,Corporate,West,Provo,9.890999999999998
2015,Corporate,West,Provo,
2016,Corporate,West,Provo,
2017,Corporate,West,Provo,247.58689999999993
2014,Corporate,West,Pueblo,
2015,Corporate,West,Pueblo,0.8946
2016,Corporate,West,Pueblo,
2017,Corporate,West,Pueblo,
2014,Corporate,West,Rancho Cucamonga,
2015,Corporate,West,Rancho Cucamonga,2.6495999999999995
2016,Corporate,West,Rancho Cucamonga,
2017,Corporate,West,Rancho Cucamonga,
2014,Corporate,West,Redlands,
2015,Corporate,West,Redlands,6.711599999999999
2016,Corporate,West,Redlands,
2017,Corporate,West,Redlands,
2014,Corporate,West,Redmond,
2015,Corporate,West,Redmond,
2016,Corporate,West,Redmond,
2017,Corporate,West,Redmond,-179.22899999999996
2014,Corporate,West,Redondo Beach,120.83729999999997
2015,Corporate,West,Redondo Beach,
2016,Corporate,West,Redondo Beach,
2017,Corporate,West,Redondo Beach,
2014,Corporate,West,Redwood City,
2015,Corporate,West,Redwood City,
2016,Corporate,West,Redwood City,14.142599999999996
2017,Corporate,West,Redwood City,
2014,Corporate,West,Reno,
2015,Corporate,West,Reno,
2016,Corporate,West,Reno,55.55970000000001
2017,Corporate,West,Reno,
2014,Corporate,West,Riverside,185.38659999999993
2015,Corporate,West,Riverside,47.40639999999999
2016,Corporate,West,Riverside,104.76420000000006
2017,Corporate,West,Riverside,
2014,Corporate,West,Roseville,
2015,Corporate,West,Roseville,
2016,Corporate,West,Roseville,198.86499999999998
2017,Corporate,West,Roseville,
2014,Corporate,West,Sacramento,70.19600000000003
2015,Corporate,West,Sacramento,4.330799999999998
2016,Corporate,West,Sacramento,41.286800000000014
2017,Corporate,West,Sacramento,1938.3775999999998
2014,Corporate,West,Salem,38.5212
2015,Corporate,West,Salem,
2016,Corporate,West,Salem,
2017,Corporate,West,Salem,
2014,Corporate,West,Salinas,
2015,Corporate,West,Salinas,216.2889
2016,Corporate,West,Salinas,20.004
2017,Corporate,West,Salinas,18.5274
2014,Corporate,West,San Diego,46.96550000000003
2015,Corporate,West,San Diego,509.10099999999966
2016,Corporate,West,San Diego,324.04059999999987
2017,Corporate,West,San Diego,330.5355
2014,Corporate,West,San Francisco,1392.8319
2015,Corporate,West,San Francisco,858.6190999999997
2016,Corporate,West,San Francisco,1543.0993999999998
2017,Corporate,West,San Francisco,2340.159599999999
2014,Corporate,West,San Jose,
2015,Corporate,West,San Jose,95.83899999999998
2016,Corporate,West,San Jose,67.31799999999997
2017,Corporate,West,San Jose,104.95479999999999
2014,Corporate,West,Santa Ana,
2015,Corporate,West,Santa Ana,
2016,Corporate,West,Santa Ana,
2017,Corporate,West,Santa Ana,27.32519999999998
2014,Corporate,West,Santa Barbara,
2015,Corporate,West,Santa Barbara,-35.02599999999998
2016,Corporate,West,Santa Barbara,
2017,Corporate,West,Santa Barbara,
2014,Corporate,West,Santa Clara,48.520399999999995
2015,Corporate,West,Santa Clara,
2016,Corporate,West,Santa Clara,
2017,Corporate,West,Santa Clara,4.752
2014,Corporate,West,Scottsdale,
2015,Corporate,West,Scottsdale,
2016,Corporate,West,Scottsdale,22.3776
2017,Corporate,West,Scottsdale,111.5688
2014,Corporate,West,Seattle,1699.0969
2015,Corporate,West,Seattle,2636.700099999999
2016,Corporate,West,Seattle,690.5804999999999
2017,Corporate,West,Seattle,3626.8815000000004
2014,Corporate,West,Sierra Vista,
2015,Corporate,West,Sierra Vista,
2016,Corporate,West,Sierra Vista,12.876899999999996
2017,Corporate,West,Sierra Vista,
2014,Corporate,West,Sparks,
2015,Corporate,West,Sparks,
2016,Corporate,West,Sparks,179.73000000000013
2017,Corporate,West,Sparks,
2014,Corporate,West,Spokane,
2015,Corporate,West,Spokane,
2016,Corporate,West,Spokane,62.82000000000005
2017,Corporate,West,Spokane,50.5412999999999
2014,Corporate,West,Springfield,6.486400000000003
2015,Corporate,West,Springfield,-19.509600000000056
2016,Corporate,West,Springfield,75.18000000000006
2017,Corporate,West,Springfield,15.302400000000006
2014,Corporate,West,Stockton,
2015,Corporate,West,Stockton,
2016,Corporate,West,Stockton,99.29599999999998
2017,Corporate,West,Stockton,
2014,Corporate,West,Sunnyvale,
2015,Corporate,West,Sunnyvale,
2016,Corporate,West,Sunnyvale,
2017,Corporate,West,Sunnyvale,107.50729999999996
2014,Corporate,West,Tempe,139.7182
2015,Corporate,West,Tempe,
2016,Corporate,West,Tempe,
2017,Corporate,West,Tempe,-10.911600000000007
2014,Corporate,West,Thousand Oaks,
2015,Corporate,West,Thousand Oaks,
2016,Corporate,West,Thousand Oaks,
2017,Corporate,West,Thousand Oaks,83.65020000000001
2014,Corporate,West,Tigard,
2015,Corporate,West,Tigard,
2016,Corporate,West,Tigard,19.0026
2017,Corporate,West,Tigard,
2014,Corporate,West,Torrance,
2015,Corporate,West,Torrance,
2016,Corporate,West,Torrance,43.99500000000003
2017,Corporate,West,Torrance,501.1559999999999
2014,Corporate,West,Tucson,-12.129600000000018
2015,Corporate,West,Tucson,89.30699999999999
2016,Corporate,West,Tucson,-192.60639999999995
2017,Corporate,West,Tucson,-256.57160000000016
2014,Corporate,West,Twin Falls,
2015,Corporate,West,Twin Falls,
2016,Corporate,West,Twin Falls,266.16490000000005
2017,Corporate,West,Twin Falls,
2014,Corporate,West,Vancouver,
2015,Corporate,West,Vancouver,
2016,Corporate,West,Vancouver,60.34619999999998
2017,Corporate,West,Vancouver,3.6632000000000007
2014,Corporate,West,Visalia,
2015,Corporate,West,Visalia,3.484800000000001
2016,Corporate,West,Visalia,
2017,Corporate,West,Visalia,
2014,Corporate,West,Woodland,
2015,Corporate,West,Woodland,
2016,Corporate,West,Woodland,
2017,Corporate,West,Woodland,9.3864
2014,Corporate,West,Yucaipa,
2015,Corporate,West,Yucaipa,13.208000000000002
2016,Corporate,West,Yucaipa,
2017,Corporate,West,Yucaipa,
2014,Corporate,West,Yuma,
2015,Corporate,West,Yuma,
2016,Corporate,West,Yuma,49.881899999999995
2017,Corporate,West,Yuma,
2014,Home Office,Central,Ann Arbor,
2015,Home Office,Central,Ann Arbor,76.39999999999999
2016,Home Office,Central,Ann Arbor,
2017,Home Office,Central,Ann Arbor,
2014,Home Office,Central,Appleton,10.348799999999999
2015,Home Office,Central,Appleton,
2016,Home Office,Central,Appleton,
2017,Home Office,Central,Appleton,
2014,Home Office,Central,Arlington,
2015,Home Office,Central,Arlington,
2016,Home Office,Central,Arlington,
2017,Home Office,Central,Arlington,-17.469000000000005
2014,Home Office,Central,Aurora,-42.567400000000006
2015,Home Office,Central,Aurora,-713.5811000000002
2016,Home Office,Central,Aurora,-444.75970000000007
2017,Home Office,Central,Aurora,26.115600000000015
2014,Home Office,Central,Austin,265.4232
2015,Home Office,Central,Austin,-5.823
2016,Home Office,Central,Austin,
2017,Home Office,Central,Austin,-19.149300000000004
2014,Home Office,Central,Bedford,
2015,Home Office,Central,Bedford,6.811999999999999
2016,Home Office,Central,Bedford,
2017,Home Office,Central,Bedford,
2014,Home Office,Central,Bloomington,107.71179999999998
2015,Home Office,Central,Bloomington,
2016,Home Office,Central,Bloomington,
2017,Home Office,Central,Bloomington,
2014,Home Office,Central,Bolingbrook,-16.467000000000002
2015,Home Office,Central,Bolingbrook,
2016,Home Office,Central,Bolingbrook,
2017,Home Office,Central,Bolingbrook,
2014,Home Office,Central,Broken Arrow,
2015,Home Office,Central,Broken Arrow,213.70440000000002
2016,Home Office,Central,Broken Arrow,
2017,Home Office,Central,Broken Arrow,
2014,Home Office,Central,Brownsville,192.39289999999997
2015,Home Office,Central,Brownsville,
2016,Home Office,Central,Brownsville,
2017,Home Office,Central,Brownsville,
2014,Home Office,Central,Bryan,
2015,Home Office,Central,Bryan,
2016,Home Office,Central,Bryan,
2017,Home Office,Central,Bryan,-34.46300000000001
2014,Home Office,Central,Burlington,
2015,Home Office,Central,Burlington,
2016,Home Office,Central,Burlington,
2017,Home Office,Central,Burlington,6.0864
2014,Home Office,Central,Canton,
2015,Home Office,Central,Canton,
2016,Home Office,Central,Canton,
2017,Home Office,Central,Canton,0
2014,Home Office,Central,Chicago,89.79969999999985
2015,Home Office,Central,Chicago,8.667299999999983
2016,Home Office,Central,Chicago,134.15059999999994
2017,Home Office,Central,Chicago,-1180.6987000000001
2014,Home Office,Central,Columbia,
2015,Home Office,Central,Columbia,
2016,Home Office,Central,Columbia,972.2454000000001
2017,Home Office,Central,Columbia,
2014,Home Office,Central,Columbus,
2015,Home Office,Central,Columbus,6.876799999999999
2016,Home Office,Central,Columbus,10.628799999999998
2017,Home Office,Central,Columbus,69.74619999999999
2014,Home Office,Central,Corpus Christi,
2015,Home Office,Central,Corpus Christi,
2016,Home Office,Central,Corpus Christi,
2017,Home Office,Central,Corpus Christi,23.234999999999992
2014,Home Office,Central,Dallas,-115.85280000000002
2015,Home Office,Central,Dallas,-14.812800000000003
2016,Home Office,Central,Dallas,24.642200000000003
2017,Home Office,Central,Dallas,35.18839999999983
2014,Home Office,Central,Danville,
2015,Home Office,Central,Danville,
2016,Home Office,Central,Danville,
2017,Home Office,Central,Danville,-69.39520000000003
2014,Home Office,Central,Des Moines,
2015,Home Office,Central,Des Moines,12.690999999999999
2016,Home Office,Central,Des Moines,
2017,Home Office,Central,Des Moines,
2014,Home Office,Central,Detroit,57.4938
2015,Home Office,Central,Detroit,387.34739999999994
2016,Home Office,Central,Detroit,151.1214
2017,Home Office,Central,Detroit,303.791
2014,Home Office,Central,Dubuque,
2015,Home Office,Central,Dubuque,401.12600000000003
2016,Home Office,Central,Dubuque,
2017,Home Office,Central,Dubuque,
2014,Home Office,Central,Eagan,
2015,Home Office,Central,Eagan,34.183800000000005
2016,Home Office,Central,Eagan,
2017,Home Office,Central,Eagan,
2014,Home Office,Central,Eau Claire,45.839999999999996
2015,Home Office,Central,Eau Claire,
2016,Home Office,Central,Eau Claire,
2017,Home Office,Central,Eau Claire,
2014,Home Office,Central,El Paso,-4.522499999999998
2015,Home Office,Central,El Paso,
2016,Home Office,Central,El Paso,
2017,Home Office,Central,El Paso,
2014,Home Office,Central,Elmhurst,-166.43880000000001
2015,Home Office,Central,Elmhurst,
2016,Home Office,Central,Elmhurst,-45.6933
2017,Home Office,Central,Elmhurst,
2014,Home Office,Central,Fargo,
2015,Home Office,Central,Fargo,
2016,Home Office,Central,Fargo,
2017,Home Office,Central,Fargo,13.559
2014,Home Office,Central,Fort Worth,
2015,Home Office,Central,Fort Worth,153.44410000000016
2016,Home Office,Central,Fort Worth,
2017,Home Office,Central,Fort Worth,
2014,Home Office,Central,Franklin,
2015,Home Office,Central,Franklin,
2016,Home Office,Central,Franklin,14.870699999999998
2017,Home Office,Central,Franklin,1.728
2014,Home Office,Central,Fremont,
2015,Home Office,Central,Fremont,
2016,Home Office,Central,Fremont,
2017,Home Office,Central,Fremont,7.004800000000001
2014,Home Office,Central,Frisco,
