Category,Subcategory,Fiscal Year,Fiscal Quarter,Channel,Value Column Name,Value
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Internet","Total Sales",
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Reseller","Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Reseller","Sales Amount",
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q1","Reseller","Total Sales",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Internet","Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Internet","Sales Amount",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Internet","Total Sales",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Reseller","Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Reseller","Sales Amount",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q2","Reseller","Total Sales",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Internet","Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Internet","Sales Amount",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Internet","Total Sales",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Reseller","Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Reseller","Sales Amount",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q3","Reseller","Total Sales",
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Internet","Unit Price","1603.1579"
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Internet","Sales Amount","134665.26"
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price","133062.10210000002"
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%","82.99999775443206"
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Internet","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Reseller","Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Reseller","Sales Amount",
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price",
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%",
"Bikes","Touring Bikes","FY2019","FY2019 Q4","Reseller","Total Sales",
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Internet","Unit Price","1700.0688"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Internet","Sales Amount","571223.1"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price","569523.0312"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%","334.999990118047"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Internet","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Reseller","Unit Price","737.8393"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Reseller","Sales Amount","2606901.3579"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price","2606163.5186"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%","3532.1560109362563"
"Bikes","Touring Bikes","FY2020","FY2020 Q1","Reseller","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Internet","Unit Price","1778.4193"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Internet","Sales Amount","1049267.4"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price","1047488.9807"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%","589.0000073098622"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Internet","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Reseller","Unit Price","873.0676"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Reseller","Sales Amount","2796229.3141"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price","2795356.2465"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%","3201.7638113016674"
"Bikes","Touring Bikes","FY2020","FY2020 Q2","Reseller","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Internet","Unit Price","1840.9585"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Internet","Sales Amount","1192941.12"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price","1191100.1615000002"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%","647.0000065183436"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Internet","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Reseller","Unit Price","878.4114"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Reseller","Sales Amount","2327946.6764"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price","2327068.265"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%","2649.178124282085"
"Bikes","Touring Bikes","FY2020","FY2020 Q3","Reseller","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Internet","Unit Price","1761.6978"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Internet","Sales Amount","896704.17"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price","894942.4722000001"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%","507.99999421013075"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Internet","Total Sales","933216056.6900003"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Reseller","Unit Price","882.7772"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Reseller","Sales Amount","2720412.8714"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price","2719530.0942"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%","3080.6528467205544"
"Bikes","Touring Bikes","FY2020","FY2020 Q4","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2018","FY2018 Q1","Internet","Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q1","Internet","Sales Amount",
"Components","Mountain Frames","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2018","FY2018 Q1","Internet","Total Sales",
"Components","Mountain Frames","FY2018","FY2018 Q1","Reseller","Unit Price","749.831"
"Components","Mountain Frames","FY2018","FY2018 Q1","Reseller","Sales Amount","184568.7423"
"Components","Mountain Frames","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price","183818.9113"
"Components","Mountain Frames","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%","245.14712155138957"
"Components","Mountain Frames","FY2018","FY2018 Q1","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2018","FY2018 Q2","Internet","Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q2","Internet","Sales Amount",
"Components","Mountain Frames","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2018","FY2018 Q2","Internet","Total Sales",
"Components","Mountain Frames","FY2018","FY2018 Q2","Reseller","Unit Price","753.8497"
"Components","Mountain Frames","FY2018","FY2018 Q2","Reseller","Sales Amount","187019.0505"
"Components","Mountain Frames","FY2018","FY2018 Q2","Reseller","Sales Amount - Unit Price","186265.20080000002"
"Components","Mountain Frames","FY2018","FY2018 Q2","Reseller","(Sales Amount - Unit Price)%","247.0853285475872"
"Components","Mountain Frames","FY2018","FY2018 Q2","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2018","FY2018 Q3","Internet","Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q3","Internet","Sales Amount",
"Components","Mountain Frames","FY2018","FY2018 Q3","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2018","FY2018 Q3","Internet","Total Sales",
"Components","Mountain Frames","FY2018","FY2018 Q3","Reseller","Unit Price","750.52"
"Components","Mountain Frames","FY2018","FY2018 Q3","Reseller","Sales Amount","127557.645"
"Components","Mountain Frames","FY2018","FY2018 Q3","Reseller","Sales Amount - Unit Price","126807.125"
"Components","Mountain Frames","FY2018","FY2018 Q3","Reseller","(Sales Amount - Unit Price)%","168.95902174492352"
"Components","Mountain Frames","FY2018","FY2018 Q3","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2018","FY2018 Q4","Internet","Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q4","Internet","Sales Amount",
"Components","Mountain Frames","FY2018","FY2018 Q4","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2018","FY2018 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2018","FY2018 Q4","Internet","Total Sales",
"Components","Mountain Frames","FY2018","FY2018 Q4","Reseller","Unit Price","750.6125"
"Components","Mountain Frames","FY2018","FY2018 Q4","Reseller","Sales Amount","220935.1648"
"Components","Mountain Frames","FY2018","FY2018 Q4","Reseller","Sales Amount - Unit Price","220184.5523"
"Components","Mountain Frames","FY2018","FY2018 Q4","Reseller","(Sales Amount - Unit Price)%","293.3398421955403"
"Components","Mountain Frames","FY2018","FY2018 Q4","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2019","FY2019 Q1","Internet","Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q1","Internet","Sales Amount",
"Components","Mountain Frames","FY2019","FY2019 Q1","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2019","FY2019 Q1","Internet","Total Sales",
"Components","Mountain Frames","FY2019","FY2019 Q1","Reseller","Unit Price","468.0646"
"Components","Mountain Frames","FY2019","FY2019 Q1","Reseller","Sales Amount","608296.2368"
"Components","Mountain Frames","FY2019","FY2019 Q1","Reseller","Sales Amount - Unit Price","607828.1721999999"
"Components","Mountain Frames","FY2019","FY2019 Q1","Reseller","(Sales Amount - Unit Price)%","1298.598894682486"
"Components","Mountain Frames","FY2019","FY2019 Q1","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2019","FY2019 Q2","Internet","Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q2","Internet","Sales Amount",
"Components","Mountain Frames","FY2019","FY2019 Q2","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2019","FY2019 Q2","Internet","Total Sales",
"Components","Mountain Frames","FY2019","FY2019 Q2","Reseller","Unit Price","487.4963"
"Components","Mountain Frames","FY2019","FY2019 Q2","Reseller","Sales Amount","443542.637"
"Components","Mountain Frames","FY2019","FY2019 Q2","Reseller","Sales Amount - Unit Price","443055.1407"
"Components","Mountain Frames","FY2019","FY2019 Q2","Reseller","(Sales Amount - Unit Price)%","908.837955693202"
"Components","Mountain Frames","FY2019","FY2019 Q2","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2019","FY2019 Q3","Internet","Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q3","Internet","Sales Amount",
"Components","Mountain Frames","FY2019","FY2019 Q3","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2019","FY2019 Q3","Internet","Total Sales",
"Components","Mountain Frames","FY2019","FY2019 Q3","Reseller","Unit Price","441.7215"
"Components","Mountain Frames","FY2019","FY2019 Q3","Reseller","Sales Amount","236070.3535"
"Components","Mountain Frames","FY2019","FY2019 Q3","Reseller","Sales Amount - Unit Price","235628.63199999998"
"Components","Mountain Frames","FY2019","FY2019 Q3","Reseller","(Sales Amount - Unit Price)%","533.432563277993"
"Components","Mountain Frames","FY2019","FY2019 Q3","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2019","FY2019 Q4","Internet","Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q4","Internet","Sales Amount",
"Components","Mountain Frames","FY2019","FY2019 Q4","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2019","FY2019 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2019","FY2019 Q4","Internet","Total Sales",
"Components","Mountain Frames","FY2019","FY2019 Q4","Reseller","Unit Price","482.3499"
"Components","Mountain Frames","FY2019","FY2019 Q4","Reseller","Sales Amount","440212.4357"
"Components","Mountain Frames","FY2019","FY2019 Q4","Reseller","Sales Amount - Unit Price","439730.0858"
"Components","Mountain Frames","FY2019","FY2019 Q4","Reseller","(Sales Amount - Unit Price)%","911.6412915188746"
"Components","Mountain Frames","FY2019","FY2019 Q4","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2020","FY2020 Q1","Internet","Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q1","Internet","Sales Amount",
"Components","Mountain Frames","FY2020","FY2020 Q1","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2020","FY2020 Q1","Internet","Total Sales",
"Components","Mountain Frames","FY2020","FY2020 Q1","Reseller","Unit Price","337.4017"
"Components","Mountain Frames","FY2020","FY2020 Q1","Reseller","Sales Amount","826501.5604"
"Components","Mountain Frames","FY2020","FY2020 Q1","Reseller","Sales Amount - Unit Price","826164.1586999999"
"Components","Mountain Frames","FY2020","FY2020 Q1","Reseller","(Sales Amount - Unit Price)%","2448.6069830116444"
"Components","Mountain Frames","FY2020","FY2020 Q1","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2020","FY2020 Q2","Internet","Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q2","Internet","Sales Amount",
"Components","Mountain Frames","FY2020","FY2020 Q2","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2020","FY2020 Q2","Internet","Total Sales",
"Components","Mountain Frames","FY2020","FY2020 Q2","Reseller","Unit Price","346.3657"
"Components","Mountain Frames","FY2020","FY2020 Q2","Reseller","Sales Amount","565124.2949"
"Components","Mountain Frames","FY2020","FY2020 Q2","Reseller","Sales Amount - Unit Price","564777.9292"
"Components","Mountain Frames","FY2020","FY2020 Q2","Reseller","(Sales Amount - Unit Price)%","1630.5827314887126"
"Components","Mountain Frames","FY2020","FY2020 Q2","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2020","FY2020 Q3","Internet","Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q3","Internet","Sales Amount",
"Components","Mountain Frames","FY2020","FY2020 Q3","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q3","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2020","FY2020 Q3","Internet","Total Sales",
"Components","Mountain Frames","FY2020","FY2020 Q3","Reseller","Unit Price","322.3311"
"Components","Mountain Frames","FY2020","FY2020 Q3","Reseller","Sales Amount","309890.34"
"Components","Mountain Frames","FY2020","FY2020 Q3","Reseller","Sales Amount - Unit Price","309568.0089"
"Components","Mountain Frames","FY2020","FY2020 Q3","Reseller","(Sales Amount - Unit Price)%","960.4037863550865"
"Components","Mountain Frames","FY2020","FY2020 Q3","Reseller","Total Sales","933216056.6900003"
"Components","Mountain Frames","FY2020","FY2020 Q4","Internet","Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q4","Internet","Sales Amount",
"Components","Mountain Frames","FY2020","FY2020 Q4","Internet","Sales Amount - Unit Price",
"Components","Mountain Frames","FY2020","FY2020 Q4","Internet","(Sales Amount - Unit Price)%",
"Components","Mountain Frames","FY2020","FY2020 Q4","Internet","Total Sales",
"Components","Mountain Frames","FY2020","FY2020 Q4","Reseller","Unit Price","356.2984"
"Components","Mountain Frames","FY2020","FY2020 Q4","Reseller","Sales Amount","563953.686"
"Components","Mountain Frames","FY2020","FY2020 Q4","Reseller","Sales Amount - Unit Price","563597.3876"
"Components","Mountain Frames","FY2020","FY2020 Q4","Reseller","(Sales Amount - Unit Price)%","1581.8128501278704"
"Components","Mountain Frames","FY2020","FY2020 Q4","Reseller","Total Sales","933216056.6900003"
"Components","Road Frames","FY2018","FY2018 Q1","Internet","Unit Price",
"Components","Road Frames","FY2018","FY2018 Q1","Internet","Sales Amount",
"Components","Road Frames","FY2018","FY2018 Q1","Internet","Sales Amount - Unit Price",
"Components","Road Frames","FY2018","FY2018 Q1","Internet","(Sales Amount - Unit Price)%",
"Components","Road Frames","FY2018","FY2018 Q1","Internet","Total Sales",
"Components","Road Frames","FY2018","FY2018 Q1","Reseller","Unit Price","224.6664"
"Components","Road Frames","FY2018","FY2018 Q1","Reseller","Sales Amount","125797.3654"
"Components","Road Frames","FY2018","FY2018 Q1","Reseller","Sales Amount - Unit Price","125572.699"
"Components","Road Frames","FY2018","FY2018 Q1","Reseller","(Sales Amount - Unit Price)%","558.929590717615"
"Components","Road Frames","FY2018","FY2018 Q1","Reseller","Total Sales","933216056.6900003"
"Components","Road Frames","FY2018","FY2018 Q2","Internet","Unit Price",
"Components","Road Frames","FY2018","FY2018 Q2","Internet","Sales Amount",
"Components","Road Frames","FY2018","FY2018 Q2","Internet","Sales Amount - Unit Price",
"Components","Road Frames","FY2018","FY2018 Q2","Internet","(Sales Amount - Unit Price)%",
"Components","Road Frames","FY2018","FY2018 Q2","Internet","Total Sales",
"Components","Road Frames","FY2018","FY2018 Q2","Reseller","Unit Price","237.0837"
"Components","Road Frames","FY2018","FY2018 Q2","Reseller","Sales Amount","118089.8206"
