World Food Price.Food Group,Table3.Date.Variation.Date Hierarchy.Year,Table3.Date.Variation.Date Hierarchy.Month,Sum(World Food Price.Price),
FAO VEGETABLE OIL PRICE INDEX,2021,June,157.68052781228315,104.46835786753736
FOOD PRICE INDEX,2021,June,125.27763455670987,97.96808621369334
FAO CEREAL PRICE INDEX,2021,July,126.25709990923303,100.52989723869926
FAO DAIRY FOOD PRICE INDEX,2021,July,116.7295796628861,103.02880989297145
FAO MEAT PRICE INDEX,2021,July,114.11329835824172,92.60140364152569
FAO SUGAR PRICE INDEX,2021,July,109.55192671644922,93.94961334754449
FAO VEGETABLE OIL PRICE INDEX,2021,July,155.49552753795894,102.58369953955201
FOOD PRICE INDEX,2021,July,124.56485837282088,98.11531050432275
FAO CEREAL PRICE INDEX,2021,August,130.38825849807975,100.72586227130942
FAO DAIRY FOOD PRICE INDEX,2021,August,116.16133052336659,102.95162161375463
FAO MEAT PRICE INDEX,2021,August,113.43289955758823,93.06032948683205
FAO SUGAR PRICE INDEX,2021,August,120.54228177309744,93.80606354872593
FAO VEGETABLE OIL PRICE INDEX,2021,August,165.86229711701404,102.390855715947
FOOD PRICE INDEX,2021,August,127.9581359056427,98.2717052576407
FAO CEREAL PRICE INDEX,2021,September,132.83696980281618,101.17827210952213
FAO DAIRY FOOD PRICE INDEX,2021,September,118.13109140698228,103.84621437396761
FAO MEAT PRICE INDEX,2021,September,112.68191288141296,93.00257260656764
FAO SUGAR PRICE INDEX,2021,September,121.18926965715919,93.89311016104124
FAO VEGETABLE OIL PRICE INDEX,2021,September,168.57086393365063,102.31418609382202
FOOD PRICE INDEX,2021,September,129.1891922766022,98.50212207078461
FAO CEREAL PRICE INDEX,2021,October,137.14277957827665,101.8571219449347
FAO DAIRY FOOD PRICE INDEX,2021,October,121.45971051754725,104.62964308281964
FAO MEAT PRICE INDEX,2021,October,111.96925480836586,91.96498722673425
FAO SUGAR PRICE INDEX,2021,October,119.06532765101376,96.3546808785908
FAO VEGETABLE OIL PRICE INDEX,2021,October,184.83747137824517,102.79642199338896
FOOD PRICE INDEX,2021,October,133.22436853297222,98.71712421645435
FAO CEREAL PRICE INDEX,2021,November,141.44474926905627,102.35957129498412
FAO DAIRY FOOD PRICE INDEX,2021,November,125.98568897987232,104.49185233613642
FAO MEAT PRICE INDEX,2021,November,112.50964469359232,91.91808658895592
FAO SUGAR PRICE INDEX,2021,November,120.1850319414634,95.87622296088315
FAO VEGETABLE OIL PRICE INDEX,2021,November,184.55517876687819,106.0066577417501
FOOD PRICE INDEX,2021,November,135.3148529057389,99.3286168852461
FAO CEREAL PRICE INDEX,2021,December,140.49498067328705,103.26800669791598
FAO DAIRY FOOD PRICE INDEX,2021,December,128.96293678548136,104.78757904117812
FAO MEAT PRICE INDEX,2021,December,111.02985848433802,90.71526611326958
FAO SUGAR PRICE INDEX,2021,December,116.43250221390551,95.83529807773397
FAO VEGETABLE OIL PRICE INDEX,2021,December,178.50544196563672,107.10895926373618
FOOD PRICE INDEX,2021,December,133.69110309418375,99.41264911092858
FAO CEREAL PRICE INDEX,2021,,1573.8406169242119,1515.8022029797341
FAO DAIRY FOOD PRICE INDEX,2021,,1429.3610242893067,1515.8022029797341
FAO MEAT PRICE INDEX,2021,,1292.6449234280478,1515.8022029797341
FAO SUGAR PRICE INDEX,2021,,1312.015715162241,1515.8022029797341
FAO VEGETABLE OIL PRICE INDEX,2021,,1978.2135907779355,1515.8022029797341
FOOD PRICE INDEX,2021,,1508.737347296663,1515.8022029797341
FAO CEREAL PRICE INDEX,2022,January,140.6476289317723,102.63742916595577
FAO DAIRY FOOD PRICE INDEX,2022,January,132.63283204889123,102.00492945559489
FAO MEAT PRICE INDEX,2022,January,112.14496357921787,88.06036790640158
FAO SUGAR PRICE INDEX,2022,January,112.66751495566068,96.61330829648912
FAO VEGETABLE OIL PRICE INDEX,2022,January,185.93144191456406,107.59094383620615
FOOD PRICE INDEX,2022,January,135.59336545785902,98.09062736119324
FAO CEREAL PRICE INDEX,2022,February,145.27477635272047,104.1463044043392
FAO DAIRY FOOD PRICE INDEX,2022,February,141.52955509091962,103.28815882696858
FAO MEAT PRICE INDEX,2022,February,114.42395036363067,88.34166999338643
FAO SUGAR PRICE INDEX,2022,February,110.53112881402261,97.93407346617218
FAO VEGETABLE OIL PRICE INDEX,2022,February,201.71767545192617,109.81480904431206
FOOD PRICE INDEX,2022,February,141.4188880536062,99.26465512562595
FAO CEREAL PRICE INDEX,2022,March,170.13127610337708,104.79473299308552
FAO DAIRY FOOD PRICE INDEX,2022,March,145.18602264588918,104.30682235844907
FAO MEAT PRICE INDEX,2022,March,119.95006576939092,89.64441027384376
FAO SUGAR PRICE INDEX,2022,March,117.91396993406418,93.5406663314412
FAO VEGETABLE OIL PRICE INDEX,2022,March,248.59770682539457,112.13459295240872
FOOD PRICE INDEX,2022,March,159.292792605433,100.10479854995658
FAO CEREAL PRICE INDEX,2022,,456.0536813878698,439.2642591497233
FAO DAIRY FOOD PRICE INDEX,2022,,419.3484097857,439.2642591497233
FAO MEAT PRICE INDEX,2022,,346.51897971223946,439.2642591497233
FAO SUGAR PRICE INDEX,2022,,341.11261370374746,439.2642591497233
FAO VEGETABLE OIL PRICE INDEX,2022,,636.2468241918848,439.2642591497233
FOOD PRICE INDEX,2022,,436.3050461168982,439.2642591497233
