Orders.Order Date.Variation.Date Hierarchy.Year,Orders.Category,Orders.Sub-Category,Orders.City,Sum(Orders.Sales)
2015,Furniture,Phones,Pocatello,
2015,Office Supplies,Phones,Pocatello,
2015,Technology,Phones,Pocatello,140.376
2015,Furniture,Phones,Portland,
2015,Office Supplies,Phones,Portland,
2015,Technology,Phones,Portland,892.768
2015,Furniture,Phones,Providence,
2015,Office Supplies,Phones,Providence,
2015,Technology,Phones,Providence,234.83000000000004
2015,Furniture,Phones,Raleigh,
2015,Office Supplies,Phones,Raleigh,
2015,Technology,Phones,Raleigh,251.72000000000003
2015,Furniture,Phones,Redlands,
2015,Office Supplies,Phones,Redlands,
2015,Technology,Phones,Redlands,1295.8400000000001
2015,Furniture,Phones,Redmond,
2015,Office Supplies,Phones,Redmond,
2015,Technology,Phones,Redmond,578.3120000000001
2015,Furniture,Phones,Rochester,
2015,Office Supplies,Phones,Rochester,
2015,Technology,Phones,Rochester,671.98
2015,Furniture,Phones,San Antonio,
2015,Office Supplies,Phones,San Antonio,
2015,Technology,Phones,San Antonio,704.5840000000001
2015,Furniture,Phones,San Diego,
2015,Office Supplies,Phones,San Diego,
2015,Technology,Phones,San Diego,2991.0640000000003
2015,Furniture,Phones,San Francisco,
2015,Office Supplies,Phones,San Francisco,
2015,Technology,Phones,San Francisco,1597.8960000000002
2015,Furniture,Phones,Seattle,
2015,Office Supplies,Phones,Seattle,
2015,Technology,Phones,Seattle,703.1600000000001
2015,Furniture,Phones,Springfield,
2015,Office Supplies,Phones,Springfield,
2015,Technology,Phones,Springfield,494.97
2015,Furniture,Phones,Temecula,
2015,Office Supplies,Phones,Temecula,
2015,Technology,Phones,Temecula,494.3760000000001
2015,Furniture,Phones,Thousand Oaks,
2015,Office Supplies,Phones,Thousand Oaks,
2015,Technology,Phones,Thousand Oaks,15.984000000000002
2015,Furniture,Phones,Toledo,
2015,Office Supplies,Phones,Toledo,
2015,Technology,Phones,Toledo,487.46399999999994
2015,Furniture,Phones,Troy,
2015,Office Supplies,Phones,Troy,
2015,Technology,Phones,Troy,1022.97
2015,Furniture,Phones,Tucson,
2015,Office Supplies,Phones,Tucson,
2015,Technology,Phones,Tucson,35.12
2015,Furniture,Phones,Waynesboro,
2015,Office Supplies,Phones,Waynesboro,
2015,Technology,Phones,Waynesboro,569.64
2015,Furniture,Phones,West Palm Beach,
2015,Office Supplies,Phones,West Palm Beach,
2015,Technology,Phones,West Palm Beach,55.98400000000001
2015,Furniture,Phones,Wilmington,
2015,Office Supplies,Phones,Wilmington,
2015,Technology,Phones,Wilmington,1023.98
2015,Furniture,Storage,Allentown,
2015,Office Supplies,Storage,Allentown,663.072
2015,Technology,Storage,Allentown,
2015,Furniture,Storage,Arlington,
2015,Office Supplies,Storage,Arlington,2173.552
2015,Technology,Storage,Arlington,
2015,Furniture,Storage,Atlanta,
2015,Office Supplies,Storage,Atlanta,46.74
2015,Technology,Storage,Atlanta,
2015,Furniture,Storage,Auburn,
2015,Office Supplies,Storage,Auburn,105.98
2015,Technology,Storage,Auburn,
2015,Furniture,Storage,Aurora,
2015,Office Supplies,Storage,Aurora,360.448
2015,Technology,Storage,Aurora,
2015,Furniture,Storage,Austin,
2015,Office Supplies,Storage,Austin,241.48800000000003
2015,Technology,Storage,Austin,
2015,Furniture,Storage,Bloomington,
2015,Office Supplies,Storage,Bloomington,180.01600000000002
2015,Technology,Storage,Bloomington,
2015,Furniture,Storage,Bowling Green,
2015,Office Supplies,Storage,Bowling Green,435.504
2015,Technology,Storage,Bowling Green,
2015,Furniture,Storage,Carol Stream,
2015,Office Supplies,Storage,Carol Stream,504.10400000000004
2015,Technology,Storage,Carol Stream,
2015,Furniture,Storage,Chesapeake,
2015,Office Supplies,Storage,Chesapeake,61.68
2015,Technology,Storage,Chesapeake,
2015,Furniture,Storage,Chicago,
2015,Office Supplies,Storage,Chicago,505.952
2015,Technology,Storage,Chicago,
2015,Furniture,Storage,Clinton,
2015,Office Supplies,Storage,Clinton,866.85
2015,Technology,Storage,Clinton,
2015,Furniture,Storage,Columbia,
2015,Office Supplies,Storage,Columbia,1037.76
2015,Technology,Storage,Columbia,
2015,Furniture,Storage,Columbus,
2015,Office Supplies,Storage,Columbus,58.128
2015,Technology,Storage,Columbus,
2015,Furniture,Storage,Coral Springs,
2015,Office Supplies,Storage,Coral Springs,24.672
2015,Technology,Storage,Coral Springs,
2015,Furniture,Storage,Dallas,
2015,Office Supplies,Storage,Dallas,33.48800000000001
2015,Technology,Storage,Dallas,
2015,Furniture,Storage,Dearborn,
2015,Office Supplies,Storage,Dearborn,523.48
2015,Technology,Storage,Dearborn,
2015,Furniture,Storage,Detroit,
2015,Office Supplies,Storage,Detroit,440.3
2015,Technology,Storage,Detroit,
2015,Furniture,Storage,Fairfield,
2015,Office Supplies,Storage,Fairfield,470.35999999999996
2015,Technology,Storage,Fairfield,
2015,Furniture,Storage,Florence,
2015,Office Supplies,Storage,Florence,27.92
2015,Technology,Storage,Florence,
2015,Furniture,Storage,Fort Lauderdale,
2015,Office Supplies,Storage,Fort Lauderdale,22.368000000000002
2015,Technology,Storage,Fort Lauderdale,
2015,Furniture,Storage,Franklin,
2015,Office Supplies,Storage,Franklin,1834.248
2015,Technology,Storage,Franklin,
2015,Furniture,Storage,Gilbert,
2015,Office Supplies,Storage,Gilbert,82.368
2015,Technology,Storage,Gilbert,
2015,Furniture,Storage,Glendale,
2015,Office Supplies,Storage,Glendale,10.744
2015,Technology,Storage,Glendale,
2015,Furniture,Storage,Henderson,
2015,Office Supplies,Storage,Henderson,36.63
2015,Technology,Storage,Henderson,
2015,Furniture,Storage,Hollywood,
2015,Office Supplies,Storage,Hollywood,9.952
2015,Technology,Storage,Hollywood,
2015,Furniture,Storage,Houston,
2015,Office Supplies,Storage,Houston,1488.424
2015,Technology,Storage,Houston,
2015,Furniture,Storage,Indianapolis,
2015,Office Supplies,Storage,Indianapolis,190.86
2015,Technology,Storage,Indianapolis,
2015,Furniture,Storage,Jacksonville,
2015,Office Supplies,Storage,Jacksonville,1801.632
2015,Technology,Storage,Jacksonville,
2015,Furniture,Storage,Lakeland,
2015,Office Supplies,Storage,Lakeland,1600.432
2015,Technology,Storage,Lakeland,
2015,Furniture,Storage,Lebanon,
2015,Office Supplies,Storage,Lebanon,84.96000000000001
2015,Technology,Storage,Lebanon,
2015,Furniture,Storage,Leominster,
2015,Office Supplies,Storage,Leominster,104.9
2015,Technology,Storage,Leominster,
2015,Furniture,Storage,Los Angeles,
2015,Office Supplies,Storage,Los Angeles,5551.990000000001
2015,Technology,Storage,Los Angeles,
2015,Furniture,Storage,Manchester,
2015,Office Supplies,Storage,Manchester,93.78999999999999
2015,Technology,Storage,Manchester,
2015,Furniture,Storage,Marion,
2015,Office Supplies,Storage,Marion,141.552
2015,Technology,Storage,Marion,
2015,Furniture,Storage,Memphis,
2015,Office Supplies,Storage,Memphis,72.784
2015,Technology,Storage,Memphis,
2015,Furniture,Storage,Mesa,
2015,Office Supplies,Storage,Mesa,756.288
2015,Technology,Storage,Mesa,
2015,Furniture,Storage,Miami,
2015,Office Supplies,Storage,Miami,17.44
2015,Technology,Storage,Miami,
2015,Furniture,Storage,Moreno Valley,
2015,Office Supplies,Storage,Moreno Valley,41.88
2015,Technology,Storage,Moreno Valley,
2015,Furniture,Storage,Murfreesboro,
2015,Office Supplies,Storage,Murfreesboro,22.512000000000004
2015,Technology,Storage,Murfreesboro,
2015,Furniture,Storage,Murrieta,
2015,Office Supplies,Storage,Murrieta,484.65000000000003
2015,Technology,Storage,Murrieta,
2015,Furniture,Storage,Nashville,
2015,Office Supplies,Storage,Nashville,294.368
2015,Technology,Storage,Nashville,
2015,Furniture,Storage,New York City,
2015,Office Supplies,Storage,New York City,4800.09
2015,Technology,Storage,New York City,
2015,Furniture,Storage,Newark,
2015,Office Supplies,Storage,Newark,580.6
2015,Technology,Storage,Newark,
2015,Furniture,Storage,North Charleston,
2015,Office Supplies,Storage,North Charleston,269.49
2015,Technology,Storage,North Charleston,
2015,Furniture,Storage,North Las Vegas,
2015,Office Supplies,Storage,North Las Vegas,1325.8500000000001
2015,Technology,Storage,North Las Vegas,
2015,Furniture,Storage,Oakland,
2015,Office Supplies,Storage,Oakland,70.26
2015,Technology,Storage,Oakland,
2015,Furniture,Storage,Oceanside,
2015,Office Supplies,Storage,Oceanside,244.54999999999998
2015,Technology,Storage,Oceanside,
2015,Furniture,Storage,Oklahoma City,
2015,Office Supplies,Storage,Oklahoma City,541.24
2015,Technology,Storage,Oklahoma City,
2015,Furniture,Storage,Orem,
2015,Office Supplies,Storage,Orem,323.1
2015,Technology,Storage,Orem,
2015,Furniture,Storage,Pasadena,
2015,Office Supplies,Storage,Pasadena,671.93
2015,Technology,Storage,Pasadena,
2015,Furniture,Storage,Paterson,
2015,Office Supplies,Storage,Paterson,62.18
2015,Technology,Storage,Paterson,
2015,Furniture,Storage,Philadelphia,
2015,Office Supplies,Storage,Philadelphia,2149.2160000000003
2015,Technology,Storage,Philadelphia,
2015,Furniture,Storage,Plantation,
2015,Office Supplies,Storage,Plantation,150.408
2015,Technology,Storage,Plantation,
2015,Furniture,Storage,Reading,
2015,Office Supplies,Storage,Reading,15.008000000000003
2015,Technology,Storage,Reading,
2015,Furniture,Storage,Redlands,
2015,Office Supplies,Storage,Redlands,46.84
2015,Technology,Storage,Redlands,
2015,Furniture,Storage,Richmond,
2015,Office Supplies,Storage,Richmond,729.72
2015,Technology,Storage,Richmond,
2015,Furniture,Storage,Rochester,
2015,Office Supplies,Storage,Rochester,677.4499999999999
2015,Technology,Storage,Rochester,
2015,Furniture,Storage,Roseville,
2015,Office Supplies,Storage,Roseville,795.51
2015,Technology,Storage,Roseville,
2015,Furniture,Storage,Saint Petersburg,
2015,Office Supplies,Storage,Saint Petersburg,516.96
2015,Technology,Storage,Saint Petersburg,
2015,Furniture,Storage,Salem,
2015,Office Supplies,Storage,Salem,29.304000000000002
2015,Technology,Storage,Salem,
2015,Furniture,Storage,San Antonio,
2015,Office Supplies,Storage,San Antonio,27.056
2015,Technology,Storage,San Antonio,
2015,Furniture,Storage,San Diego,
2015,Office Supplies,Storage,San Diego,1590.2
2015,Technology,Storage,San Diego,
2015,Furniture,Storage,San Francisco,
2015,Office Supplies,Storage,San Francisco,578.11
2015,Technology,Storage,San Francisco,
2015,Furniture,Storage,San Jose,
2015,Office Supplies,Storage,San Jose,441.26
2015,Technology,Storage,San Jose,
2015,Furniture,Storage,Santa Maria,
2015,Office Supplies,Storage,Santa Maria,115.44
2015,Technology,Storage,Santa Maria,
2015,Furniture,Storage,Seattle,
2015,Office Supplies,Storage,Seattle,2694.9599999999996
2015,Technology,Storage,Seattle,
2015,Furniture,Storage,South Bend,
2015,Office Supplies,Storage,South Bend,176.16
2015,Technology,Storage,South Bend,
2015,Furniture,Storage,Springfield,
2015,Office Supplies,Storage,Springfield,1396.2560000000003
2015,Technology,Storage,Springfield,
2015,Furniture,Storage,Suffolk,
2015,Office Supplies,Storage,Suffolk,146.73
2015,Technology,Storage,Suffolk,
2015,Furniture,Storage,Tucson,
2015,Office Supplies,Storage,Tucson,247.10399999999998
2015,Technology,Storage,Tucson,
2015,Furniture,Storage,Wilmington,
2015,Office Supplies,Storage,Wilmington,77.55
2015,Technology,Storage,Wilmington,
2015,Furniture,Storage,Woonsocket,
2015,Office Supplies,Storage,Woonsocket,51.449999999999996
2015,Technology,Storage,Woonsocket,
2015,Furniture,Supplies,Allentown,
2015,Office Supplies,Supplies,Allentown,3.4880000000000004
2015,Technology,Supplies,Allentown,
2015,Furniture,Supplies,Aurora,
2015,Office Supplies,Supplies,Aurora,5.84
2015,Technology,Supplies,Aurora,
2015,Furniture,Supplies,Austin,
2015,Office Supplies,Supplies,Austin,5.888000000000001
2015,Technology,Supplies,Austin,
2015,Furniture,Supplies,Bartlett,
2015,Office Supplies,Supplies,Bartlett,88.96000000000001
2015,Technology,Supplies,Bartlett,
2015,Furniture,Supplies,Bolingbrook,
2015,Office Supplies,Supplies,Bolingbrook,31.680000000000003
2015,Technology,Supplies,Bolingbrook,
2015,Furniture,Supplies,Chicago,
2015,Office Supplies,Supplies,Chicago,49.64
2015,Technology,Supplies,Chicago,
2015,Furniture,Supplies,Dallas,
2015,Office Supplies,Supplies,Dallas,23.04
2015,Technology,Supplies,Dallas,
2015,Furniture,Supplies,Farmington,
2015,Office Supplies,Supplies,Farmington,12.88
2015,Technology,Supplies,Farmington,
2015,Furniture,Supplies,Haltom City,
2015,Office Supplies,Supplies,Haltom City,22.368000000000002
2015,Technology,Supplies,Haltom City,
2015,Furniture,Supplies,Houston,
2015,Office Supplies,Supplies,Houston,69.12
2015,Technology,Supplies,Houston,
2015,Furniture,Supplies,Jackson,
2015,Office Supplies,Supplies,Jackson,70.12
2015,Technology,Supplies,Jackson,
2015,Furniture,Supplies,Lakewood,
2015,Office Supplies,Supplies,Lakewood,27.200000000000003
2015,Technology,Supplies,Lakewood,
2015,Furniture,Supplies,Long Beach,
2015,Office Supplies,Supplies,Long Beach,62.9
2015,Technology,Supplies,Long Beach,
2015,Furniture,Supplies,Los Angeles,
2015,Office Supplies,Supplies,Los Angeles,141.37
2015,Technology,Supplies,Los Angeles,
2015,Furniture,Supplies,New York City,
2015,Office Supplies,Supplies,New York City,364.29
2015,Technology,Supplies,New York City,
2015,Furniture,Supplies,Newark,
2015,Office Supplies,Supplies,Newark,15.88
2015,Technology,Supplies,Newark,
2015,Furniture,Supplies,Philadelphia,
2015,Office Supplies,Supplies,Philadelphia,721.8480000000001
2015,Technology,Supplies,Philadelphia,
2015,Furniture,Supplies,Redlands,
2015,Office Supplies,Supplies,Redlands,29.700000000000003
2015,Technology,Supplies,Redlands,
2015,Furniture,Supplies,Saint Louis,
2015,Office Supplies,Supplies,Saint Louis,52.59
2015,Technology,Supplies,Saint Louis,
2015,Furniture,Supplies,San Bernardino,
2015,Office Supplies,Supplies,San Bernardino,33.36
2015,Technology,Supplies,San Bernardino,
2015,Furniture,Supplies,San Diego,
2015,Office Supplies,Supplies,San Diego,32.94
2015,Technology,Supplies,San Diego,
2015,Furniture,Supplies,San Francisco,
2015,Office Supplies,Supplies,San Francisco,35.06
2015,Technology,Supplies,San Francisco,
2015,Furniture,Supplies,Tampa,
2015,Office Supplies,Supplies,Tampa,41.376
2015,Technology,Supplies,Tampa,
2015,Furniture,Supplies,Thornton,
2015,Office Supplies,Supplies,Thornton,10.944
2015,Technology,Supplies,Thornton,
2015,Furniture,Tables,Allen,244.00599999999997
2015,Office Supplies,Tables,Allen,
2015,Technology,Tables,Allen,
2015,Furniture,Tables,Arlington,918.7849999999999
2015,Office Supplies,Tables,Arlington,
2015,Technology,Tables,Arlington,
2015,Furniture,Tables,Aurora,796.4250000000001
2015,Office Supplies,Tables,Aurora,
2015,Technology,Tables,Aurora,
2015,Furniture,Tables,Boise,696.42
2015,Office Supplies,Tables,Boise,
2015,Technology,Tables,Boise,
2015,Furniture,Tables,Colorado Springs,364.95
2015,Office Supplies,Tables,Colorado Springs,
2015,Technology,Tables,Colorado Springs,
2015,Furniture,Tables,Concord,4297.644
2015,Office Supplies,Tables,Concord,
2015,Technology,Tables,Concord,
2015,Furniture,Tables,Conway,301.96
2015,Office Supplies,Tables,Conway,
2015,Technology,Tables,Conway,
2015,Furniture,Tables,Dallas,103.48100000000001
2015,Office Supplies,Tables,Dallas,
2015,Technology,Tables,Dallas,
2015,Furniture,Tables,Daytona Beach,191.5155
2015,Office Supplies,Tables,Daytona Beach,
2015,Technology,Tables,Daytona Beach,
2015,Furniture,Tables,Detroit,622.4499999999999
2015,Office Supplies,Tables,Detroit,
2015,Technology,Tables,Detroit,
2015,Furniture,Tables,Dover,1053.164
2015,Office Supplies,Tables,Dover,
2015,Technology,Tables,Dover,
2015,Furniture,Tables,Everett,446.068
2015,Office Supplies,Tables,Everett,
2015,Technology,Tables,Everett,
2015,Furniture,Tables,Fort Lauderdale,957.5775
2015,Office Supplies,Tables,Fort Lauderdale,
2015,Technology,Tables,Fort Lauderdale,
2015,Furniture,Tables,Houston,347.361
2015,Office Supplies,Tables,Houston,
2015,Technology,Tables,Houston,
2015,Furniture,Tables,Huntsville,821.3519999999999
2015,Office Supplies,Tables,Huntsville,
2015,Technology,Tables,Huntsville,
2015,Furniture,Tables,Jackson,801.96
2015,Office Supplies,Tables,Jackson,
2015,Technology,Tables,Jackson,
2015,Furniture,Tables,Lafayette,85.98
2015,Office Supplies,Tables,Lafayette,
2015,Technology,Tables,Lafayette,
2015,Furniture,Tables,Long Beach,405.456
2015,Office Supplies,Tables,Long Beach,
2015,Technology,Tables,Long Beach,
2015,Furniture,Tables,Los Angeles,3093.8640000000005
2015,Office Supplies,Tables,Los Angeles,
2015,Technology,Tables,Los Angeles,
2015,Furniture,Tables,Marion,1548.9900000000002
2015,Office Supplies,Tables,Marion,
2015,Technology,Tables,Marion,
2015,Furniture,Tables,Medina,51.588
2015,Office Supplies,Tables,Medina,
2015,Technology,Tables,Medina,
2015,Furniture,Tables,Mesa,393.165
2015,Office Supplies,Tables,Mesa,
2015,Technology,Tables,Mesa,
2015,Furniture,Tables,Milwaukee,867.66
2015,Office Supplies,Tables,Milwaukee,
2015,Technology,Tables,Milwaukee,
2015,Furniture,Tables,Mobile,801.96
2015,Office Supplies,Tables,Mobile,
2015,Technology,Tables,Mobile,
2015,Furniture,Tables,Montgomery,358.58
2015,Office Supplies,Tables,Montgomery,
2015,Technology,Tables,Montgomery,
2015,Furniture,Tables,New York City,3628.8660000000004
2015,Office Supplies,Tables,New York City,
2015,Technology,Tables,New York City,
2015,Furniture,Tables,Orem,1044.6299999999999
2015,Office Supplies,Tables,Orem,
2015,Technology,Tables,Orem,
2015,Furniture,Tables,Pembroke Pines,375.45750000000004
2015,Office Supplies,Tables,Pembroke Pines,
2015,Technology,Tables,Pembroke Pines,
2015,Furniture,Tables,Philadelphia,1252.704
2015,Office Supplies,Tables,Philadelphia,
2015,Technology,Tables,Philadelphia,
2015,Furniture,Tables,Pomona,710.8320000000001
2015,Office Supplies,Tables,Pomona,
2015,Technology,Tables,Pomona,
2015,Furniture,Tables,Providence,493.9199999999999
2015,Office Supplies,Tables,Providence,
2015,Technology,Tables,Providence,
2015,Furniture,Tables,Provo,912.75
2015,Office Supplies,Tables,Provo,
2015,Technology,Tables,Provo,
2015,Furniture,Tables,Rochester,209.67
2015,Office Supplies,Tables,Rochester,
2015,Technology,Tables,Rochester,
2015,Furniture,Tables,San Antonio,206.96200000000002
2015,Office Supplies,Tables,San Antonio,
2015,Technology,Tables,San Antonio,
2015,Furniture,Tables,San Francisco,253.176
2015,Office Supplies,Tables,San Francisco,
2015,Technology,Tables,San Francisco,
2015,Furniture,Tables,Seattle,7884.939999999999
2015,Office Supplies,Tables,Seattle,
2015,Technology,Tables,Seattle,
2015,Furniture,Tables,Springfield,1301.88
2015,Office Supplies,Tables,Springfield,
2015,Technology,Tables,Springfield,
2015,Furniture,Tables,Texas City,102.438
2015,Office Supplies,Tables,Texas City,
2015,Technology,Tables,Texas City,
2015,Furniture,Tables,Wilmington,199.836
2015,Office Supplies,Tables,Wilmington,
2015,Technology,Tables,Wilmington,
