Superstore 2023.Category,Dates.Date,Key measures.Total sales,Key measures.Total YTD
Furniture,"Sunday, May 02, 2021",,37913.349099999985
Furniture,"Monday, May 03, 2021",1509.996,39423.345099999984
Furniture,"Tuesday, May 04, 2021",49.088,39472.43309999999
Furniture,"Wednesday, May 05, 2021",,39472.43309999999
Furniture,"Thursday, May 06, 2021",,39472.43309999999
Furniture,"Friday, May 07, 2021",244.006,39716.43909999999
Furniture,"Saturday, May 08, 2021",339.516,40055.95509999999
Furniture,"Sunday, May 09, 2021",,40055.95509999999
Furniture,"Monday, May 10, 2021",,40055.95509999999
Furniture,"Tuesday, May 11, 2021",191.968,40247.92309999999
Furniture,"Wednesday, May 12, 2021",21.968,40269.89109999999
Furniture,"Thursday, May 13, 2021",,40269.89109999999
Furniture,"Friday, May 14, 2021",1452.7875,41722.67859999999
Furniture,"Saturday, May 15, 2021",,41722.67859999999
Furniture,"Sunday, May 16, 2021",,41722.67859999999
Furniture,"Monday, May 17, 2021",,41722.67859999999
Furniture,"Tuesday, May 18, 2021",,41722.67859999999
Furniture,"Wednesday, May 19, 2021",,41722.67859999999
Furniture,"Thursday, May 20, 2021",163.136,41885.81459999999
Furniture,"Friday, May 21, 2021",,41885.81459999999
Furniture,"Saturday, May 22, 2021",,41885.81459999999
Furniture,"Sunday, May 23, 2021",75.33,41961.14459999999
Furniture,"Monday, May 24, 2021",602.651,42563.79559999999
Furniture,"Tuesday, May 25, 2021",14.73,42578.52559999999
Furniture,"Wednesday, May 26, 2021",230.856,42809.38159999999
Furniture,"Thursday, May 27, 2021",,42809.38159999999
Furniture,"Friday, May 28, 2021",,42809.38159999999
Furniture,"Saturday, May 29, 2021",358.626,43168.00759999999
Furniture,"Sunday, May 30, 2021",,43168.00759999999
Furniture,"Monday, May 31, 2021",4056.74,47224.74759999999
Furniture,"Tuesday, June 01, 2021",,47224.74759999999
Furniture,"Wednesday, June 02, 2021",,47224.74759999999
Furniture,"Thursday, June 03, 2021",,47224.74759999999
Furniture,"Friday, June 04, 2021",35.28,47260.02759999999
Furniture,"Saturday, June 05, 2021",1522.638,48782.665599999986
Furniture,"Sunday, June 06, 2021",,48782.665599999986
Furniture,"Monday, June 07, 2021",,48782.665599999986
Furniture,"Tuesday, June 08, 2021",173.208,48955.873599999984
Furniture,"Wednesday, June 09, 2021",355.36,49311.233599999985
Furniture,"Thursday, June 10, 2021",,49311.233599999985
Furniture,"Friday, June 11, 2021",1201.752,50512.985599999985
Furniture,"Saturday, June 12, 2021",43.296,50556.28159999999
Furniture,"Sunday, June 13, 2021",,50556.28159999999
Furniture,"Monday, June 14, 2021",51.072,50607.35359999999
Furniture,"Tuesday, June 15, 2021",404.96,51012.31359999999
Furniture,"Wednesday, June 16, 2021",197.372,51209.68559999999
Furniture,"Thursday, June 17, 2021",,51209.68559999999
Furniture,"Friday, June 18, 2021",779.336,51989.02159999999
Furniture,"Saturday, June 19, 2021",12.56,52001.58159999999
Furniture,"Sunday, June 20, 2021",257.64,52259.22159999999
Furniture,"Monday, June 21, 2021",,52259.22159999999
Furniture,"Tuesday, June 22, 2021",796.425,53055.64659999999
Furniture,"Wednesday, June 23, 2021",27.42,53083.06659999999
Furniture,"Thursday, June 24, 2021",,53083.06659999999
Furniture,"Friday, June 25, 2021",280.234,53363.30059999999
Furniture,"Saturday, June 26, 2021",332.94,53696.24059999999
Furniture,"Sunday, June 27, 2021",,53696.24059999999
Furniture,"Monday, June 28, 2021",1104.7,54800.94059999999
Furniture,"Tuesday, June 29, 2021",137.986,54938.926599999984
Furniture,"Wednesday, June 30, 2021",,54938.926599999984
Furniture,"Thursday, July 01, 2021",,54938.926599999984
Furniture,"Friday, July 02, 2021",950.378,55889.30459999998
Furniture,"Saturday, July 03, 2021",522.332,56411.63659999998
Furniture,"Sunday, July 04, 2021",,56411.63659999998
Furniture,"Monday, July 05, 2021",9.856,56421.49259999998
Furniture,"Tuesday, July 06, 2021",642.092,57063.58459999998
Furniture,"Wednesday, July 07, 2021",,57063.58459999998
Furniture,"Thursday, July 08, 2021",,57063.58459999998
Furniture,"Friday, July 09, 2021",181.96,57245.54459999998
Furniture,"Saturday, July 10, 2021",,57245.54459999998
Furniture,"Sunday, July 11, 2021",856.468,58102.01259999998
Furniture,"Monday, July 12, 2021",391.367,58493.37959999998
Furniture,"Tuesday, July 13, 2021",1931.04,60424.41959999998
Furniture,"Wednesday, July 14, 2021",569.684,60994.10359999998
Furniture,"Thursday, July 15, 2021",,60994.10359999998
Furniture,"Friday, July 16, 2021",2199.836,63193.93959999998
Furniture,"Saturday, July 17, 2021",427.386,63621.32559999998
Furniture,"Sunday, July 18, 2021",7.38,63628.70559999998
Furniture,"Monday, July 19, 2021",,63628.70559999998
Furniture,"Tuesday, July 20, 2021",1298.374,64927.07959999998
Furniture,"Wednesday, July 21, 2021",,64927.07959999998
Furniture,"Thursday, July 22, 2021",,64927.07959999998
Furniture,"Friday, July 23, 2021",128.82,65055.89959999998
Furniture,"Saturday, July 24, 2021",20.94,65076.839599999985
Furniture,"Sunday, July 25, 2021",1625.048,66701.88759999999
Furniture,"Monday, July 26, 2021",659.517,67361.4046
Furniture,"Tuesday, July 27, 2021",,67361.4046
Furniture,"Wednesday, July 28, 2021",,67361.4046
Furniture,"Thursday, July 29, 2021",,67361.4046
Furniture,"Friday, July 30, 2021",161.16,67522.5646
Furniture,"Saturday, July 31, 2021",1090.782,68613.3466
Furniture,"Sunday, August 01, 2021",1004.976,69618.3226
Furniture,"Monday, August 02, 2021",388.48,70006.8026
Furniture,"Tuesday, August 03, 2021",,70006.8026
Furniture,"Wednesday, August 04, 2021",,70006.8026
Furniture,"Thursday, August 05, 2021",14.76,70021.56259999999
Furniture,"Friday, August 06, 2021",369.1992,70390.7618
Furniture,"Saturday, August 07, 2021",212.94,70603.7018
Furniture,"Sunday, August 08, 2021",144.784,70748.4858
Furniture,"Monday, August 09, 2021",1755.876,72504.3618
Furniture,"Tuesday, August 10, 2021",,72504.3618
Furniture,"Wednesday, August 11, 2021",46.152,72550.5138
Furniture,"Thursday, August 12, 2021",,72550.5138
Furniture,"Friday, August 13, 2021",31.56,72582.0738
Furniture,"Saturday, August 14, 2021",,72582.0738
Furniture,"Sunday, August 15, 2021",104.23,72686.3038
Furniture,"Monday, August 16, 2021",555.822,73242.1258
Furniture,"Tuesday, August 17, 2021",,73242.1258
Furniture,"Wednesday, August 18, 2021",,73242.1258
Furniture,"Thursday, August 19, 2021",,73242.1258
Furniture,"Friday, August 20, 2021",,73242.1258
Furniture,"Saturday, August 21, 2021",1754.848,74996.97379999999
Furniture,"Sunday, August 22, 2021",,74996.97379999999
Furniture,"Monday, August 23, 2021",,74996.97379999999
Furniture,"Tuesday, August 24, 2021",1218.059,76215.03279999999
Furniture,"Wednesday, August 25, 2021",68.768,76283.80079999998
Furniture,"Thursday, August 26, 2021",,76283.80079999998
Furniture,"Friday, August 27, 2021",,76283.80079999998
Furniture,"Saturday, August 28, 2021",415.307,76699.10779999998
Furniture,"Sunday, August 29, 2021",,76699.10779999998
Furniture,"Monday, August 30, 2021",,76699.10779999998
Furniture,"Tuesday, August 31, 2021",1552.831,78251.93879999999
Furniture,"Wednesday, September 01, 2021",185.1,78437.0388
Furniture,"Thursday, September 02, 2021",,78437.0388
Furniture,"Friday, September 03, 2021",367.72,78804.7588
Furniture,"Saturday, September 04, 2021",,78804.7588
Furniture,"Sunday, September 05, 2021",778.651,79583.4098
Furniture,"Monday, September 06, 2021",549.564,80132.97379999999
Furniture,"Tuesday, September 07, 2021",556.106,80689.07979999999
Furniture,"Wednesday, September 08, 2021",21.36,80710.4398
Furniture,"Thursday, September 09, 2021",,80710.4398
Furniture,"Friday, September 10, 2021",648.526,81358.96579999999
Furniture,"Saturday, September 11, 2021",244.24,81603.2058
Furniture,"Sunday, September 12, 2021",,81603.2058
Furniture,"Monday, September 13, 2021",2917.822,84521.0278
Furniture,"Tuesday, September 14, 2021",1082.886,85603.9138
Furniture,"Wednesday, September 15, 2021",1976.884,87580.7978
Furniture,"Thursday, September 16, 2021",,87580.7978
Furniture,"Friday, September 17, 2021",10006.174,97586.9718
Furniture,"Saturday, September 18, 2021",24.4,97611.3718
Furniture,"Sunday, September 19, 2021",122.8,97734.1718
Furniture,"Monday, September 20, 2021",,97734.1718
Furniture,"Tuesday, September 21, 2021",3119.064,100853.2358
Furniture,"Wednesday, September 22, 2021",252.58,101105.8158
Furniture,"Thursday, September 23, 2021",,101105.8158
Furniture,"Friday, September 24, 2021",1940.51,103046.32579999999
Furniture,"Saturday, September 25, 2021",1454.348,104500.67379999999
Furniture,"Sunday, September 26, 2021",,104500.67379999999
Furniture,"Monday, September 27, 2021",24.288,104524.96179999999
Furniture,"Tuesday, September 28, 2021",,104524.96179999999
Furniture,"Wednesday, September 29, 2021",,104524.96179999999
Furniture,"Thursday, September 30, 2021",,104524.96179999999
Furniture,"Friday, October 01, 2021",,104524.96179999999
Furniture,"Saturday, October 02, 2021",11.032,104535.9938
Furniture,"Sunday, October 03, 2021",156.156,104692.1498
Furniture,"Monday, October 04, 2021",457.884,105150.0338
Furniture,"Tuesday, October 05, 2021",357.462,105507.4958
Furniture,"Wednesday, October 06, 2021",,105507.4958
Furniture,"Thursday, October 07, 2021",,105507.4958
Furniture,"Friday, October 08, 2021",218.68,105726.1758
Furniture,"Saturday, October 09, 2021",389.97,106116.1458
Furniture,"Sunday, October 10, 2021",362.136,106478.2818
Furniture,"Monday, October 11, 2021",957.5775,107435.8593
Furniture,"Tuesday, October 12, 2021",1735.158,109171.01729999999
Furniture,"Wednesday, October 13, 2021",287.94,109458.9573
Furniture,"Thursday, October 14, 2021",,109458.9573
Furniture,"Friday, October 15, 2021",2601.946,112060.90329999999
Furniture,"Saturday, October 16, 2021",,112060.90329999999
Furniture,"Sunday, October 17, 2021",,112060.90329999999
Furniture,"Monday, October 18, 2021",10.11,112071.01329999999
Furniture,"Tuesday, October 19, 2021",,112071.01329999999
Furniture,"Wednesday, October 20, 2021",455.556,112526.56929999999
Furniture,"Thursday, October 21, 2021",,112526.56929999999
Furniture,"Friday, October 22, 2021",,112526.56929999999
Furniture,"Saturday, October 23, 2021",1275.104,113801.6733
Furniture,"Sunday, October 24, 2021",801.633,114603.3063
Furniture,"Monday, October 25, 2021",1126.612,115729.91829999999
Furniture,"Tuesday, October 26, 2021",,115729.91829999999
Furniture,"Wednesday, October 27, 2021",,115729.91829999999
Furniture,"Thursday, October 28, 2021",57.21,115787.1283
Furniture,"Friday, October 29, 2021",,115787.1283
Furniture,"Saturday, October 30, 2021",15.488,115802.6163
Furniture,"Sunday, October 31, 2021",748.969,116551.58529999999
Furniture,"Monday, November 01, 2021",1094.388,117645.9733
Furniture,"Tuesday, November 02, 2021",4379.385,122025.35829999999
Furniture,"Wednesday, November 03, 2021",1491.42,123516.77829999999
Furniture,"Thursday, November 04, 2021",,123516.77829999999
Furniture,"Friday, November 05, 2021",207,123723.77829999999
Furniture,"Saturday, November 06, 2021",,123723.77829999999
Furniture,"Sunday, November 07, 2021",970.88,124694.6583
Furniture,"Monday, November 08, 2021",5252.426,129947.0843
Furniture,"Tuesday, November 09, 2021",1024.38,130971.4643
Furniture,"Wednesday, November 10, 2021",29.22,131000.68430000001
Furniture,"Thursday, November 11, 2021",,131000.68430000001
Furniture,"Friday, November 12, 2021",670.056,131670.7403
Furniture,"Saturday, November 13, 2021",1781.1372,133451.8775
Furniture,"Sunday, November 14, 2021",1190.332,134642.2095
Furniture,"Monday, November 15, 2021",39.96,134682.1695
Furniture,"Tuesday, November 16, 2021",1784.164,136466.33349999998
Furniture,"Wednesday, November 17, 2021",1667.028,138133.36149999997
Furniture,"Thursday, November 18, 2021",,138133.36149999997
Furniture,"Friday, November 19, 2021",141.96,138275.32149999996
Furniture,"Saturday, November 20, 2021",1656.7,139932.02149999997
Furniture,"Sunday, November 21, 2021",2055.7748,141987.7963
Furniture,"Monday, November 22, 2021",206.962,142194.7583
Furniture,"Tuesday, November 23, 2021",,142194.7583
Furniture,"Wednesday, November 24, 2021",79.76,142274.5183
Furniture,"Thursday, November 25, 2021",,142274.5183
Furniture,"Friday, November 26, 2021",692.472,142966.9903
Furniture,"Saturday, November 27, 2021",1315.3955,144282.38580000002
Furniture,"Sunday, November 28, 2021",625.962,144908.34780000002
Furniture,"Monday, November 29, 2021",1408.87,146317.2178
Furniture,"Tuesday, November 30, 2021",1115.2,147432.41780000002
Furniture,"Wednesday, December 01, 2021",6600.68,154033.09780000002
Furniture,"Thursday, December 02, 2021",,154033.09780000002
Furniture,"Friday, December 03, 2021",440.411,154473.5088
Furniture,"Saturday, December 04, 2021",1200.268,155673.77680000002
Furniture,"Sunday, December 05, 2021",306.53,155980.30680000002
Furniture,"Monday, December 06, 2021",390.718,156371.0248
Furniture,"Tuesday, December 07, 2021",363.84,156734.8648
Furniture,"Wednesday, December 08, 2021",,156734.8648
Furniture,"Thursday, December 09, 2021",,156734.8648
Furniture,"Friday, December 10, 2021",1536.86,158271.7248
Furniture,"Saturday, December 11, 2021",541.862,158813.5868
Furniture,"Sunday, December 12, 2021",515.428,159329.0148
Furniture,"Monday, December 13, 2021",,159329.0148
Furniture,"Tuesday, December 14, 2021",324.188,159653.2028
Furniture,"Wednesday, December 15, 2021",262.864,159916.0668
Furniture,"Thursday, December 16, 2021",,159916.0668
Furniture,"Friday, December 17, 2021",1245.642,161161.7088
Furniture,"Saturday, December 18, 2021",20.32,161182.0288
Furniture,"Sunday, December 19, 2021",1053.164,162235.1928
Furniture,"Monday, December 20, 2021",373.426,162608.6188
Furniture,"Tuesday, December 21, 2021",1670.126,164278.7448
Furniture,"Wednesday, December 22, 2021",422.625,164701.3698
Furniture,"Thursday, December 23, 2021",,164701.3698
Furniture,"Friday, December 24, 2021",1563.994,166265.3638
Furniture,"Saturday, December 25, 2021",1433.564,167698.9278
Furniture,"Sunday, December 26, 2021",326.646,168025.5738
Furniture,"Monday, December 27, 2021",2477.9032,170503.477
Furniture,"Tuesday, December 28, 2021",,170503.477
Furniture,"Wednesday, December 29, 2021",,170503.477
Furniture,"Thursday, December 30, 2021",,170503.477
Furniture,"Friday, December 31, 2021",14.76,170518.23700000002
Furniture,"Sunday, January 02, 2022",173.94,173.94
Furniture,"Monday, January 03, 2022",1592.85,1766.79
Furniture,"Tuesday, January 04, 2022",,1766.79
Furniture,"Wednesday, January 05, 2022",,1766.79
Furniture,"Thursday, January 06, 2022",,1766.79
Furniture,"Friday, January 07, 2022",23.076,1789.866
Furniture,"Saturday, January 08, 2022",1565.88,3355.746
Furniture,"Sunday, January 09, 2022",15.168,3370.914
Furniture,"Monday, January 10, 2022",104.77,3475.684
Furniture,"Tuesday, January 11, 2022",54.992,3530.6760000000004
Furniture,"Wednesday, January 12, 2022",,3530.6760000000004
Furniture,"Thursday, January 13, 2022",,3530.6760000000004
Furniture,"Friday, January 14, 2022",315.776,3846.452
Furniture,"Saturday, January 15, 2022",181.797,4028.2490000000003
Furniture,"Sunday, January 16, 2022",,4028.2490000000003
Furniture,"Monday, January 17, 2022",322.59,4350.839
Furniture,"Tuesday, January 18, 2022",,4350.839
Furniture,"Wednesday, January 19, 2022",,4350.839
Furniture,"Thursday, January 20, 2022",,4350.839
Furniture,"Friday, January 21, 2022",1167.056,5517.895
Furniture,"Saturday, January 22, 2022",575.308,6093.203
Furniture,"Sunday, January 23, 2022",59.99,6153.193
Furniture,"Monday, January 24, 2022",,6153.193
Furniture,"Tuesday, January 25, 2022",359.702,6512.895
Furniture,"Wednesday, January 26, 2022",,6512.895
Furniture,"Thursday, January 27, 2022",,6512.895
Furniture,"Friday, January 28, 2022",,6512.895
Furniture,"Saturday, January 29, 2022",,6512.895
Furniture,"Sunday, January 30, 2022",1109.848,7622.743
Furniture,"Monday, January 31, 2022",,7622.743
Furniture,"Tuesday, February 01, 2022",,7622.743
Furniture,"Wednesday, February 02, 2022",92.474,7715.217000000001
Furniture,"Thursday, February 03, 2022",866.4,8581.617
Furniture,"Friday, February 04, 2022",14.368,8595.985
Furniture,"Saturday, February 05, 2022",816.548,9412.533000000001
Furniture,"Sunday, February 06, 2022",132.224,9544.757000000001
Furniture,"Monday, February 07, 2022",,9544.757000000001
Furniture,"Tuesday, February 08, 2022",241.5,9786.257000000001
Furniture,"Wednesday, February 09, 2022",,9786.257000000001
Furniture,"Thursday, February 10, 2022",,9786.257000000001
Furniture,"Friday, February 11, 2022",,9786.257000000001
Furniture,"Saturday, February 12, 2022",,9786.257000000001
Furniture,"Sunday, February 13, 2022",,9786.257000000001
